#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
28.784	677
28.834	663
28.884	658
28.936	632
28.986	593
29.036	564
29.086	528
29.136	489
29.187	452
29.237	422
29.287	388
29.337	366
29.387	355
29.437	346
29.488	363
29.538	358
29.588	379
29.638	413
29.688	444
29.738	481
29.789	519
29.840	558
29.890	582
29.940	625
29.990	650
30.041	657
30.091	675
30.141	675
30.191	664
30.241	656
30.291	616
30.342	594
30.392	562
30.442	522
30.492	487
30.542	450
30.592	417
30.643	386
30.693	377
30.744	348
30.794	346
30.844	355
30.895	359
30.945	382
30.995	414
31.045	449
31.095	485
31.145	524
31.196	561
31.246	591
31.296	628
31.346	650
31.396	663
31.446	676
31.497	666
31.547	671
31.597	653
31.648	619
31.698	592
31.749	559
31.799	521
31.849	484
31.899	449
31.949	412
31.999	385
32.050	368
32.100	350
32.150	349
32.200	353
32.250	362
32.300	387
32.351	413
32.401	450
32.451	488
32.501	527
32.552	563
32.603	594
32.653	629
32.703	643
32.753	671
32.803	675
32.853	665
32.904	667
32.954	648
33.004	619
33.054	590
33.104	552
33.155	518
33.205	480
33.255	446
33.305	411
33.355	385
33.405	363
33.457	350
33.507	354
33.557	348
33.607	364
33.657	391
33.707	417
33.758	455
33.808	490
33.858	529
33.908	560
33.958	599
34.009	630
34.059	645
34.109	668
34.159	670
34.209	671
34.259	667
34.310	641
34.361	623
34.411	587
34.461	551
34.511	517
34.561	478
34.612	442
34.662	409
34.712	386
34.762	360
34.812	351
34.863	352
34.913	352
34.963	370
35.013	388
35.063	420
35.113	457
35.164	493
35.214	532
35.265	564
35.315	602
35.365	628
35.415	652
35.466	668
35.516	667
35.566	674
35.616	665
35.666	641
35.717	618
35.767	582
35.817	550
35.867	514
35.917	477
35.967	440
36.018	407
36.068	382
36.119	360
36.169	355
36.219	348
36.270	352
36.320	372
36.370	391
36.420	424
36.470	460
36.520	496
36.571	533
36.621	569
36.671	605
36.721	627
36.771	657
36.821	669
36.872	669
36.922	674
36.972	652
37.023	643
37.073	613
37.124	575
37.174	547
37.224	509
37.274	472
37.324	436
37.374	414
37.425	376
37.475	358
37.525	354
37.575	347
37.625	355
37.675	372
37.726	393
37.776	435
37.826	461
37.876	500
37.927	536
37.978	574
38.028	608
38.078	631
38.128	659
38.178	653
38.228	677
38.279	673
38.329	655
38.379	643
38.429	611
38.479	575
38.529	545
38.580	505
38.630	468
38.680	433
38.730	405
38.780	375
38.832	359
38.882	352
38.932	347
38.982	359
39.032	368
39.082	396
39.133	432
39.183	465
39.233	503
39.283	539
39.333	577
39.383	605
39.434	641
39.484	659
39.534	662
39.584	675
39.634	670
39.685	657
39.736	641
39.786	604
39.836	578
39.886	542
39.936	502
39.987	466
40.037	432
40.087	400
40.137	373
40.187	361
40.238	345
40.288	348
40.338	360
40.388	372
40.438	400
40.488	432
40.539	467
40.589	504
40.640	543
40.690	578
40.740	605
40.790	640
40.841	656
40.891	666
40.941	674
40.991	663
41.041	663
41.092	640
41.142	603
41.192	575
41.242	538
41.292	500
41.342	465
41.393	431
41.443	398
41.493	373
41.544	361
41.594	349
41.644	352
41.695	358
41.745	373
41.795	403
41.845	432
41.895	469
41.946	505
41.996	545
42.046	577
42.096	610
42.146	639
42.196	651
42.247	670
42.297	672
42.347	662
42.397	659
42.448	630
42.499	604
42.549	573
42.599	535
42.649	502
42.699	463
42.749	433
42.800	399
42.850	380
42.900	358
42.950	352
43.000	357
43.050	359
43.101	377
43.151	404
43.201	435
43.251	472
43.301	507
43.353	544
43.403	572
43.453	610
43.503	636
43.553	649
43.603	668
43.654	650
43.704	667
43.754	655
43.804	627
43.854	604
43.904	571
43.955	535
44.005	500
44.055	467
44.105	430
44.155	401
44.206	381
44.257	361
44.307	356
44.357	357
44.407	362
44.457	383
44.508	402
44.558	436
44.608	472
44.658	508
44.708	544
44.758	573
44.809	609
44.859	624
44.909	655
44.959	665
45.009	659
45.060	664
45.110	651
45.161	627
45.211	603
45.261	562
45.311	536
45.362	499
45.412	464
45.462	430
45.512	402
45.562	382
45.612	363
45.663	367
45.713	355
45.763	365
45.813	386
45.863	406
45.914	439
45.964	472
46.015	508
46.065	540
46.115	575
46.165	608
46.216	626
46.266	652
46.316	660
46.366	660
46.416	662
46.467	641
46.517	631
46.567	602
46.617	564
46.667	536
46.717	500
46.768	464
46.818	432
46.868	407
46.919	378
46.969	366
47.019	364
47.070	359
47.120	369
47.170	385
47.220	408
47.270	442
47.321	470
47.371	508
47.421	541
47.471	576
47.521	604
47.571	628
47.622	649
47.672	649
47.722	663
47.772	659
47.823	641
47.873	628
47.924	599
47.974	565
48.024	535
48.074	499
48.124	464
48.175	434
48.225	408
48.275	384
48.325	373
48.375	364
48.425	364
48.476	376
48.526	386
48.576	410
48.626	441
48.676	473
48.727	509
48.778	542
48.828	575
48.878	599
48.928	630
48.978	645
49.029	648
49.079	659
49.129	652
49.179	642
49.229	626
49.279	594
49.330	567
49.380	535
49.430	500
49.480	466
49.530	436
49.580	406
49.632	386
49.682	376
49.732	365
49.782	367
49.832	377
49.883	389
49.933	415
49.983	441
50.033	476
50.083	508
50.133	544
50.184	575
50.234	601
50.284	628
50.334	637
50.384	653
50.435	658
50.485	647
50.536	643
50.586	623
50.636	593
50.686	566
50.737	533
50.787	498
50.837	465
50.887	435
50.937	407
50.987	388
51.038	376
51.088	366
51.138	383
51.188	372
51.238	391
51.289	417
51.339	444
51.389	477
51.440	510
51.490	545
51.540	568
51.591	605
51.641	628
51.691	637
51.741	654
51.791	656
51.841	646
51.892	642
51.942	608
51.992	595
52.042	564
52.092	528
52.143	497
52.193	463
52.243	433
52.293	406
52.344	391
52.394	370
52.445	367
52.495	372
52.545	375
52.595	393
52.645	417
52.695	446
52.746	478
52.796	513
52.846	547
52.896	574
52.946	606
52.997	628
53.047	641
53.097	654
53.147	649
53.197	655
53.248	640
53.299	615
53.349	593
53.399	561
53.449	527
53.499	495
53.550	461
53.600	428
53.650	405
53.700	388
53.750	372
53.800	369
53.851	370
53.901	377
53.951	397
54.001	414
54.051	447
54.101	480
54.153	514
54.203	547
54.253	575
54.303	608
54.353	622
54.404	649
54.454	654
54.504	651
54.554	653
54.604	637
54.654	616
54.705	592
54.755	555
54.805	528
54.855	493
54.905	461
54.955	429
55.006	404
55.057	384
55.107	371
55.157	370
55.207	366
55.258	377
55.308	397
55.358	418
55.408	449
55.458	482
55.508	517
55.559	547
55.609	582
55.659	609
55.709	626
55.759	647
55.809	652
55.860	654
55.910	652
55.961	634
56.011	619
56.061	591
56.112	555
56.162	526
56.212	492
56.262	458
56.312	428
56.362	405
56.413	382
56.463	370
56.513	370
56.563	368
56.613	382
56.663	394
56.714	419
56.764	451
56.815	483
56.865	518
56.915	549
56.966	583
57.016	606
57.066	631
57.116	648
57.166	649
57.216	658
57.267	652
57.317	634
57.367	618
57.417	584
57.467	556
57.518	524
57.568	489
57.618	455
57.668	425
57.719	401
57.769	381
57.820	380
57.870	364
57.920	368
57.970	381
58.020	396
58.070	422
58.121	453
58.171	487
58.221	519
58.271	555
58.321	585
58.372	608
58.422	636
58.472	649
58.522	651
58.572	659
58.623	640
58.674	638
58.724	616
58.774	582
58.824	555
