#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
18.384	541
18.435	522
18.485	505
18.535	489
18.585	473
18.635	459
18.685	449
18.736	442
18.786	439
18.836	441
18.886	444
18.936	456
18.988	467
19.038	483
19.088	501
19.138	517
19.188	535
19.238	547
19.289	565
19.339	573
19.389	574
19.439	580
19.489	576
19.539	570
19.590	561
19.640	544
19.690	532
19.740	514
19.790	497
19.841	481
19.892	467
19.942	454
19.992	446
20.042	443
20.092	440
20.143	444
20.193	453
20.243	463
20.293	478
20.343	492
20.393	510
20.444	525
20.494	542
20.544	557
20.594	562
20.644	574
20.695	573
20.745	575
20.796	573
20.846	558
20.896	551
20.946	539
20.997	520
21.047	506
21.097	491
21.147	475
21.197	462
21.248	454
21.298	448
21.348	446
21.398	448
21.448	453
21.498	465
21.549	472
21.599	487
21.649	501
21.700	518
21.750	533
21.800	544
21.851	556
21.901	557
21.951	568
22.001	570
22.051	562
22.102	561
22.152	551
22.202	538
22.252	526
22.302	512
22.352	499
22.403	486
22.453	474
22.503	466
22.553	460
22.604	457
22.654	456
22.705	462
22.755	465
22.805	475
22.855	484
22.905	498
22.956	509
23.006	520
23.056	532
23.106	538
23.156	549
23.206	554
23.257	553
23.307	556
23.357	552
23.407	545
23.457	539
23.508	528
23.559	521
23.609	511
23.659	499
23.709	492
23.759	483
23.810	476
23.860	475
23.910	473
23.960	472
24.010	476
24.060	480
24.111	486
24.161	493
24.211	499
24.261	509
24.311	514
24.361	523
24.413	529
24.463	531
24.513	538
24.563	539
24.613	538
24.664	538
24.714	532
24.764	531
24.814	527
24.864	520
24.914	515
24.965	510
25.015	503
25.065	500
25.115	493
25.165	491
25.216	491
25.266	489
25.317	488
25.367	491
25.417	490
25.467	494
25.518	496
25.568	500
25.618	505
25.668	507
25.718	512
25.768	515
25.819	517
25.869	522
25.919	522
25.969	525
26.019	528
26.070	525
26.120	527
26.171	527
26.221	524
26.271	524
26.321	519
26.372	519
26.422	515
26.472	508
26.522	507
26.572	502
26.622	497
26.673	495
26.723	491
26.773	490
26.823	489
26.873	486
26.924	490
26.974	491
27.024	493
27.075	498
27.125	501
27.175	508
27.226	513
27.276	518
27.326	525
27.376	529
27.426	533
27.476	538
27.527	536
27.577	539
27.627	539
27.677	533
27.727	531
27.778	524
27.828	516
27.878	511
27.928	501
27.979	494
28.029	487
28.080	481
28.130	478
28.180	475
28.230	472
28.280	474
28.331	477
28.381	482
28.431	490
28.481	498
28.531	507
28.581	515
28.632	526
28.682	536
28.732	540
28.782	550
28.832	553
28.883	552
28.934	554
28.984	544
29.034	543
29.084	535
29.134	523
29.185	514
29.235	503
29.285	491
29.335	480
29.385	473
29.435	462
29.486	459
29.536	458
29.586	458
29.636	465
29.686	470
29.736	480
29.788	493
29.838	506
29.888	521
29.938	530
29.988	545
30.039	555
30.089	560
30.139	568
30.189	564
30.239	567
30.289	562
30.340	550
30.390	542
30.440	528
30.490	514
30.540	500
30.590	483
30.641	469
30.692	459
30.742	451
30.792	445
30.842	445
30.893	447
30.943	453
30.993	462
31.043	476
31.093	491
31.143	504
31.194	524
31.244	539
31.294	551
31.344	566
31.394	569
31.444	581
31.495	580
31.545	572
31.596	570
31.646	558
31.696	543
31.747	528
31.797	510
31.847	493
31.897	476
31.947	461
31.997	449
32.048	442
32.098	437
32.148	436
32.198	442
32.248	444
32.299	461
32.349	475
32.399	494
32.449	511
32.500	528
32.550	547
32.601	557
32.651	575
32.701	581
32.751	580
32.801	584
32.851	578
32.902	568
32.952	558
33.002	538
33.052	526
33.102	505
33.153	487
33.203	470
33.253	458
33.303	444
33.353	437
33.404	436
33.455	435
33.505	442
33.555	453
33.605	465
33.655	482
33.705	498
33.756	517
33.806	533
33.856	552
33.906	564
33.956	571
34.007	580
34.057	579
34.107	577
34.157	572
34.207	559
34.257	549
34.309	533
34.359	515
34.409	499
34.459	483
34.509	468
34.560	457
34.610	449
34.660	443
34.710	442
34.760	447
34.810	454
34.861	469
34.911	476
34.961	492
35.011	505
35.061	523
35.111	537
35.162	546
35.213	560
35.263	564
35.313	569
35.363	570
35.414	562
35.464	559
35.514	550
35.564	536
35.614	525
35.664	510
35.715	498
35.765	484
35.815	474
35.865	466
35.915	459
35.965	458
36.016	458
36.066	465
36.117	467
36.167	475
36.217	485
36.268	496
36.318	508
36.368	518
36.418	530
36.468	534
36.518	546
36.569	550
36.619	550
36.669	553
36.719	551
36.769	544
36.819	541
36.870	530
36.920	524
36.971	515
37.021	504
37.071	497
37.122	489
37.172	483
37.222	478
37.272	475
37.322	472
37.372	475
37.423	478
37.473	482
37.523	486
37.573	491
37.623	500
37.673	505
37.724	514
37.774	521
37.824	525
37.875	532
37.925	535
37.976	537
38.026	541
38.076	538
38.126	540
38.176	537
38.226	530
38.277	528
38.327	522
38.377	515
38.427	509
38.477	501
38.528	496
38.578	490
38.628	485
38.678	482
38.728	480
38.779	479
38.830	479
38.880	481
38.930	483
38.980	489
39.030	493
39.080	501
39.131	509
39.181	515
39.231	524
39.281	527
39.331	536
39.382	541
39.432	542
39.482	547
39.532	546
39.582	542
39.632	541
39.684	533
39.734	528
39.784	520
39.834	509
39.884	501
39.934	493
39.985	483
40.035	476
40.085	471
40.135	466
40.185	466
40.236	467
40.286	470
40.336	476
40.386	484
40.436	493
40.486	502
40.537	516
40.588	527
40.638	534
40.688	547
40.738	552
40.788	557
40.839	562
40.889	558
40.939	558
40.989	552
41.039	540
41.090	533
41.140	520
41.190	506
41.240	495
41.290	482
41.340	469
41.391	461
41.441	455
41.492	451
41.542	452
41.592	453
41.643	461
41.693	470
41.743	482
41.793	496
41.843	510
41.893	527
41.944	540
41.994	552
42.044	564
42.094	566
42.144	576
42.194	576
42.245	568
42.295	565
42.345	554
42.396	541
42.446	526
42.497	508
42.547	492
42.597	476
42.647	462
42.697	451
42.747	447
42.798	437
42.848	437
42.898	443
42.948	450
42.998	461
43.048	477
43.099	494
43.149	510
43.199	528
43.249	547
43.300	556
43.351	575
43.401	583
43.451	584
43.501	586
43.551	576
43.601	574
43.652	562
43.702	543
43.752	527
43.802	507
43.852	487
43.902	470
43.953	455
44.003	439
44.053	432
44.103	428
44.153	427
44.205	433
44.255	444
44.305	457
44.355	475
44.405	493
44.455	513
44.506	531
44.556	553
44.606	569
44.656	579
44.706	592
44.756	591
44.807	597
44.857	590
44.907	575
44.957	564
45.007	545
45.058	524
45.109	504
45.159	483
45.209	462
45.259	446
45.309	434
45.360	424
45.410	421
45.460	422
45.510	427
45.560	440
45.611	454
45.661	473
45.711	494
45.761	518
45.811	539
45.861	557
45.912	577
45.963	584
46.013	599
46.063	602
46.113	594
46.163	593
46.214	579
46.264	562
46.314	544
46.364	522
46.414	500
46.465	479
46.515	457
46.565	441
46.615	429
46.665	420
46.715	416
46.766	421
46.816	424
46.867	440
46.917	457
46.967	478
47.017	499
47.068	520
47.118	544
47.168	559
47.218	581
47.268	592
47.319	593
47.369	602
47.419	596
47.469	587
47.519	577
47.569	556
47.620	539
47.670	518
47.720	494
47.771	474
47.821	456
47.872	440
47.922	428
47.972	424
48.022	420
48.072	424
48.122	434
48.173	447
48.223	465
48.273	484
48.323	505
48.373	523
48.423	546
48.474	564
48.524	574
48.574	588
48.624	589
48.675	593
48.726	589
48.776	576
48.826	568
48.876	551
48.926	530
48.976	514
49.027	494
49.077	474
49.127	460
49.177	448
49.227	438
49.277	434
49.328	434
49.378	437
49.428	451
49.478	458
49.528	474
49.580	491
49.630	509
49.680	527
49.730	541
49.780	557
49.830	560
49.881	574
49.931	579
49.981	574
50.031	574
50.081	566
50.131	552
50.182	542
50.232	523
50.282	511
50.332	496
50.382	481
50.433	469
50.484	460
50.534	454
50.584	450
50.634	454
50.684	452
50.735	460
50.785	470
50.835	481
50.885	494
50.935	506
50.985	520
51.036	529
51.086	542
51.136	552
51.186	553
51.236	560
51.287	560
51.337	556
51.388	554
51.438	544
51.488	538
51.538	529
51.589	516
51.639	507
51.689	496
51.739	487
51.789	479
51.840	473
51.890	468
51.940	466
51.990	466
52.040	469
52.090	473
52.141	480
52.191	488
52.241	496
52.292	505
52.342	515
52.392	521
52.443	532
52.493	538
52.543	542
52.593	548
52.643	545
52.694	549
52.744	548
52.794	540
52.844	538
52.894	531
52.944	522
52.995	516
53.045	505
53.095	497
53.145	491
53.196	483
53.246	478
53.297	475
53.347	471
53.397	471
53.447	471
53.497	472
53.548	481
53.598	485
53.648	495
53.698	504
53.748	513
53.798	523
53.849	528
53.899	539
53.949	546
53.999	547
54.049	551
54.100	552
54.151	552
54.201	550
54.251	540
54.301	537
54.351	526
54.402	514
54.452	505
54.502	495
54.552	484
54.602	476
54.652	468
54.703	462
54.753	460
54.803	460
54.853	462
54.903	468
54.953	474
55.005	484
55.055	495
55.105	507
55.155	521
55.205	530
55.256	543
55.306	552
55.356	560
55.406	567
55.456	563
55.506	567
55.557	562
55.607	552
55.657	546
55.707	532
55.757	519
55.808	506
55.858	490
55.909	476
55.959	466
56.009	455
56.059	448
56.110	446
56.160	444
56.210	448
56.260	456
56.310	466
56.360	479
56.411	493
56.461	511
56.511	528
56.561	541
56.611	556
56.662	566
56.712	577
56.763	582
56.813	580
56.863	581
56.913	564
56.964	563
57.014	549
57.064	530
57.114	516
57.164	496
57.214	479
57.265	462
57.315	453
57.365	437
57.415	430
57.465	427
57.516	431
57.566	438
57.616	449
57.667	464
57.717	483
57.767	500
57.818	522
57.868	538
57.918	559
57.968	574
58.018	583
58.068	595
58.119	592
58.169	596
58.219	590
58.269	574
58.319	564
58.370	544
58.420	522
58.470	501
58.520	481
58.571	459
58.621	443
58.672	430
58.722	419
58.772	415
58.822	418
58.872	422
58.923	435
58.973	449
59.023	470
59.073	491
59.123	516
59.173	539
59.224	558
59.274	580
59.324	587
59.374	606
59.424	609
59.475	604
59.526	602
59.576	590
59.626	572
59.676	555
59.726	528
59.777	506
59.827	482
59.877	458
59.927	437
59.977	422
60.027	412
60.078	404
60.128	407
60.178	406
60.228	422
60.278	441
60.328	462
60.380	486
60.430	510
60.480	537
60.530	559
60.580	584
60.631	601
60.681	606
60.731	619
60.781	616
60.831	611
60.881	602
60.932	579
60.982	563
61.032	538
61.082	509
61.132	483
61.182	458
61.233	435
61.284	416
61.334	406
61.384	394
61.434	396
61.485	403
61.535	413
61.585	433
61.635	454
61.685	480
61.735	506
61.786	537
61.836	562
61.886	581
61.936	603
61.986	613
62.036	621
62.087	625
62.137	613
62.188	609
62.238	591
62.288	565
62.339	542
62.389	513
62.439	484
62.489	458
62.539	433
62.589	414
62.640	401
62.690	395
62.740	391
62.790	406
62.840	407
62.891	426
62.941	450
62.991	476
63.041	505
63.092	531
63.142	561
63.193	574
63.243	603
63.293	618
63.343	619
63.393	625
63.443	622
63.494	606
63.544	593
63.594	561
63.644	542
63.694	515
63.745	485
63.795	457
63.845	434
63.895	415
63.945	401
63.996	404
64.047	390
64.097	397
64.147	412
64.197	428
64.247	452
64.297	477
64.348	505
64.398	530
64.448	561
64.498	583
64.548	597
64.599	616
64.649	621
64.699	618
64.749	618
64.799	600
64.849	588
64.901	565
64.951	536
65.001	512
65.051	485
65.101	458
65.152	435
65.202	421
65.252	404
65.302	400
65.352	402
65.402	404
65.453	417
65.503	435
65.553	458
65.603	481
65.653	509
65.703	536
65.754	556
65.805	581
65.855	594
65.905	603
65.955	611
66.006	607
66.056	607
66.106	595
66.156	573
66.206	557
66.256	532
66.307	507
66.357	485
66.407	461
66.457	440
66.507	429
66.557	420
66.608	414
66.658	414
66.709	420
66.759	431
66.809	448
66.860	465
66.910	488
66.960	509
67.010	533
67.060	551
67.110	567
67.161	581
67.211	584
67.261	597
67.311	596
67.361	586
67.411	581
67.462	565
67.512	547
67.563	530
67.613	511
67.663	491
67.714	474
67.764	459
67.814	447
67.864	439
67.914	433
67.964	432
68.015	438
68.065	442
68.115	456
68.165	470
68.215	485
68.265	502
68.316	518
68.366	536
68.416	544
68.467	561
68.517	570
68.568	572
68.618	578
68.668	576
68.718	571
68.768	564
68.818	549
68.869	540
68.919	525
68.969	509
69.019	495
69.069	482
69.120	469
69.170	459
69.220	452
69.270	446
69.320	446
69.371	449
69.422	453
69.472	463
69.522	472
69.572	486
69.622	498
69.672	514
69.723	526
69.773	537
69.823	552
69.873	560
69.923	567
69.974	572
70.024	568
70.074	571
70.124	564
70.174	552
70.224	545
70.276	531
70.326	516
70.376	504
70.426	488
70.476	475
70.526	462
70.577	453
70.627	447
70.677	448
70.727	442
70.777	447
70.828	454
70.878	464
70.928	477
70.978	491
71.028	508
71.078	520
71.129	539
71.180	554
71.230	562
71.280	575
71.330	580
71.380	581
71.431	581
71.481	568
71.531	565
71.581	554
71.631	536
71.682	522
71.732	504
71.782	485
71.832	470
71.882	459
71.932	440
71.983	434
72.033	430
72.084	430
72.134	434
72.184	442
72.235	456
72.285	471
72.335	488
72.385	508
72.435	526
72.485	547
72.536	564
72.586	575
72.636	589
72.686	590
72.736	598
72.786	595
72.837	582
72.887	575
72.937	558
72.988	537
73.038	520
73.089	495
73.139	475
73.189	456
73.239	441
73.289	427
73.339	419
73.390	416
73.440	417
73.490	425
73.540	435
73.590	452
73.640	474
73.691	497
73.741	519
73.791	541
73.841	564
73.892	577
73.943	598
73.993	606
74.043	604
74.093	610
74.143	601
74.193	587
74.244	574
74.294	550
74.344	529
74.394	505
74.444	479
74.494	456
74.545	437
74.595	421
74.645	410
74.695	406
74.745	400
74.797	409
74.847	423
74.897	439
74.947	461
74.997	486
75.047	512
75.098	536
75.148	565
75.198	585
75.248	597
75.298	614
75.348	616
75.399	617
75.449	615
75.499	596
75.549	585
75.599	562
75.650	535
75.701	511
75.751	483
75.801	456
75.851	434
75.901	417
75.952	400
76.002	395
76.052	397
76.102	400
76.152	415
76.203	431
76.253	453
76.303	478
76.353	508
76.403	536
76.453	558
76.504	586
76.555	601
76.605	615
76.655	624
76.705	618
76.755	622
76.806	609
76.856	586
76.906	568
76.956	540
77.006	512
77.057	485
77.107	457
77.157	433
77.207	413
77.257	403
77.307	393
77.358	402
77.408	398
77.459	410
77.509	430
77.559	452
77.609	478
77.660	505
77.710	536
77.760	555
77.810	583
77.860	603
77.911	609
77.961	623
78.011	623
78.061	615
78.111	608
78.161	581
78.212	565
78.262	541
78.312	512
78.363	485
78.413	457
78.464	435
78.514	416
78.564	414
78.614	396
78.664	396
78.714	404
78.765	415
78.815	433
78.865	456
78.915	481
78.965	506
79.015	535
79.066	561
79.116	576
79.166	598
79.216	608
79.267	610
79.318	615
79.368	604
79.418	598
79.468	580
79.518	554
79.568	535
79.619	508
79.669	483
79.719	460
79.769	442
79.819	424
79.869	415
79.920	412
79.970	409
80.020	416
80.070	428
80.120	444
80.172	465
80.222	486
80.272	510
80.322	531
80.372	556
80.422	571
80.473	582
80.523	595
80.573	594
80.623	601
80.673	595
80.723	580
80.774	569
80.824	550
80.874	530
80.924	512
80.974	491
81.025	472
81.076	456
81.126	444
81.176	435
81.226	430
81.276	429
81.327	432
81.377	442
81.427	452
81.477	468
81.527	484
81.577	502
81.628	521
81.678	537
81.728	553
81.778	559
81.828	575
81.879	579
81.929	579
81.980	582
82.030	573
82.080	563
82.130	554
82.181	538
82.231	524
82.281	509
82.331	492
82.381	478
82.432	467
82.482	456
82.532	447
82.582	443
82.632	440
82.682	445
82.733	451
82.783	460
82.833	471
82.884	483
82.934	499
82.984	513
83.035	531
83.085	544
83.135	554
83.185	567
83.235	572
83.286	576
83.336	579
83.386	570
83.436	568
83.486	558
83.536	542
83.587	531
83.637	515
83.687	498
83.737	483
83.788	469
83.838	456
83.889	446
83.939	441
83.989	437
84.039	445
84.089	442
84.140	451
84.190	462
84.240	477
84.290	494
84.340	510
84.390	530
84.441	540
84.491	561
84.541	574
84.591	577
84.641	588
84.692	589
84.743	583
84.793	579
84.843	560
84.893	552
84.943	536
84.994	515
85.044	498
85.094	477
85.144	459
85.194	444
85.244	439
85.295	425
85.345	423
85.395	425
85.445	430
85.495	443
85.545	458
85.597	475
85.647	495
85.697	517
85.747	539
85.797	554
85.848	576
85.898	589
85.948	594
85.998	604
86.048	596
86.098	598
86.149	588
86.199	568
86.249	552
86.299	531
86.349	507
86.400	485
86.450	463
86.501	442
86.551	427
86.601	416
86.651	410
86.702	409
86.752	415
86.802	424
86.852	439
86.902	458
86.952	483
87.003	506
87.053	532
87.103	556
87.153	574
87.203	595
87.254	601
87.304	615
87.355	616
87.405	606
87.455	602
87.505	586
87.556	563
87.606	543
87.656	516
87.706	490
87.756	464
87.806	444
