#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
19.340	487
19.390	501
19.440	516
19.491	532
19.541	544
19.591	560
19.641	568
19.691	574
19.742	583
19.792	574
19.842	577
19.892	571
19.942	557
19.993	547
20.044	531
20.094	514
20.144	499
20.194	485
20.244	468
20.295	458
20.345	450
20.395	444
20.445	443
20.495	449
20.545	455
20.596	471
20.646	481
20.696	498
20.746	515
20.796	535
20.846	552
20.898	563
20.948	579
20.998	579
21.048	593
21.098	592
21.149	585
21.199	578
21.249	565
21.299	548
21.349	532
21.399	512
21.450	493
21.500	476
21.550	462
21.600	448
21.650	439
21.700	435
21.751	434
21.802	443
21.852	449
21.902	463
21.952	481
22.003	499
22.053	520
22.103	540
22.153	559
22.203	570
22.253	589
22.304	596
22.354	595
22.404	600
22.454	593
22.504	580
22.554	570
22.605	547
22.655	529
22.706	509
22.756	488
22.806	469
22.857	452
22.907	441
22.957	430
23.007	430
23.057	424
23.107	435
23.158	449
23.208	464
23.258	482
23.308	502
23.358	525
23.408	544
23.459	567
23.509	583
23.559	589
23.610	602
23.660	605
23.711	601
23.761	597
23.811	580
23.861	569
23.911	548
23.961	525
24.012	504
24.062	482
24.112	462
24.162	446
24.212	435
24.263	424
24.313	423
24.363	428
24.413	434
24.463	448
24.514	464
24.565	485
24.615	505
24.665	529
24.715	550
24.765	568
24.815	587
24.866	596
24.916	603
24.966	607
25.016	599
25.066	596
25.117	582
25.167	561
25.217	543
25.267	521
25.317	498
25.367	479
25.419	461
25.469	445
25.519	434
25.569	430
25.619	427
25.669	434
25.720	438
25.770	453
25.820	472
25.870	491
25.920	511
25.971	531
26.021	553
26.071	566
26.121	583
26.171	594
26.221	593
26.272	600
26.323	595
26.373	583
26.423	572
26.473	551
26.523	536
26.574	517
26.624	496
26.674	478
26.724	463
26.774	450
26.825	441
26.875	444
26.925	436
26.975	442
27.025	453
27.075	464
27.126	482
27.176	498
27.227	516
27.277	531
27.327	551
27.378	565
27.428	572
27.478	583
27.528	586
27.578	583
27.628	580
27.679	565
27.729	560
27.779	545
27.829	528
27.879	514
27.929	498
27.980	483
28.030	471
28.080	463
28.131	455
28.181	452
28.232	455
28.282	458
28.332	466
28.382	477
28.432	489
28.482	502
28.533	516
28.583	530
28.633	540
28.683	554
28.733	560
28.783	565
28.834	568
28.884	566
28.934	566
28.984	559
29.035	547
29.086	540
29.136	529
29.186	518
29.236	507
29.286	496
29.336	486
29.387	480
29.437	474
29.487	470
29.537	470
29.587	471
29.637	476
29.688	481
29.738	488
29.788	497
29.838	507
29.888	516
29.940	526
29.990	534
30.040	542
30.090	545
30.140	553
30.190	555
30.241	552
30.291	554
30.341	550
30.391	543
30.441	538
30.491	529
30.542	525
30.592	515
30.642	507
30.692	499
30.742	492
30.793	486
30.844	483
30.894	480
30.944	479
30.994	479
31.044	482
31.095	485
31.145	491
31.195	499
31.245	507
31.295	512
31.346	522
31.396	531
31.446	536
31.496	545
31.546	550
31.596	553
31.647	556
31.698	552
31.748	553
31.798	549
31.848	541
31.898	536
31.949	526
31.999	517
32.049	509
32.099	499
32.149	490
32.200	482
32.250	477
32.300	472
32.350	472
32.400	470
32.450	474
32.501	479
32.551	485
32.602	495
32.652	506
32.702	517
32.752	528
32.803	539
32.853	549
32.903	554
32.953	564
33.003	567
33.054	566
33.104	567
33.154	558
33.204	555
33.254	546
33.304	532
33.355	523
33.405	509
33.455	495
33.506	484
33.556	476
33.607	462
33.657	458
33.707	457
33.757	455
33.807	459
33.857	466
33.908	476
33.958	490
34.008	504
34.058	518
34.108	531
34.158	548
34.209	560
34.259	568
34.309	580
34.359	576
34.410	583
34.461	580
34.511	568
34.561	563
34.611	550
34.661	533
34.711	518
34.762	501
34.812	483
34.862	469
34.912	457
34.962	447
35.012	441
35.063	440
35.113	442
35.163	451
35.213	459
35.263	475
35.315	492
35.365	510
35.415	529
35.465	545
35.515	564
35.565	574
35.616	591
35.666	596
35.716	593
35.766	596
35.816	587
35.866	574
35.917	563
35.967	542
36.017	525
36.067	503
36.117	484
36.168	464
36.219	449
36.269	437
36.319	429
36.369	429
36.419	426
36.470	436
36.520	450
36.570	464
36.620	484
36.670	504
36.720	528
36.771	546
36.821	568
36.871	585
36.921	593
36.971	606
37.022	608
37.072	605
37.123	600
37.173	583
37.223	573
37.273	551
37.324	526
37.374	505
37.424	481
37.474	460
37.524	442
37.575	430
37.625	417
37.675	415
37.725	419
37.775	425
37.825	440
37.876	456
37.926	478
37.976	501
38.027	526
38.077	551
38.127	570
38.178	591
38.228	603
38.278	613
38.328	618
38.378	611
38.429	609
38.479	596
38.529	574
38.579	555
38.629	530
38.679	504
38.730	479
38.780	457
38.830	436
38.880	421
38.931	414
38.981	408
39.032	413
39.082	418
39.132	431
39.182	453
39.232	475
39.283	500
39.333	525
39.383	553
39.433	572
39.483	595
39.533	611
39.584	614
39.634	624
39.684	623
39.734	611
39.784	602
39.835	578
39.886	557
39.936	532
39.986	505
40.036	479
40.086	455
40.137	436
40.187	418
40.237	420
40.287	402
40.337	406
40.387	417
40.438	429
40.488	449
40.538	473
40.588	499
40.638	524
40.688	553
40.740	578
40.790	592
40.840	612
40.890	621
40.940	621
40.991	625
41.041	604
41.091	602
41.141	581
41.191	555
41.241	532
41.292	504
41.342	478
41.392	453
41.442	439
41.492	416
41.543	410
41.593	408
41.644	406
41.694	416
41.744	432
41.794	451
41.845	478
41.895	500
41.945	528
41.995	552
42.045	577
42.095	594
42.146	607
42.196	619
42.246	616
42.296	621
42.346	611
42.397	592
42.447	576
42.498	553
42.548	525
42.598	502
42.648	477
42.699	452
42.749	434
42.799	425
42.849	413
42.899	411
42.949	415
43.000	423
43.050	441
43.100	457
43.150	482
43.200	505
43.251	531
43.301	555
43.351	574
43.402	593
43.452	600
43.502	613
43.553	613
43.603	605
43.653	602
43.703	586
43.753	565
43.803	545
43.854	520
43.904	495
43.954	475
44.004	457
44.054	442
44.105	431
44.155	424
44.205	420
44.255	428
44.306	433
44.356	450
44.407	469
44.457	489
44.507	511
44.557	530
44.607	554
44.658	566
44.708	586
44.758	594
44.808	595
44.858	601
44.908	595
44.959	585
45.009	575
45.059	554
45.109	540
45.159	520
45.210	499
45.261	481
45.311	466
45.361	454
45.411	445
45.461	441
45.512	438
45.562	441
45.612	452
45.662	462
45.712	478
45.762	493
45.813	512
45.863	526
45.913	545
45.963	558
46.013	566
46.063	577
46.115	580
46.165	583
46.215	580
46.265	570
46.315	564
46.366	551
46.416	536
46.466	523
46.516	509
46.566	494
46.616	481
46.667	473
46.717	463
46.767	459
46.817	457
46.867	458
46.917	466
46.968	469
47.019	479
47.069	490
47.119	502
47.169	516
47.220	525
47.270	539
47.320	544
47.370	557
47.420	563
47.470	562
47.521	569
47.571	565
47.621	558
47.671	554
47.721	542
47.771	537
47.822	525
47.872	513
47.923	504
47.973	494
48.023	483
48.074	475
48.124	472
48.174	466
48.224	465
48.274	468
48.324	471
48.375	479
48.425	486
48.475	495
48.525	506
48.575	518
48.626	529
48.676	536
48.726	549
48.776	557
48.827	560
48.877	566
48.928	562
48.978	566
49.028	562
49.078	552
49.128	546
49.178	536
49.229	523
49.279	512
49.329	499
49.379	488
49.429	477
49.480	469
49.530	463
49.580	461
49.630	459
49.680	461
49.731	467
49.782	474
49.832	486
49.882	497
49.932	512
49.982	525
50.032	537
50.083	551
50.133	559
50.183	571
50.233	577
50.283	575
50.334	578
50.384	574
50.434	563
50.484	555
50.534	541
50.584	528
50.636	513
50.686	496
50.736	482
50.786	469
50.836	458
50.887	449
50.937	447
50.987	443
51.037	447
51.087	456
51.137	465
51.188	480
51.238	494
51.288	513
51.338	529
51.388	549
51.438	562
51.489	572
51.540	586
51.590	592
51.640	593
51.690	592
51.741	580
51.791	575
51.841	560
51.891	542
51.941	524
51.991	504
52.042	485
52.092	467
52.142	452
52.192	440
52.242	433
52.292	431
52.343	431
52.393	440
52.444	449
52.494	465
52.544	483
52.595	504
52.645	525
52.695	543
52.745	565
52.795	580
52.845	593
52.896	603
52.946	602
52.996	606
53.046	599
53.096	585
53.146	572
53.197	551
53.247	530
53.298	508
53.348	487
53.398	464
53.449	446
53.499	433
53.549	423
53.599	421
53.649	418
53.699	425
53.750	441
53.800	454
53.850	475
53.900	497
53.950	523
54.000	544
54.051	567
54.101	587
54.151	596
54.202	612
54.252	616
54.303	610
54.353	609
54.403	590
54.453	578
54.503	558
54.553	532
54.604	509
54.654	484
54.704	461
54.754	440
54.804	434
54.855	414
54.905	410
54.955	414
55.005	418
55.055	432
55.106	452
55.157	472
55.207	497
55.257	522
55.307	549
55.357	568
55.407	592
55.458	605
55.508	611
55.558	622
55.608	608
55.658	613
55.709	601
55.759	577
55.809	558
55.859	534
55.909	507
55.959	481
56.011	461
56.061	437
56.111	422
56.161	415
56.211	409
56.261	409
56.312	420
56.362	430
56.412	452
56.462	471
56.512	498
56.563	523
56.613	550
