#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
26.574	540
26.624	539
26.674	539
26.724	539
26.774	540
26.824	540
26.875	540
26.925	540
26.975	541
27.025	542
27.075	543
27.125	545
27.177	546
27.227	547
27.277	548
27.327	549
27.377	551
27.428	552
27.478	555
27.528	555
27.578	555
27.628	557
27.678	556
27.729	557
27.779	556
27.829	555
27.879	557
27.929	554
27.980	552
28.030	552
28.081	550
28.131	550
28.181	548
28.231	545
28.282	545
28.332	542
28.382	541
28.432	541
28.482	539
28.532	538
28.583	537
28.633	538
28.683	539
28.733	537
28.783	538
28.834	539
28.884	539
28.935	540
28.985	541
29.035	542
29.085	543
29.136	544
29.186	546
29.236	546
29.286	547
29.336	549
29.386	549
29.437	550
29.487	553
29.537	553
29.587	553
29.637	554
29.688	554
29.738	555
29.788	554
29.839	554
29.889	555
29.939	554
29.990	553
30.040	552
30.090	551
30.140	551
30.190	550
30.240	548
30.291	548
30.341	546
30.391	545
30.441	544
30.491	542
30.542	542
30.592	540
30.642	537
30.692	539
30.743	538
30.793	539
30.844	537
30.894	538
30.944	538
30.994	538
31.044	538
31.095	539
31.145	541
31.195	542
31.245	543
31.295	543
31.345	545
31.396	546
31.446	546
31.496	550
31.546	551
31.596	551
31.647	552
31.698	554
31.748	555
31.798	555
31.848	553
31.898	556
31.949	555
31.999	556
32.049	555
32.099	554
32.149	554
32.199	552
32.250	551
32.300	549
32.350	549
32.400	547
32.450	545
32.500	545
32.552	543
32.602	541
32.652	541
32.702	539
32.752	539
32.803	539
32.853	537
32.903	538
32.953	538
33.003	538
33.053	539
33.104	539
33.154	540
33.204	540
33.254	541
33.304	542
33.354	544
33.405	544
33.456	545
33.506	546
33.556	548
33.606	549
33.657	549
33.707	550
33.757	552
33.807	553
33.857	553
33.907	554
33.958	555
34.008	554
34.058	554
34.108	553
34.158	555
34.208	555
34.259	552
34.309	551
34.360	551
34.410	550
34.460	549
34.511	547
34.561	546
34.611	545
34.661	543
34.711	543
34.761	540
34.812	540
34.862	540
34.912	539
34.962	539
35.012	537
35.063	538
35.113	538
35.163	538
35.213	537
35.264	538
35.314	539
35.365	542
35.415	539
35.465	542
35.515	543
35.565	543
35.615	544
35.666	544
35.716	546
35.766	547
35.816	549
35.866	549
35.917	552
35.967	553
36.017	554
36.067	554
36.117	553
36.168	557
36.219	554
36.269	555
36.319	555
36.369	554
36.419	554
36.469	552
36.520	550
36.570	549
36.620	548
36.670	547
36.720	545
36.771	543
36.821	543
36.871	541
36.921	538
36.971	539
37.021	538
37.073	538
37.123	537
37.173	538
37.223	537
37.273	537
37.324	537
37.374	538
37.424	538
37.474	541
37.524	541
37.574	541
37.625	542
37.675	543
37.725	542
37.775	545
37.825	547
37.875	548
37.926	549
37.977	550
38.027	552
38.077	551
38.127	550
38.178	553
38.228	553
38.278	553
38.328	554
38.378	554
38.428	554
38.479	553
38.529	552
38.579	551
38.629	551
38.679	549
38.729	550
38.780	548
38.830	547
38.881	545
38.931	544
38.981	543
39.032	542
39.082	541
39.132	540
39.182	539
39.232	539
39.282	538
39.333	538
39.383	538
39.433	537
39.483	536
39.533	538
39.583	538
39.634	540
39.684	539
39.735	540
39.785	542
39.835	543
39.886	543
39.936	545
39.986	547
40.036	550
40.086	549
40.136	551
40.187	552
40.237	553
40.287	554
40.337	555
40.387	555
40.437	556
40.488	555
40.538	554
40.588	554
40.639	554
40.689	552
40.740	552
40.790	550
40.840	551
40.890	546
40.940	548
40.990	545
41.041	544
41.091	543
41.141	542
41.191	541
41.241	541
41.292	539
41.342	539
41.392	538
41.442	538
41.492	538
41.543	537
41.594	537
41.644	539
41.694	539
41.744	539
41.794	539
41.844	541
41.895	541
41.945	542
41.995	543
42.045	545
42.095	546
42.146	547
42.196	548
42.246	550
42.296	551
42.346	551
42.396	551
42.448	554
42.498	554
42.548	554
42.598	554
42.648	554
42.698	554
42.749	554
42.799	553
42.849	554
42.899	552
42.949	550
43.000	549
43.050	548
43.100	546
43.150	544
43.200	543
43.250	543
43.301	540
43.352	541
43.402	539
43.452	538
43.502	538
43.552	538
43.603	537
43.653	538
43.703	538
43.753	537
43.803	538
43.854	538
43.904	540
43.954	540
44.004	540
44.054	542
44.104	543
44.155	544
44.205	545
44.256	546
44.306	547
44.356	548
44.407	548
44.457	551
44.507	552
44.557	552
44.607	552
44.657	553
44.708	554
44.758	553
44.808	550
44.858	555
44.908	554
44.958	552
45.009	552
45.059	550
45.109	551
45.160	549
45.210	545
45.261	546
45.311	544
45.361	545
45.411	542
45.461	541
45.511	542
45.562	539
45.612	537
45.662	538
45.712	537
45.762	539
45.812	537
45.863	537
45.913	538
45.963	538
46.013	537
46.064	539
46.115	539
46.165	540
46.215	541
46.265	542
46.315	543
46.365	545
46.416	545
46.466	548
46.516	549
46.566	550
46.616	551
46.666	551
46.717	553
46.767	553
46.817	554
46.867	555
46.917	555
46.969	554
47.019	555
47.069	554
47.119	553
47.169	552
47.219	551
47.270	549
47.320	548
47.370	547
47.420	545
47.470	544
47.520	544
47.571	543
47.621	540
47.671	539
47.721	539
47.771	539
47.822	537
47.873	537
47.923	538
47.973	538
48.023	537
48.073	537
48.124	539
48.174	539
48.224	538
48.274	541
48.324	542
48.375	542
48.425	544
48.475	545
48.525	545
48.575	547
48.625	549
48.676	548
48.727	550
48.777	552
48.827	552
48.877	552
48.927	553
48.978	554
49.028	555
49.078	553
49.128	555
49.178	553
49.229	552
49.279	553
49.329	551
49.379	550
49.429	549
49.479	548
49.530	547
49.580	544
49.631	544
49.681	543
49.731	541
49.781	540
49.832	538
49.882	538
49.932	537
49.982	536
50.032	537
50.083	536
50.133	536
50.183	537
50.233	538
50.283	538
50.333	539
50.384	540
50.434	541
50.484	542
50.535	543
50.585	544
50.636	545
50.686	546
50.736	549
50.786	549
50.836	548
50.886	550
50.937	552
50.987	552
51.037	553
51.087	552
51.137	553
51.187	553
51.238	554
51.288	552
51.338	553
51.388	552
51.439	551
51.490	553
51.540	549
51.590	548
51.640	547
51.690	546
51.740	545
51.791	545
51.841	543
51.891	540
51.941	542
51.991	540
52.041	539
52.092	539
52.142	538
52.192	539
52.242	538
52.292	536
52.344	538
52.394	537
52.444	539
52.494	538
52.544	538
52.594	540
52.645	540
52.695	540
52.745	542
52.795	543
52.845	544
52.895	545
52.946	547
52.996	548
53.046	550
53.096	550
53.146	551
53.197	553
53.248	554
53.298	554
53.348	554
53.398	555
53.448	554
53.499	552
53.549	554
53.599	553
53.649	552
53.699	551
53.749	550
53.800	548
53.850	547
53.900	545
53.950	544
54.000	542
54.051	541
54.101	541
54.152	538
54.202	538
54.252	537
54.302	537
54.353	537
54.403	536
54.453	537
54.503	539
54.553	538
54.604	539
54.654	539
54.704	539
54.754	541
54.804	542
54.854	543
54.905	543
54.955	544
55.005	546
55.056	547
55.106	546
55.156	548
55.207	549
55.257	549
55.307	551
55.357	550
55.407	553
55.458	552
55.508	552
55.558	553
55.608	553
55.658	553
55.708	553
55.759	550
55.809	551
55.859	551
55.909	550
55.960	549
56.010	548
56.061	548
56.111	545
56.161	544
56.211	543
56.261	541
56.312	541
56.362	539
56.412	539
56.462	538
56.512	537
56.562	536
56.613	535
56.663	537
56.713	536
56.763	537
56.813	537
56.864	538
56.915	539
56.965	539
57.015	539
57.065	541
57.115	543
57.166	544
57.216	545
57.266	546
57.316	547
57.366	547
57.416	550
57.467	551
57.517	550
57.567	552
57.617	553
57.667	553
57.717	553
57.769	552
57.819	554
57.869	553
57.919	552
57.969	552
58.020	551
58.070	550
58.120	550
58.170	551
58.220	547
58.270	546
58.321	544
58.371	543
58.421	541
58.471	541
58.521	540
58.572	536
58.622	538
58.673	537
58.723	538
58.773	536
58.823	536
58.874	537
58.924	536
58.974	534
59.024	538
59.074	538
59.124	538
59.175	540
59.225	541
59.275	542
59.325	544
59.375	542
59.426	545
59.476	548
59.527	549
59.577	550
59.627	550
