#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
10.297	496
10.347	492
10.398	491
10.448	491
10.498	490
10.549	493
10.599	496
10.649	501
10.700	507
10.750	511
10.800	518
10.850	522
10.900	525
10.951	530
11.001	528
11.051	531
11.101	529
11.151	525
11.201	523
11.252	518
11.302	512
11.352	507
11.402	502
11.453	497
11.504	495
11.554	491
11.604	491
11.654	492
11.704	493
11.754	496
11.805	499
11.855	504
11.905	508
11.955	512
12.005	518
12.055	521
12.106	522
12.156	525
12.206	522
12.256	525
12.306	523
12.358	519
12.408	517
12.458	513
12.508	509
12.558	507
12.608	502
12.659	501
12.709	501
12.759	499
12.809	500
12.859	501
12.909	502
12.960	506
13.010	506
13.060	510
13.110	510
13.160	510
13.211	512
13.262	514
13.312	511
13.362	512
13.412	510
13.462	512
13.513	511
13.563	510
13.613	511
13.663	509
13.713	511
13.763	513
13.814	511
13.864	514
13.914	514
13.964	514
14.014	515
14.065	512
14.115	512
14.166	512
14.216	510
14.266	508
14.316	506
14.367	501
14.417	500
14.467	499
14.517	496
14.567	498
14.617	498
14.668	501
14.718	504
14.768	505
14.818	510
14.868	512
14.919	516
14.969	521
15.019	522
15.070	527
15.120	528
15.170	526
15.221	526
15.271	520
15.321	518
15.371	515
15.421	508
15.472	505
15.522	499
15.572	494
15.622	492
15.672	489
15.722	489
15.773	490
15.823	491
15.873	495
15.923	500
15.974	505
16.024	510
16.075	514
16.125	520
16.175	526
16.225	527
16.275	530
16.326	530
16.376	528
16.426	526
16.476	521
16.526	518
16.576	513
16.627	506
16.677	504
16.727	500
16.777	495
16.827	495
16.878	492
16.929	493
16.979	497
17.029	496
17.079	502
17.129	504
17.180	507
17.230	512
17.280	513
17.330	517
17.380	519
17.430	517
17.481	520
17.531	520
17.581	518
17.631	517
17.681	514
17.731	513
17.783	511
17.833	508
17.883	508
17.933	507
17.983	506
18.034	507
18.084	506
18.134	508
18.184	509
18.234	508
18.284	509
18.335	508
18.385	508
18.435	508
18.485	506
18.535	505
18.585	506
18.636	504
18.687	506
18.737	505
18.787	505
18.837	508
18.888	507
18.938	509
18.988	513
19.038	513
19.088	518
19.138	518
19.189	519
19.239	522
19.289	519
19.339	520
19.389	519
19.440	514
19.490	512
19.540	506
19.591	504
19.641	500
19.691	497
19.742	495
19.792	494
19.842	493
19.892	496
19.942	498
19.992	500
20.043	506
20.093	509
20.143	515
20.193	519
20.243	522
20.294	526
20.344	525
20.394	528
20.444	528
20.495	523
20.545	523
20.596	518
20.646	511
20.696	508
20.746	502
20.796	498
20.846	495
20.897	491
20.947	490
20.997	492
21.047	491
21.097	496
21.148	498
21.198	502
21.248	507
21.298	511
21.348	516
21.399	520
21.450	522
21.500	526
21.550	524
21.600	525
21.650	525
21.700	521
21.751	519
21.801	515
21.851	509
21.901	508
21.951	503
22.002	502
22.052	500
22.102	499
22.152	499
22.202	499
22.253	500
22.304	502
22.354	503
22.404	506
22.454	509
22.504	509
22.555	511
22.605	512
22.655	512
22.705	514
22.755	511
22.805	513
22.856	514
22.906	512
22.956	513
23.006	512
23.056	512
23.106	513
23.158	511
23.208	513
23.258	514
23.308	513
23.358	514
23.409	513
23.459	511
23.509	511
23.559	508
23.609	507
23.659	505
23.710	501
23.760	502
23.810	499
23.860	498
23.910	499
23.960	498
24.011	501
24.062	503
24.112	504
24.162	510
24.212	513
24.263	516
24.313	520
24.363	521
24.413	525
24.463	525
24.513	524
24.564	525
24.614	522
24.664	517
24.714	515
24.764	509
24.814	506
24.865	500
24.915	495
24.966	493
25.016	491
25.066	489
25.117	491
25.167	493
25.217	496
25.267	501
25.317	505
25.367	512
25.418	516
25.468	519
25.518	525
25.568	526
25.618	529
25.668	529
25.719	526
25.769	526
25.819	521
25.870	516
25.920	511
25.971	505
26.021	501
26.071	498
26.121	494
26.171	493
26.221	492
26.272	492
26.322	495
26.372	496
26.422	500
26.472	504
26.523	508
26.573	514
26.623	515
26.673	519
26.723	521
26.774	521
26.825	523
26.875	521
26.925	518
26.975	519
27.025	513
27.075	513
27.126	511
27.176	508
27.226	507
27.276	506
27.326	503
27.377	504
27.427	504
27.477	504
27.527	505
27.577	505
27.627	507
27.679	507
27.729	505
27.779	508
27.829	506
27.879	507
27.929	508
27.980	507
28.030	509
28.080	509
28.130	508
28.180	512
28.231	511
28.281	513
28.331	516
28.381	515
28.431	519
28.481	518
28.532	517
28.583	520
28.633	516
28.683	516
28.733	514
28.784	509
28.834	508
28.884	503
28.934	500
28.984	498
29.034	495
29.085	494
29.135	494
29.185	494
29.235	498
29.285	500
29.335	503
29.386	508
29.436	512
29.487	517
29.537	523
29.587	525
29.638	528
29.688	529
29.738	528
29.788	528
29.838	522
29.888	520
29.939	517
29.989	509
30.039	505
30.089	500
30.139	496
30.189	493
30.240	490
30.290	488
30.340	490
30.391	491
30.441	495
30.492	501
30.542	504
30.592	511
30.642	512
30.692	519
30.742	523
30.793	524
30.843	528
30.893	528
30.943	525
30.993	525
31.043	519
31.094	517
31.144	514
31.194	508
31.244	505
31.295	502
31.346	498
31.396	497
31.446	496
31.496	496
31.546	498
31.596	499
31.647	502
31.697	505
31.747	506
31.797	510
31.847	511
31.897	513
31.948	515
31.998	514
32.048	516
32.098	515
32.148	515
32.200	515
32.250	512
32.300	513
32.350	513
32.400	510
32.450	512
32.501	511
32.551	511
32.601	512
32.651	511
32.701	509
32.752	511
32.802	508
32.852	509
32.902	510
32.952	506
33.002	504
33.053	501
33.104	502
33.154	502
33.204	501
33.254	502
33.304	505
33.355	504
33.405	507
33.455	507
33.505	513
33.555	516
33.606	518
33.656	522
33.706	521
33.756	523
33.806	524
33.856	521
33.907	522
33.957	518
34.008	513
34.058	510
34.108	505
34.158	500
34.209	498
34.259	493
34.309	492
34.359	491
34.409	492
34.460	494
34.510	498
34.560	501
34.610	506
34.660	510
34.710	517
34.761	521
34.811	523
34.862	528
34.912	527
34.962	529
35.012	528
35.063	523
35.113	522
35.163	518
35.213	511
35.263	507
35.314	501
35.364	497
35.414	495
35.464	493
35.514	493
35.564	493
35.615	494
35.665	498
35.715	499
35.766	505
35.816	510
35.867	511
35.917	517
35.967	520
36.017	520
36.067	523
36.117	521
36.168	523
36.218	522
36.268	517
36.318	517
36.368	513
36.418	509
36.469	507
36.519	504
36.569	504
36.619	503
36.670	502
36.721	502
36.771	503
36.821	503
36.871	506
36.921	506
36.971	508
37.022	510
37.072	507
37.122	510
37.172	510
37.222	509
37.272	511
37.323	508
37.373	509
37.423	510
37.473	509
37.523	511
37.575	512
37.625	512
37.675	514
37.725	514
37.775	515
37.825	516
37.876	515
37.926	517
37.976	514
38.026	513
38.076	512
38.126	508
38.177	506
38.227	504
38.277	501
38.327	500
38.377	499
38.428	497
38.479	498
38.529	498
38.579	500
38.629	503
38.679	506
38.730	511
38.780	515
38.830	518
38.880	522
38.930	523
38.980	527
39.031	527
39.081	525
39.131	524
39.181	521
39.231	516
39.282	513
39.332	506
39.383	504
39.433	498
39.483	493
39.533	492
39.584	490
39.634	489
39.684	492
39.734	494
39.784	498
39.835	503
39.885	506
39.935	514
39.985	518
40.035	522
40.085	527
40.136	527
40.186	530
40.236	528
40.287	524
40.337	523
40.387	521
40.438	511
40.488	510
40.538	504
40.588	501
40.638	499
40.689	494
40.739	496
40.789	495
40.839	495
40.889	497
40.939	499
40.990	503
41.040	507
41.090	509
41.140	514
41.191	515
41.241	518
41.292	521
41.342	519
41.392	521
41.442	520
41.492	516
41.543	516
41.593	511
41.643	511
41.693	510
41.743	506
41.793	508
41.844	508
41.894	505
41.944	507
41.994	505
42.044	507
42.096	508
42.146	508
42.196	509
42.246	509
42.296	508
42.346	508
42.397	507
42.447	507
42.497	507
42.547	505
42.597	508
42.647	507
42.698	506
42.748	508
42.798	509
42.848	512
42.898	515
42.948	514
43.000	518
43.050	520
43.100	518
43.150	520
43.200	517
43.251	516
43.301	515
43.351	511
43.401	509
43.451	505
43.501	499
43.552	498
43.602	495
43.652	495
43.702	496
43.752	495
43.803	499
43.853	501
43.904	504
43.954	509
44.004	512
44.054	517
44.105	522
44.155	522
44.205	527
44.255	527
44.305	526
44.355	527
44.406	521
44.456	520
44.506	515
44.556	508
44.606	506
44.657	499
44.707	495
44.758	493
44.808	491
44.858	490
44.908	492
44.959	493
45.009	497
45.059	502
45.109	506
45.159	511
45.209	514
45.260	520
45.310	523
45.360	523
45.410	525
45.460	525
45.511	522
45.561	522
45.611	517
45.662	515
45.712	511
45.762	507
45.813	505
45.863	503
45.913	500
45.963	500
46.013	499
46.064	500
46.114	502
46.164	502
46.214	505
46.264	508
46.314	507
46.365	511
46.415	510
46.465	513
46.515	513
46.566	511
46.616	513
46.667	512
46.717	512
46.767	512
46.817	510
46.867	511
46.918	512
46.968	511
47.018	513
47.068	514
47.118	514
47.168	514
47.219	512
47.269	514
47.319	513
47.369	510
47.419	511
47.470	511
47.521	507
47.571	505
47.621	501
47.671	502
47.721	500
47.772	498
47.822	500
47.872	500
47.922	502
47.972	506
48.022	508
48.073	513
48.123	517
48.173	518
48.223	523
48.273	521
48.323	525
48.375	526
48.425	522
48.475	522
48.525	519
48.575	513
48.626	510
48.676	504
48.726	500
48.776	497
48.826	493
48.876	492
48.927	493
48.977	492
49.027	495
49.077	497
49.127	501
49.177	507
49.228	509
49.279	517
49.329	521
49.379	523
49.429	528
49.480	527
49.530	528
49.580	527
49.630	522
49.680	521
49.730	516
49.781	510
49.831	507
49.881	501
49.931	497
49.981	495
50.032	492
50.082	493
50.132	493
50.183	494
50.233	499
50.283	500
50.334	504
50.384	510
50.434	512
50.484	517
50.534	518
50.584	520
50.635	523
50.685	519
50.735	520
50.785	520
50.835	515
50.886	515
50.936	512
50.986	509
51.036	508
51.087	505
51.137	504
51.188	505
51.238	504
51.288	505
51.338	507
51.388	505
51.438	507
51.489	506
51.539	509
51.589	509
51.639	507
51.689	510
51.740	509
51.790	506
51.840	508
51.890	507
51.940	507
51.991	507
52.042	506
52.092	512
52.142	512
52.192	512
52.242	515
52.292	516
52.343	518
52.393	519
52.443	517
52.493	519
52.543	516
52.594	514
52.644	513
52.694	509
52.744	506
52.794	504
52.844	499
52.896	497
52.946	496
52.996	495
53.046	496
53.096	495
53.147	498
53.197	502
53.247	504
53.297	511
53.347	515
53.397	518
53.448	524
53.498	524
53.548	526
53.598	529
53.648	526
53.698	527
53.749	524
53.800	517
53.850	514
53.900	507
53.950	502
54.001	499
54.051	494
54.101	491
54.151	493
54.201	489
54.251	491
54.302	493
54.352	497
54.402	502
54.452	507
54.502	513
54.552	516
54.603	522
54.653	526
54.704	526
54.754	531
54.804	529
54.855	526
54.905	526
54.955	519
55.005	516
55.055	513
55.105	504
55.156	502
55.206	498
55.256	494
55.306	494
55.356	494
55.406	493
55.457	495
55.507	497
55.558	501
55.608	506
55.658	509
55.709	513
55.759	515
55.809	518
55.859	521
55.909	519
55.959	523
56.010	521
56.060	518
56.110	518
56.160	513
56.210	512
56.260	510
56.311	507
56.361	506
56.411	506
56.462	502
56.512	504
56.563	503
56.613	506
56.663	507
56.713	507
56.763	508
56.813	509
56.864	509
56.914	509
56.964	508
57.014	508
57.064	508
57.115	507
57.165	509
57.215	507
57.265	507
57.315	509
57.366	507
57.417	511
57.467	514
57.517	513
57.567	516
57.617	518
57.667	517
57.718	518
57.768	517
57.818	516
57.868	517
57.918	512
57.969	511
58.019	508
58.069	503
58.119	502
58.169	498
58.219	495
58.271	496
58.321	495
58.371	497
58.421	499
58.471	501
58.521	506
58.572	509
58.622	513
58.672	518
58.722	519
58.772	526
58.823	528
58.873	527
58.923	528
58.973	524
59.023	523
59.073	520
59.124	514
59.175	509
59.225	504
59.275	498
59.325	496
59.376	492
59.426	491
59.476	491
59.526	491
59.576	494
59.626	497
59.677	501
59.727	507
59.777	510
59.827	517
59.877	521
59.927	523
59.978	527
60.028	528
60.079	526
60.129	526
60.179	521
60.230	520
60.280	516
60.330	510
60.380	507
