#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
15.070	501
15.121	492
15.171	486
15.221	481
15.271	476
15.321	475
15.372	476
15.422	479
15.472	483
15.523	489
15.573	498
15.623	505
15.674	515
15.724	524
15.774	528
15.824	539
15.874	543
15.924	543
15.975	547
16.025	540
16.075	539
16.125	533
16.175	523
16.226	517
16.276	507
16.326	497
16.376	489
16.427	482
16.477	477
16.528	474
16.578	473
16.628	475
16.678	479
16.728	484
16.779	492
16.829	499
16.879	508
16.929	518
16.979	524
17.029	532
17.080	536
17.130	538
17.180	542
17.230	539
17.280	540
17.331	534
17.382	527
17.432	521
17.482	514
17.532	505
17.582	500
17.633	492
17.683	489
17.733	486
17.783	484
17.833	484
17.883	486
17.934	487
17.984	492
18.034	496
18.084	502
18.134	507
18.184	511
18.236	518
18.286	520
18.336	523
18.386	526
18.436	525
18.487	527
18.537	526
18.587	522
18.637	523
18.687	519
18.737	515
18.788	513
18.838	509
18.888	509
18.938	506
18.988	501
19.038	502
19.089	500
19.140	498
19.190	499
19.240	498
19.290	499
19.341	499
19.391	499
19.441	502
19.491	502
19.541	501
19.591	505
19.642	506
19.692	510
19.742	513
19.792	513
19.842	519
19.892	518
19.943	522
19.993	526
20.044	524
20.094	526
20.144	526
20.195	521
20.245	522
20.295	514
20.345	513
20.395	509
20.445	502
20.496	499
20.546	495
20.596	491
20.646	488
20.696	487
20.747	486
20.797	488
20.847	489
20.897	494
20.948	500
20.998	504
21.049	511
21.099	517
21.149	524
21.199	531
21.249	532
21.299	538
21.350	538
21.400	535
21.450	535
21.500	528
21.550	524
21.601	518
21.651	509
21.701	503
21.751	494
21.802	487
21.852	482
21.903	479
21.953	476
22.003	477
22.053	479
22.103	484
22.153	489
22.204	496
22.254	506
22.304	513
22.354	523
22.404	531
22.455	534
22.505	542
22.555	543
22.605	542
22.655	543
22.706	535
22.757	531
22.807	524
22.857	514
22.907	508
22.957	499
23.008	490
23.058	485
23.108	479
23.158	475
23.208	474
23.258	477
23.309	481
23.359	485
23.409	491
23.459	501
23.509	508
23.559	517
23.611	524
23.661	529
23.711	536
23.761	539
23.811	537
23.862	540
23.912	533
23.962	532
24.012	527
24.062	519
24.112	514
24.163	506
24.213	499
24.263	494
24.313	490
24.363	486
24.413	486
24.464	485
24.515	486
24.565	489
24.615	493
24.665	498
24.716	502
24.766	509
24.816	515
24.866	517
24.916	522
24.966	524
25.017	526
25.067	527
25.117	523
25.167	525
25.217	522
25.267	518
25.318	517
25.368	513
25.419	510
25.469	507
25.519	504
25.570	504
25.620	503
25.670	500
25.720	502
25.770	500
25.820	501
25.871	502
25.921	501
25.971	504
26.021	505
26.071	504
26.121	506
26.172	507
26.222	506
26.272	509
26.323	508
26.373	511
26.424	512
26.474	512
26.524	515
26.574	516
26.624	518
26.674	519
26.725	518
26.775	521
26.825	521
26.875	517
26.925	518
26.976	513
27.026	512
27.076	509
27.126	504
27.176	501
27.227	498
27.278	495
27.328	494
27.378	492
27.428	491
27.478	493
27.528	493
27.579	498
27.629	502
27.679	505
27.729	512
27.779	515
27.830	522
27.880	527
27.930	528
27.980	533
28.030	534
28.080	530
28.132	531
28.182	525
28.232	522
28.282	517
28.332	509
28.382	503
28.433	497
28.483	490
28.533	486
28.583	482
28.633	480
28.684	481
28.734	482
28.784	487
28.834	493
28.884	498
28.934	507
28.985	512
29.036	522
29.086	529
29.136	532
29.186	539
29.236	541
29.287	539
29.337	540
29.387	534
29.437	529
29.487	523
29.538	513
29.588	507
29.638	497
29.688	490
29.738	485
29.788	481
29.839	476
29.889	476
29.940	477
29.990	482
30.040	486
30.091	493
30.141	501
30.191	509
30.241	518
30.291	526
30.341	529
30.392	537
30.442	540
30.492	539
30.542	540
30.592	534
30.642	532
30.693	526
30.743	517
30.793	512
30.844	504
30.894	497
30.945	491
30.995	486
31.045	484
31.095	482
31.145	482
31.195	485
31.246	489
31.296	492
31.346	500
31.396	504
31.446	511
31.496	517
31.547	520
31.597	526
31.647	528
31.697	528
31.748	530
31.799	525
31.849	525
31.899	523
31.949	518
31.999	516
32.049	511
32.100	506
32.150	504
32.200	500
32.250	500
32.300	498
32.350	497
32.401	497
32.451	499
32.501	499
32.551	501
32.601	501
32.653	504
32.703	506
32.753	506
32.803	510
32.853	510
32.903	511
32.954	513
33.004	512
33.054	515
33.104	516
33.154	514
33.204	518
33.255	517
33.305	518
33.355	518
33.405	516
33.455	518
33.506	517
33.557	514
33.607	514
33.657	512
33.707	507
33.757	505
33.808	502
33.858	500
33.908	497
33.958	494
34.008	495
34.059	494
34.109	494
34.159	497
34.209	497
34.259	502
34.309	507
34.360	510
34.411	517
34.461	518
34.511	525
34.561	529
34.611	529
34.662	533
34.712	532
34.762	528
34.812	527
34.862	520
34.913	516
34.963	512
35.013	503
35.063	498
35.113	492
35.163	486
35.214	483
35.264	483
35.315	482
35.365	483
35.415	485
35.465	491
35.516	497
35.566	504
35.616	512
35.666	518
35.716	526
35.767	534
35.817	535
35.867	541
35.917	541
35.967	538
36.017	537
36.068	529
36.118	525
36.168	518
36.219	507
36.269	501
36.320	492
36.370	485
36.420	480
36.470	476
36.520	476
36.570	477
36.621	479
36.671	485
36.721	491
36.771	498
36.821	508
36.871	514
36.922	523
36.972	531
37.022	534
37.072	540
37.123	541
37.174	539
37.224	540
37.274	532
37.324	529
37.374	522
37.424	513
37.475	505
37.525	498
37.575	491
37.625	486
37.675	482
37.725	480
37.776	480
37.826	481
37.876	486
37.926	490
37.976	496
38.028	503
38.078	508
38.128	516
38.178	523
38.228	524
38.278	531
38.329	531
38.379	531
38.429	532
38.479	527
38.529	526
38.579	522
38.630	515
38.680	513
38.730	507
38.780	503
38.830	500
38.881	496
38.932	493
38.982	495
39.032	494
39.082	495
39.132	497
39.183	498
39.233	501
39.283	502
39.333	506
39.383	508
39.433	509
39.484	513
39.534	514
39.584	514
39.634	518
39.684	516
39.735	519
39.785	519
39.836	518
39.886	519
39.936	519
39.986	517
40.037	518
40.087	514
40.137	515
40.187	513
40.237	510
40.288	508
40.338	508
40.388	502
40.438	501
40.488	497
40.538	497
40.589	496
40.639	494
40.689	495
40.740	495
40.790	496
40.840	501
40.891	502
40.941	509
40.991	514
41.041	516
41.091	522
41.142	524
41.192	529
41.242	532
41.292	531
41.342	532
41.392	530
41.443	525
41.493	522
41.543	513
41.593	509
41.644	503
41.694	496
41.745	491
41.795	486
41.845	482
41.895	481
41.945	481
41.996	481
42.046	486
42.096	491
42.146	498
42.196	506
42.246	512
42.297	522
42.347	527
42.397	535
42.447	538
42.497	539
42.548	544
42.599	542
42.649	535
42.699	533
42.749	523
42.799	517
42.850	509
42.900	498
42.950	491
43.000	484
43.050	478
43.100	475
43.151	474
43.201	475
43.251	478
43.301	483
43.351	490
43.401	498
43.453	506
43.503	516
43.553	523
43.603	533
43.653	539
43.704	540
43.754	545
43.804	544
43.854	540
43.904	536
43.954	527
44.005	523
44.055	515
44.105	505
44.155	499
44.205	491
44.256	484
44.306	481
44.357	477
44.407	476
44.457	479
44.507	483
44.558	489
44.608	495
44.658	501
44.708	509
44.758	514
44.808	523
44.859	528
44.909	529
44.959	534
45.009	534
45.059	532
45.110	532
45.160	525
45.211	524
45.261	520
45.311	512
45.361	509
45.412	504
45.462	498
45.512	496
45.562	492
45.612	492
45.662	492
45.713	492
45.763	495
45.813	497
45.863	498
45.913	504
45.964	505
46.014	509
46.064	511
46.115	512
46.165	516
46.215	517
46.266	518
46.316	520
46.366	518
46.416	520
46.466	520
46.516	517
46.567	519
46.617	518
46.667	515
46.717	515
46.767	512
46.818	511
46.868	510
46.918	505
46.968	505
47.019	502
47.069	499
47.120	498
47.170	494
47.220	494
47.270	495
47.320	493
47.371	496
47.421	501
47.471	500
47.521	505
47.571	509
47.621	515
47.672	518
47.722	520
47.772	527
47.822	526
47.872	530
47.923	533
47.974	529
48.024	530
48.074	526
48.124	519
48.174	515
48.225	509
48.275	501
48.325	496
48.375	490
48.425	487
48.475	482
48.526	480
48.576	481
48.626	483
48.676	486
48.726	492
48.776	497
48.828	506
48.878	513
48.928	521
48.978	530
49.028	532
49.079	539
49.129	543
49.179	539
49.229	542
49.279	537
49.329	530
49.380	525
49.430	516
49.480	508
49.530	499
49.580	490
49.630	484
49.681	480
49.732	475
49.782	475
49.832	475
49.882	478
49.933	484
49.983	490
50.033	499
50.083	509
50.133	515
50.183	525
50.234	530
50.284	538
50.334	542
50.384	541
50.434	542
50.484	540
50.535	534
50.585	529
50.636	520
50.686	514
50.736	506
50.787	498
50.837	492
50.887	488
50.937	482
50.987	481
51.037	480
51.088	482
51.138	487
51.188	490
51.238	496
51.288	502
51.339	506
51.389	516
51.439	518
51.489	525
51.540	528
51.590	528
51.641	531
51.691	530
51.741	528
51.791	526
51.841	520
51.891	519
51.942	515
51.992	510
52.042	508
52.092	503
52.142	500
52.193	500
52.243	496
52.293	494
52.343	496
52.393	496
52.444	498
52.495	499
52.545	499
52.595	503
52.645	504
52.695	506
52.745	508
52.796	508
52.846	512
52.896	514
52.946	516
52.996	518
53.047	518
53.097	522
53.147	522
53.197	521
53.247	523
53.297	522
53.349	520
53.399	519
53.449	515
53.499	513
53.549	510
53.600	504
53.650	502
53.700	498
53.750	494
53.800	492
53.850	489
53.901	490
53.951	490
54.001	490
54.051	494
54.101	497
54.151	502
54.202	509
54.253	512
54.303	521
54.353	526
54.403	528
54.454	535
54.504	531
54.554	536
54.604	537
54.654	530
54.704	529
54.755	523
54.805	514
54.855	509
54.905	501
54.955	493
55.005	488
55.056	481
55.106	478
55.157	475
55.207	476
55.257	479
55.308	485
55.358	490
55.408	498
55.458	504
55.508	515
55.558	523
55.609	530
55.659	538
55.709	539
55.759	545
55.809	547
55.859	541
55.910	540
55.960	534
56.011	524
56.061	517
56.111	506
56.162	498
56.212	490
56.262	482
56.312	476
56.362	473
56.412	472
56.463	473
56.513	476
56.563	482
56.613	490
56.663	496
56.713	507
56.764	517
56.814	524
56.864	533
56.915	535
56.965	543
57.016	545
57.066	541
57.116	542
57.166	538
57.216	529
57.266	524
57.317	514
57.367	506
57.417	499
57.467	491
57.517	486
57.568	483
57.618	480
57.668	479
57.718	480
57.768	483
57.819	489
57.870	493
57.920	502
57.970	507
58.020	512
58.070	519
58.120	523
58.171	528
58.221	531
58.271	530
58.321	532
58.371	530
58.422	527
58.472	524
58.522	519
58.572	516
58.622	513
58.672	506
58.724	505
58.774	503
58.824	498
58.874	497
58.924	495
58.974	495
59.025	496
59.075	495
59.125	498
59.175	499
59.225	500
59.276	503
59.326	503
59.376	507
59.426	510
59.476	511
59.526	515
59.577	516
59.628	518
59.678	522
59.728	521
59.778	522
59.828	524
59.879	522
59.929	524
59.979	522
60.029	518
60.079	517
60.130	512
60.180	509
60.230	506
60.280	500
60.330	497
60.380	493
60.431	489
60.481	489
60.532	488
60.582	487
60.632	491
60.683	493
60.733	499
60.783	504
60.833	509
60.883	517
60.933	521
60.984	529
61.034	533
61.084	534
61.134	539
61.184	537
61.234	537
61.285	533
61.335	526
61.385	522
61.436	515
61.486	505
61.537	498
61.587	492
61.637	484
61.687	479
61.737	477
61.787	476
61.838	477
61.888	478
61.938	485
61.988	492
62.038	499
62.088	509
62.139	516
62.189	527
62.239	533
62.289	537
62.340	544
62.391	541
62.441	544
62.491	542
62.541	535
62.591	532
62.641	523
62.692	512
62.742	505
62.792	495
62.842	487
62.892	480
62.942	476
62.993	474
63.043	474
63.093	475
63.143	480
63.193	485
63.245	493
63.295	502
63.345	510
63.395	520
63.445	527
63.495	532
63.546	539
63.596	540
63.646	543
63.696	543
63.746	535
63.796	533
63.847	527
63.897	518
63.947	512
63.997	502
64.047	496
64.098	491
64.149	486
64.199	483
64.249	482
64.299	481
64.349	484
64.400	487
64.450	491
64.500	498
64.550	502
64.600	510
64.651	515
64.701	519
64.751	524
64.801	525
64.851	529
64.901	530
64.952	527
65.003	528
65.053	525
65.103	521
65.153	519
65.203	513
65.254	511
65.304	508
65.354	503
65.404	503
65.454	500
65.505	498
65.555	498
65.605	496
65.655	498
65.705	498
65.755	498
65.806	501
65.856	502
65.907	501
65.957	505
66.007	505
66.057	508
66.108	512
66.158	512
66.208	516
66.258	518
66.308	519
66.359	523
66.409	521
66.459	525
66.509	525
66.559	521
66.609	523
66.660	520
66.710	517
66.760	514
66.811	508
66.861	505
66.912	501
66.962	495
67.012	493
67.062	490
67.112	488
67.162	487
67.213	487
67.263	490
67.313	494
67.363	496
67.413	504
67.463	509
67.514	515
67.564	523
67.614	525
67.664	534
67.715	536
67.766	537
67.816	539
67.866	535
67.916	531
67.966	527
68.016	519
68.067	513
68.117	506
68.167	497
68.217	491
68.267	487
68.317	480
68.368	477
68.418	476
68.468	478
68.518	481
68.568	486
68.620	494
68.670	503
68.720	509
68.770	520
68.820	526
68.870	535
68.921	540
68.971	541
69.021	546
69.071	541
69.121	540
69.171	536
69.222	527
69.272	522
69.322	511
69.372	501
69.422	494
69.473	488
69.524	480
69.574	476
69.624	474
69.674	475
69.724	476
69.775	482
69.825	488
69.875	497
69.925	504
69.975	512
70.025	519
70.076	528
70.126	534
70.176	536
70.226	540
70.276	538
70.327	538
70.377	536
70.428	527
70.478	525
70.528	517
70.578	509
70.629	504
70.679	497
70.729	492
70.779	490
70.829	486
70.880	486
70.930	485
70.980	487
71.030	491
71.080	494
71.130	499
71.181	503
71.231	508
71.281	515
71.332	518
71.382	520
71.432	524
71.483	523
71.533	526
71.583	526
71.633	521
71.683	522
71.734	520
71.784	517
71.834	516
71.884	512
71.934	510
71.984	509
72.035	504
72.085	504
72.135	503
72.185	501
72.236	500
72.286	498
72.337	498
72.387	499
72.437	497
72.487	500
72.537	500
72.588	500
72.638	504
72.688	505
72.738	509
72.788	512
72.838	513
72.889	518
72.939	521
72.989	521
73.039	525
73.089	524
73.140	527
73.191	527
73.241	523
73.291	522
73.341	519
73.391	515
73.442	510
73.492	503
73.542	497
73.592	495
73.642	490
73.692	487
73.743	485
73.793	484
73.843	486
73.893	488
73.943	492
73.993	498
74.045	501
74.095	511
74.145	518
74.195	522
74.245	531
74.296	533
74.346	539
74.396	540
74.446	537
74.496	538
74.546	531
74.597	525
74.647	520
74.697	510
74.747	503
74.797	495
74.848	487
74.898	482
74.949	479
74.999	476
75.049	476
75.099	478
75.150	482
75.200	489
75.250	495
75.300	505
75.350	512
75.400	520
75.451	529
75.501	533
75.551	541
75.601	543
75.651	540
75.702	542
75.752	535
75.803	530
75.853	525
75.903	516
75.953	509
