#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
26.975	534
27.026	535
27.076	536
27.126	534
27.176	534
27.226	535
27.276	533
27.327	534
27.377	534
27.427	534
27.478	535
27.528	535
27.578	536
27.629	537
27.679	538
27.729	538
27.779	536
27.829	536
27.880	536
27.930	533
27.980	533
28.030	533
28.080	532
28.130	533
28.181	534
28.231	534
28.281	536
28.331	535
28.382	535
28.433	536
28.483	535
28.533	534
28.583	535
28.633	535
28.683	534
28.734	536
28.784	535
28.834	536
28.884	536
28.934	538
28.984	537
29.035	538
29.085	537
29.135	536
29.185	535
29.235	533
29.287	532
29.337	531
29.387	530
29.437	531
29.487	533
29.537	534
29.588	535
29.638	535
29.688	535
29.738	535
29.788	534
29.838	533
29.889	535
29.939	533
29.989	534
30.039	535
30.089	535
30.140	538
30.191	539
30.241	538
30.291	539
30.341	538
30.391	538
30.442	535
30.492	535
30.542	535
30.592	532
30.642	531
30.692	533
30.743	532
30.793	533
30.843	533
30.893	535
30.943	535
30.994	534
31.044	535
31.095	535
31.145	533
31.195	533
31.245	533
31.296	533
31.346	535
31.396	535
31.446	537
31.496	538
31.546	539
31.597	538
31.647	539
31.697	538
31.747	538
31.797	536
31.848	535
31.898	534
31.948	533
31.999	532
32.049	532
32.099	532
32.150	533
32.200	534
32.250	534
32.300	534
32.350	534
32.401	534
32.451	534
32.501	533
32.551	534
32.601	533
32.651	533
32.702	535
32.752	535
32.802	536
32.852	536
32.903	538
32.953	538
33.004	537
33.054	536
33.104	536
33.154	533
33.204	533
33.255	531
33.305	532
33.355	534
33.405	533
33.455	534
33.505	536
33.556	535
33.606	535
33.656	535
33.706	534
33.757	535
33.807	534
33.858	533
33.908	534
33.958	534
34.008	534
34.058	535
34.109	536
34.159	538
34.209	538
34.259	537
34.309	538
34.359	536
34.410	533
34.460	533
34.510	532
34.560	532
34.610	532
34.662	533
34.712	533
34.762	534
34.812	535
34.862	536
34.912	535
34.963	537
35.013	536
35.063	535
35.113	535
35.163	534
35.213	534
35.264	534
35.314	534
35.364	537
35.414	538
35.464	537
35.514	538
35.566	537
35.616	537
35.666	536
35.716	535
35.766	535
35.817	531
35.867	531
35.917	532
35.967	531
36.017	532
36.067	531
36.118	534
36.168	536
36.218	535
36.268	536
36.318	537
36.369	534
36.419	534
36.470	533
36.520	533
36.570	535
36.620	535
36.671	536
36.721	537
36.771	538
36.821	538
36.871	538
36.921	537
36.972	538
37.022	535
37.072	533
37.122	533
37.172	532
37.223	531
37.273	531
37.323	532
37.374	533
37.424	533
37.474	535
37.525	535
37.575	535
37.625	535
37.675	534
37.725	533
37.775	534
37.826	535
37.876	534
37.926	535
37.976	536
38.026	538
38.077	538
38.127	538
38.177	539
38.227	538
38.278	537
38.328	535
38.379	534
38.429	534
38.479	532
38.529	531
38.579	532
38.630	532
38.680	534
38.730	533
38.780	534
38.830	535
38.880	535
38.931	534
38.981	534
39.031	534
39.081	533
39.131	534
39.182	534
39.233	534
39.283	536
39.333	536
39.383	538
39.433	538
39.484	538
39.534	536
39.584	535
39.634	536
39.684	534
39.734	533
39.785	534
39.835	532
39.885	533
39.935	532
39.985	533
40.035	535
40.087	535
40.137	535
40.187	536
40.237	535
40.287	535
40.338	532
40.388	532
40.438	534
40.488	534
40.538	534
40.588	536
40.639	537
40.689	536
40.739	536
40.789	537
40.839	539
40.889	536
40.940	536
40.991	534
41.041	533
41.091	532
41.141	531
41.192	531
41.242	533
41.292	533
41.342	534
41.392	535
41.442	537
41.493	536
41.543	534
41.593	535
41.643	536
41.693	534
41.743	535
41.794	536
41.844	535
41.895	535
41.945	536
41.995	537
42.046	538
42.096	537
42.146	536
42.196	537
42.246	534
42.296	534
42.347	532
42.397	531
42.447	532
42.497	532
42.547	533
42.598	535
42.648	536
42.698	535
42.748	535
42.799	535
42.849	535
42.900	535
42.950	533
43.000	535
43.050	534
43.100	535
43.150	536
43.201	536
43.251	538
43.301	537
43.351	537
43.401	539
43.452	537
43.502	535
43.552	535
43.602	532
43.653	533
43.703	531
43.754	532
43.804	533
43.854	533
43.904	534
43.954	534
44.004	535
44.055	535
44.105	534
44.155	534
44.205	534
44.255	533
44.306	534
44.356	534
44.406	535
44.456	536
44.506	537
44.557	538
44.608	539
44.658	537
44.708	538
44.758	537
44.808	536
44.858	535
44.909	533
44.959	532
45.009	532
45.059	533
45.109	534
45.160	534
45.210	534
45.260	536
45.310	535
45.360	535
45.410	533
45.462	534
45.512	534
45.562	532
45.612	532
45.662	533
45.713	533
45.763	535
45.813	536
45.863	536
45.913	537
45.963	536
46.014	536
46.064	537
46.114	534
46.164	533
46.214	533
46.264	532
46.315	533
46.366	532
46.416	534
46.466	535
46.516	536
46.567	535
46.617	537
46.667	536
46.717	536
46.767	534
46.817	534
46.868	532
46.918	533
46.968	531
47.018	533
47.068	534
47.118	536
47.169	535
47.219	536
47.270	536
47.320	535
47.370	535
47.421	532
47.471	533
47.521	534
47.571	532
47.621	532
47.671	534
47.722	533
47.772	536
47.822	535
47.872	536
47.922	537
47.972	535
48.023	535
48.073	534
48.123	533
48.174	533
48.224	530
48.275	533
48.325	533
48.375	534
48.425	535
48.475	536
48.525	536
48.576	538
48.626	535
48.676	536
48.726	535
48.776	535
48.826	533
48.877	533
48.927	532
48.977	533
49.027	534
49.078	534
49.129	536
49.179	536
49.229	536
49.279	536
49.329	535
49.379	534
49.430	533
49.480	533
49.530	533
49.580	532
49.630	533
49.681	535
49.731	535
49.781	536
49.831	537
49.881	536
49.931	537
49.983	535
50.033	535
50.083	534
50.133	533
50.183	532
50.233	533
50.284	533
50.334	534
50.384	534
50.434	536
50.484	536
50.535	535
50.585	535
50.635	534
50.685	534
50.735	534
50.785	532
50.836	532
50.887	533
50.937	533
50.987	535
51.037	536
51.087	536
51.138	537
51.188	535
51.238	535
51.288	536
51.338	534
51.389	534
51.439	534
51.489	534
51.539	534
51.589	534
51.639	535
51.690	537
51.740	537
51.791	537
51.841	536
51.891	535
51.942	535
51.992	533
52.042	531
52.092	533
52.142	532
52.192	533
52.243	533
52.293	533
52.343	535
52.393	535
52.443	535
52.493	536
52.544	535
52.594	535
52.644	533
52.695	534
52.745	533
52.796	532
52.846	534
52.896	534
52.946	535
52.996	536
53.046	535
53.097	535
53.147	537
53.197	536
53.247	536
53.297	534
53.347	533
53.398	534
53.448	533
53.498	533
53.548	534
53.599	534
53.650	534
53.700	534
53.750	535
53.800	537
53.850	536
53.900	536
53.951	535
54.001	533
54.051	533
54.101	531
54.151	532
54.201	534
54.252	534
54.302	534
54.352	535
54.402	536
54.452	537
54.504	534
54.554	535
54.604	536
54.654	533
54.704	533
54.754	533
54.805	532
54.855	533
54.905	532
54.955	535
55.005	537
55.055	536
55.106	536
55.156	537
55.206	535
55.256	535
55.306	535
55.357	533
55.408	532
55.458	532
55.508	533
55.558	535
55.608	535
55.659	536
55.709	535
55.759	535
55.809	537
55.859	535
55.910	532
55.960	534
56.010	532
56.060	532
56.110	532
56.160	533
56.211	535
56.262	534
56.312	536
56.362	537
56.412	536
56.462	535
56.513	535
56.563	534
56.613	535
56.663	532
56.713	534
56.764	533
56.814	534
56.864	535
56.914	535
56.964	536
57.014	538
57.065	535
57.115	536
57.166	536
57.216	534
57.266	533
57.316	532
57.367	532
57.417	533
57.467	533
57.517	534
57.567	535
57.618	534
57.668	537
57.718	535
57.768	536
57.818	536
57.868	534
57.919	533
57.969	535
58.019	532
58.070	533
58.120	533
58.170	534
58.221	536
58.271	536
58.321	537
58.371	537
58.421	536
58.472	535
58.522	535
58.572	534
58.622	533
58.672	532
58.722	534
58.773	533
58.823	533
58.873	535
58.923	536
58.974	535
59.025	537
59.075	535
59.125	534
59.175	535
59.225	533
59.275	533
59.326	533
59.376	532
59.426	534
59.476	535
59.526	535
59.576	537
59.627	536
59.677	537
59.727	536
59.777	535
59.827	535
59.879	533
59.929	533
59.979	533
60.029	533
60.079	534
60.129	534
60.180	534
60.230	536
60.280	535
60.330	535
60.380	535
60.430	535
60.481	534
60.531	533
60.581	532
60.631	533
60.681	532
60.732	534
60.783	533
60.833	534
60.883	537
60.933	536
60.983	536
61.034	536
61.084	535
61.134	533
61.184	533
61.234	532
61.284	533
61.335	532
61.385	534
61.435	535
61.485	535
61.535	536
61.586	535
61.636	535
61.687	536
61.737	534
61.787	534
61.837	534
61.888	533
61.938	533
61.988	532
62.038	533
62.088	536
62.138	536
62.189	536
62.239	537
62.289	536
62.339	536
62.389	534
62.440	534
62.490	534
62.540	532
62.591	533
62.641	533
62.691	533
62.742	534
62.792	534
62.842	536
62.892	537
62.942	536
62.993	535
63.043	536
63.093	534
63.143	533
63.193	533
63.243	532
63.294	534
63.344	535
63.394	534
63.444	536
63.495	536
63.545	537
63.596	537
63.646	536
63.696	534
63.746	533
63.796	533
63.847	533
63.897	532
63.947	532
63.997	533
64.047	534
64.097	535
64.148	535
64.198	536
64.248	536
64.298	534
64.349	534
64.399	534
64.450	534
64.500	533
64.550	532
