#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
11.905	465
11.955	481
12.007	502
12.057	521
12.107	538
12.157	556
12.207	565
12.257	583
12.308	588
12.358	586
12.408	591
12.458	584
12.508	575
12.558	564
12.609	545
12.659	531
12.709	512
12.759	491
12.809	475
12.860	460
12.911	445
12.961	436
13.011	433
13.061	426
13.111	429
13.162	437
13.212	447
13.262	461
13.312	476
13.362	495
13.413	511
13.463	532
13.513	549
13.563	560
13.613	576
13.663	582
13.714	588
13.764	591
13.815	580
13.865	580
13.915	568
13.965	550
14.016	538
14.066	519
14.116	500
14.166	484
14.216	466
14.267	451
14.317	440
14.367	434
14.417	429
14.467	431
14.517	434
14.568	443
14.618	456
14.668	470
14.719	487
14.769	505
14.819	523
14.870	540
14.920	556
14.970	571
15.020	576
15.070	588
15.121	590
15.171	584
15.221	583
15.271	569
15.321	559
15.371	545
15.422	524
15.472	509
15.522	491
15.572	473
15.623	458
15.673	451
15.724	436
15.774	430
15.824	430
15.874	432
15.924	439
15.975	450
16.025	464
16.075	482
16.125	497
16.175	516
16.225	530
16.276	551
16.326	564
16.376	574
16.426	585
16.476	578
16.528	591
16.578	585
16.628	573
16.678	566
16.728	550
16.778	533
16.829	516
16.879	497
16.929	480
16.979	465
17.029	452
17.079	439
17.130	433
17.180	430
17.230	430
17.280	439
17.330	442
17.381	456
17.432	472
17.482	489
17.532	507
17.582	523
17.632	544
17.683	552
17.733	573
17.783	583
17.833	583
17.883	591
17.933	588
17.984	580
18.034	573
18.084	554
18.134	542
18.184	526
18.235	504
18.285	489
18.336	471
18.386	457
18.436	444
18.486	437
18.537	427
18.587	429
18.637	433
18.687	439
18.737	451
18.787	464
18.838	480
18.888	498
18.938	517
18.988	536
19.038	548
19.089	568
19.139	577
19.190	584
19.240	590
19.290	584
19.340	588
19.391	577
19.441	561
19.491	552
19.541	534
19.591	515
19.641	496
19.692	478
19.742	461
19.792	449
19.842	439
19.892	431
19.943	429
19.993	429
20.043	435
20.094	445
20.144	456
20.194	473
20.245	490
20.295	509
20.345	528
20.395	544
20.445	562
20.496	569
20.546	585
20.596	590
20.646	587
20.696	589
20.746	581
20.797	569
20.847	558
20.897	538
20.947	523
20.998	504
21.048	484
21.099	468
21.149	454
21.199	441
21.249	432
21.299	429
21.350	427
21.400	431
21.450	440
21.500	451
21.550	467
21.600	482
21.651	502
21.701	519
21.751	539
21.801	555
21.851	566
21.902	581
21.953	586
22.003	591
22.053	591
22.103	580
22.153	576
22.204	564
22.254	545
22.304	531
22.354	512
22.404	492
22.454	475
22.505	460
22.555	446
22.605	436
22.655	430
22.705	426
22.755	437
22.807	435
22.857	446
22.907	458
22.957	476
23.007	494
23.058	511
23.108	530
23.158	542
23.208	564
23.258	576
23.308	580
23.359	591
23.409	591
23.459	583
23.509	581
23.559	562
23.609	555
23.660	538
23.711	518
23.761	501
23.811	483
23.861	465
23.912	452
23.962	447
24.012	432
24.062	428
24.112	430
24.162	433
24.213	442
24.263	454
24.313	469
24.363	487
24.413	504
24.464	522
24.514	537
24.564	556
24.615	569
24.665	578
24.715	588
24.766	584
24.816	591
24.866	583
24.916	570
24.966	561
25.016	545
25.067	526
25.117	510
25.167	490
25.217	472
25.267	460
25.318	447
25.368	438
25.418	432
25.468	430
25.519	432
25.569	440
25.620	448
25.670	463
25.720	479
25.770	496
25.820	514
25.870	530
25.921	549
25.971	558
26.021	577
26.071	583
26.121	583
26.172	588
26.222	583
26.272	574
26.322	567
26.372	548
26.423	536
26.474	518
26.524	499
26.574	483
26.624	467
26.674	452
26.725	441
26.775	435
26.825	430
26.875	431
26.925	437
26.975	446
27.026	458
27.076	471
27.126	488
27.176	505
27.226	525
27.276	542
27.328	554
27.378	570
27.428	578
27.478	585
27.528	589
27.579	581
27.629	581
27.679	571
27.729	555
27.779	543
27.829	526
27.880	507
27.930	490
27.980	473
28.030	458
28.080	446
28.130	438
28.181	430
28.232	430
28.282	432
28.332	440
28.382	451
28.433	464
28.483	480
28.533	497
28.583	517
28.633	533
28.683	549
28.734	565
28.784	572
28.834	586
28.884	588
28.934	584
28.984	585
29.035	573
29.085	565
29.136	551
29.186	531
29.236	517
29.287	499
29.337	479
29.387	464
29.437	453
29.487	438
29.537	432
29.588	430
29.638	430
29.688	436
29.738	445
29.788	457
29.838	475
29.889	488
29.939	508
29.990	524
30.040	545
30.090	559
30.141	569
30.191	583
30.241	582
30.291	592
30.341	588
30.391	576
30.442	574
30.492	557
30.542	539
30.592	525
30.642	503
30.693	486
30.743	470
30.793	454
30.843	442
30.894	434
30.944	429
30.995	428
31.045	439
31.095	438
31.145	451
31.195	465
31.245	482
31.296	501
31.346	517
31.396	538
31.446	552
31.496	570
31.547	581
31.597	583
31.647	592
31.697	591
31.747	582
31.798	577
31.849	560
31.899	551
31.949	532
31.999	512
32.049	495
32.099	477
32.150	461
32.200	447
32.250	437
32.300	427
32.350	426
32.401	429
32.451	434
32.501	445
32.551	457
32.601	475
32.651	491
32.703	509
32.753	531
32.803	545
32.853	564
32.903	576
32.953	583
33.004	592
33.054	587
33.104	591
33.154	583
33.204	568
33.255	557
33.305	540
33.355	521
33.405	502
33.455	483
33.505	466
33.556	451
33.607	440
33.657	430
33.707	427
33.757	426
33.808	430
33.858	440
33.908	450
33.958	466
34.008	483
34.058	503
34.109	523
34.159	540
34.209	558
34.259	568
34.309	584
34.359	590
34.410	590
34.460	593
34.511	585
34.561	575
34.611	564
34.662	543
34.712	529
34.762	510
34.812	490
34.862	473
34.912	457
34.963	441
35.013	431
35.063	428
35.113	424
35.163	427
35.213	435
35.264	445
35.314	461
35.364	476
35.415	495
35.465	513
35.516	536
35.566	553
35.616	564
35.666	581
35.716	588
35.766	594
35.817	596
35.867	586
35.917	583
35.967	570
36.017	551
36.067	537
36.118	516
36.168	497
36.218	478
36.268	460
36.319	445
36.370	433
36.420	427
36.470	422
36.520	431
36.570	429
36.620	439
36.671	454
36.721	469
36.771	488
36.821	507
36.871	529
36.921	543
36.972	565
37.022	579
37.072	584
37.122	596
37.172	598
37.224	591
37.274	587
37.324	568
37.374	561
37.424	542
37.474	521
37.525	503
37.575	484
37.625	464
37.675	449
37.725	442
37.776	424
37.826	422
37.876	423
37.926	426
37.976	435
38.026	447
38.077	463
38.128	483
38.178	503
38.228	523
38.278	540
38.328	561
38.379	575
38.429	585
38.479	596
38.529	592
38.579	599
38.630	592
38.680	576
38.730	567
38.780	550
38.830	528
38.880	510
38.931	488
38.981	468
39.032	452
39.082	439
39.132	427
39.182	421
39.233	419
39.283	422
39.333	431
39.383	438
39.433	456
39.484	474
39.534	495
39.584	516
39.634	535
39.684	557
39.734	567
39.785	587
39.835	596
39.886	595
39.936	600
39.986	595
40.037	583
40.087	573
40.137	553
40.187	539
40.237	517
40.287	494
40.338	476
40.388	457
40.438	441
40.488	429
40.538	424
40.588	416
40.639	420
40.689	426
40.739	435
40.790	451
40.840	466
40.891	488
40.941	507
40.991	531
41.041	549
41.091	564
41.141	583
41.192	591
41.242	597
41.292	603
41.342	593
41.392	591
41.442	578
41.493	559
41.543	546
41.593	524
41.643	502
41.694	483
41.745	463
41.795	446
41.845	432
41.895	424
41.945	418
41.995	419
42.046	421
42.096	431
42.146	446
42.196	462
42.246	480
42.296	500
42.347	523
42.397	542
42.447	561
42.497	577
42.547	584
42.599	598
42.649	601
42.699	594
42.749	594
42.799	580
42.849	568
42.900	552
42.950	528
43.000	511
43.050	490
43.100	470
43.150	452
43.201	439
43.251	426
43.301	420
43.351	420
43.401	421
43.452	429
43.503	441
43.553	456
43.603	476
43.653	493
43.703	515
43.754	533
43.804	555
43.854	571
43.904	581
43.954	595
44.005	585
44.055	599
44.105	595
44.155	580
44.205	573
44.255	556
44.306	536
44.356	518
44.407	496
44.457	476
44.507	459
44.557	444
44.608	432
44.658	423
44.708	420
44.758	420
44.808	434
44.859	435
44.909	451
44.959	468
45.009	487
45.059	508
45.109	528
45.160	548
45.210	560
45.260	581
45.311	590
45.361	591
45.411	600
45.462	595
45.512	586
45.562	578
45.612	557
45.662	546
45.713	525
45.763	503
45.813	485
45.863	466
45.913	449
45.963	436
46.014	429
46.064	417
46.114	421
46.164	427
46.215	434
46.265	446
46.316	462
46.366	481
46.416	498
46.466	522
46.516	541
46.567	554
46.617	575
46.667	585
46.717	590
46.767	598
46.817	590
46.868	592
46.918	581
46.968	563
47.018	551
47.068	532
47.120	511
47.170	492
47.220	473
47.270	454
47.320	441
47.370	432
47.421	423
47.471	423
47.521	425
47.571	431
47.621	444
47.671	456
47.722	474
47.772	492
47.822	514
47.872	532
47.922	550
47.973	568
48.024	575
48.074	590
48.124	595
48.174	591
48.224	592
48.275	582
48.325	570
48.375	557
48.425	536
48.475	520
48.525	500
48.576	480
48.626	463
48.676	448
48.726	435
48.776	426
48.827	425
48.877	423
48.928	429
48.978	439
49.028	452
49.078	469
49.129	485
49.179	506
49.229	523
49.279	545
49.329	562
49.379	571
49.430	586
49.480	591
49.530	595
49.580	593
49.630	580
49.681	577
49.731	562
49.782	543
49.832	527
49.882	508
49.932	485
49.983	469
50.033	454
50.083	439
50.133	430
50.183	426
50.233	423
50.284	429
50.334	434
50.384	447
50.434	461
50.484	479
50.535	498
50.585	518
50.635	538
50.686	553
50.736	571
50.786	584
50.837	586
50.887	596
50.937	594
50.987	586
51.037	582
51.088	559
51.138	552
51.188	534
51.238	512
51.288	494
51.338	475
51.389	457
51.439	443
51.489	437
51.539	423
51.590	422
51.640	424
51.691	429
51.741	440
51.791	455
51.841	473
51.891	491
51.942	512
51.992	532
52.042	547
52.092	568
52.142	581
52.192	587
52.243	598
52.293	588
52.343	597
52.393	588
52.443	570
52.494	560
52.545	541
52.595	519
52.645	501
52.695	482
52.745	460
52.796	445
52.846	434
52.896	423
52.946	419
52.996	420
53.046	424
53.097	436
53.147	446
53.197	464
53.247	483
53.297	505
53.347	525
53.399	543
53.449	564
53.499	574
53.549	591
53.599	597
53.650	596
53.700	598
53.750	591
53.800	578
53.850	566
53.900	545
53.951	529
54.001	507
54.051	486
54.101	467
54.151	451
54.201	436
54.252	425
54.303	422
54.353	417
54.403	422
54.453	432
54.504	443
54.554	459
54.604	476
54.654	498
54.704	515
54.754	539
54.805	557
54.855	569
54.905	586
54.955	592
55.005	597
55.056	599
55.106	589
55.156	586
55.207	571
55.257	551
55.307	536
55.358	516
55.408	494
55.458	474
55.508	457
55.558	442
55.608	430
55.659	424
55.709	419
55.759	423
55.809	427
55.859	438
55.910	453
55.960	471
56.010	490
56.060	509
56.111	532
56.161	548
56.212	567
56.262	581
56.312	585
56.362	598
56.412	599
56.462	590
56.513	588
56.563	573
56.613	559
56.663	543
56.713	520
56.764	503
56.814	482
56.864	464
56.914	449
56.964	437
57.015	425
57.066	422
57.116	424
57.166	426
57.216	436
57.266	448
57.317	465
57.367	487
57.417	502
57.467	524
57.517	538
57.567	560
57.618	574
57.668	582
57.718	593
57.768	585
57.818	595
57.868	589
57.920	573
57.970	566
58.020	548
58.070	528
58.120	510
58.171	491
58.221	471
58.271	455
58.321	442
58.371	431
58.421	425
58.472	424
58.522	426
58.572	439
58.622	443
58.672	459
58.722	475
58.773	495
58.824	515
58.874	531
58.924	552
58.974	560
59.025	579
59.075	590
59.125	586
59.175	594
59.225	589
59.275	579
59.326	569
59.376	548
59.426	537
59.476	517
59.526	496
59.576	480
59.627	463
59.677	449
59.728	437
59.778	431
59.828	424
59.879	426
59.929	434
59.979	442
60.029	455
60.079	470
60.129	488
60.180	505
60.230	525
60.280	544
60.330	555
60.380	573
60.430	581
60.481	586
60.531	592
60.582	583
60.632	585
60.682	572
60.733	554
60.783	543
60.833	526
60.883	505
60.933	489
60.983	472
61.034	456
61.084	445
61.134	437
61.184	430
61.234	431
61.285	433
61.335	441
61.385	452
61.435	465
61.486	482
61.536	498
61.587	517
61.637	535
61.687	549
61.737	565
61.787	570
61.837	585
61.888	588
61.938	581
61.988	583
62.038	573
62.088	561
62.139	549
62.189	530
62.239	515
62.289	499
62.339	480
62.390	466
62.441	454
62.491	444
62.541	436
62.591	436
62.641	435
62.691	441
62.742	450
62.792	461
62.842	477
62.892	490
62.942	508
62.993	523
63.043	541
63.093	554
63.143	562
63.193	576
63.243	579
63.295	581
63.345	580
63.395	569
63.445	566
63.495	554
63.545	536
63.596	523
63.646	507
63.696	491
63.746	477
63.796	463
63.847	453
63.897	444
63.947	441
63.997	438
64.047	444
64.097	448
64.148	457
64.199	470
64.249	483
64.299	499
64.349	513
64.400	530
64.450	542
64.500	556
64.550	566
64.600	570
64.650	578
64.701	577
64.751	570
64.801	567
64.851	550
64.901	545
64.951	532
65.002	515
65.052	503
65.103	488
65.153	474
65.203	462
65.254	459
65.304	446
65.354	444
65.404	445
65.454	448
65.504	454
65.555	465
65.605	476
65.655	491
65.705	504
65.755	518
65.805	530
65.856	546
65.906	557
65.956	562
66.007	572
66.057	564
66.108	574
66.158	568
66.208	557
66.258	552
66.308	539
66.358	525
66.409	512
66.459	498
66.509	484
66.559	472
66.609	462
66.659	454
66.710	449
66.760	447
66.810	448
66.860	454
66.911	459
66.962	470
67.012	480
67.062	495
67.112	508
67.162	522
67.212	536
67.263	544
67.313	558
67.363	565
67.413	565
67.463	571
67.513	568
67.564	561
67.614	556
67.664	542
67.714	535
67.764	522
67.816	506
67.866	495
67.916	482
67.966	470
68.016	461
68.066	455
68.117	450
68.167	450
68.217	452
68.267	457
68.317	465
68.368	474
68.418	487
68.468	497
68.518	513
68.568	526
68.618	535
68.669	549
68.720	557
68.770	561
68.820	568
68.870	563
68.920	566
68.971	561
69.021	549
69.071	541
69.121	531
69.171	517
69.222	506
69.272	491
69.322	481
69.372	470
69.422	462
69.472	455
69.523	454
69.573	451
69.624	454
69.674	460
69.724	467
69.774	478
69.825	487
69.875	501
69.925	514
69.975	527
70.025	539
70.076	546
70.126	558
70.176	564
70.226	562
70.276	567
70.326	561
70.377	558
70.427	552
70.478	537
70.528	529
70.578	517
70.629	503
70.679	491
70.729	479
70.779	468
70.829	461
70.879	457
70.930	453
70.980	453
71.030	457
71.080	461
71.130	470
71.180	478
71.231	491
71.281	501
71.331	516
71.382	529
71.432	536
71.483	550
71.533	556
71.583	563
71.633	566
71.683	562
71.733	565
71.784	557
