#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
16.577	490
16.627	489
16.677	489
16.729	491
16.779	492
16.829	496
16.879	499
16.929	502
16.979	509
17.030	512
17.080	518
17.130	522
17.180	524
17.230	530
17.280	533
17.331	532
17.381	534
17.431	531
17.481	532
17.531	530
17.582	524
17.633	522
17.683	517
17.733	510
17.783	506
17.833	498
17.884	495
17.934	491
17.984	487
18.034	485
18.084	483
18.135	481
18.185	483
18.235	485
18.285	488
18.335	492
18.385	495
18.436	501
18.487	506
18.537	512
18.587	520
18.637	521
18.687	529
18.738	532
18.788	533
18.838	537
18.888	536
18.938	535
18.989	534
19.039	528
19.089	528
19.139	523
19.189	515
19.239	511
19.290	505
19.340	498
19.391	495
19.441	489
19.491	487
19.541	484
19.592	482
19.642	482
19.692	484
19.742	484
19.792	488
19.843	491
19.893	496
19.943	502
19.993	506
20.043	513
20.093	518
20.144	522
20.194	528
20.244	528
20.295	534
20.345	535
20.396	532
20.446	535
20.496	532
20.546	530
20.596	527
20.646	520
20.697	518
20.747	513
20.797	505
20.847	502
20.897	498
20.947	493
20.998	491
21.048	488
21.098	486
21.148	486
21.199	486
21.250	489
21.300	491
21.350	492
21.400	497
21.450	498
21.500	506
21.551	510
21.601	513
21.651	518
21.701	521
21.751	525
21.801	528
21.852	527
21.902	531
21.952	530
22.002	527
22.052	527
22.104	526
22.154	523
22.204	521
22.254	515
22.304	513
22.354	508
22.405	503
22.455	501
22.505	497
22.555	495
22.605	494
22.655	491
22.706	492
22.756	492
22.806	491
22.856	493
22.906	495
22.957	495
23.008	500
23.058	501
23.108	507
23.158	512
23.208	513
23.259	517
23.309	518
23.359	524
23.409	525
23.459	525
23.509	528
23.560	528
23.610	526
23.660	527
23.710	522
23.760	523
23.811	519
23.861	513
23.912	513
23.962	508
24.012	503
24.062	501
24.113	497
24.163	495
24.213	494
24.263	490
24.313	491
24.364	491
24.414	489
24.464	492
24.514	492
24.564	497
24.614	500
24.665	502
24.715	508
24.765	512
24.816	515
24.866	520
24.916	521
24.967	527
25.017	529
25.067	528
25.117	531
25.167	531
25.218	529
25.268	529
25.318	523
25.368	523
25.418	519
25.468	513
25.519	510
25.569	505
25.619	499
25.669	496
25.720	491
25.770	490
25.821	487
25.871	485
25.921	486
25.971	488
26.021	488
26.072	492
26.122	494
26.172	498
26.222	505
26.272	507
26.322	514
26.373	519
26.423	523
26.473	528
26.523	529
26.573	534
26.624	536
26.675	533
26.725	535
26.775	532
26.825	529
26.875	526
26.926	519
26.976	517
27.026	511
27.076	503
27.126	500
27.176	495
27.227	490
27.277	487
27.327	484
27.377	484
27.427	483
27.477	484
27.529	485
27.579	489
27.629	491
27.679	498
27.729	502
27.780	510
27.830	514
27.880	519
27.930	526
27.980	528
28.030	532
28.081	535
28.131	534
28.181	537
28.231	536
28.281	532
28.332	531
28.382	525
28.433	522
28.483	517
28.533	508
28.583	505
28.634	498
28.684	493
28.734	490
28.784	487
28.834	484
28.884	483
28.935	482
28.985	484
29.035	486
29.085	488
29.135	494
29.186	503
29.236	503
29.287	510
29.337	513
29.387	522
29.437	525
29.488	528
29.538	533
29.588	530
29.638	537
29.688	537
29.738	532
29.789	533
29.839	529
29.889	522
29.939	521
29.989	513
30.040	507
30.090	504
30.140	496
30.191	494
30.241	490
30.291	485
30.342	484
30.392	484
30.442	483
30.492	486
30.542	486
30.592	491
30.643	495
30.693	498
30.743	505
30.793	509
30.843	516
30.894	520
30.944	522
30.994	529
31.044	531
31.095	531
31.145	535
31.196	530
31.246	534
31.296	531
31.346	526
31.396	525
31.447	520
31.497	513
31.547	510
31.597	502
31.647	499
31.697	496
31.748	491
31.798	489
31.848	488
31.898	485
31.948	487
31.999	486
32.050	489
32.100	492
32.150	494
32.200	500
32.250	505
32.301	507
32.351	514
32.401	515
32.451	522
32.501	525
32.551	525
32.602	530
32.652	529
32.702	529
32.752	531
32.802	526
32.852	527
32.904	523
32.954	518
33.004	516
33.054	514
33.104	507
33.155	505
33.205	499
33.255	497
33.305	494
33.355	490
33.405	491
33.456	491
33.506	491
33.556	492
33.606	494
33.656	496
33.706	500
33.757	501
33.808	506
33.858	509
33.908	512
33.958	516
34.009	517
34.059	523
34.109	525
34.159	523
34.209	527
34.259	526
34.310	527
34.360	527
34.410	522
34.460	522
34.510	520
34.560	515
34.611	514
34.661	509
34.712	505
34.762	505
34.812	499
34.863	497
34.913	495
34.963	492
35.013	492
35.063	492
35.113	491
35.164	493
35.214	493
35.264	498
35.314	500
35.364	502
35.415	508
35.465	512
35.515	514
35.565	518
35.616	520
35.666	524
35.717	526
35.767	526
35.817	529
35.867	525
35.917	530
35.967	529
36.018	523
36.068	522
36.118	519
36.168	513
36.218	511
36.269	506
36.319	503
36.369	499
36.419	494
36.469	493
36.520	490
36.571	488
36.621	488
36.671	488
36.721	487
36.771	492
36.821	495
36.872	498
36.922	502
36.972	505
37.022	512
37.072	513
37.123	521
37.173	525
37.223	523
37.273	531
37.323	533
37.373	532
37.425	533
37.475	528
37.525	530
37.575	527
37.625	519
37.676	519
37.726	514
37.776	507
37.826	504
37.876	497
37.926	494
37.977	492
38.027	488
38.077	487
38.127	487
38.177	485
38.227	488
38.278	488
38.329	491
38.379	495
38.429	497
38.479	505
38.530	511
38.580	514
38.630	520
38.680	523
38.730	529
38.780	531
38.831	532
38.881	534
38.931	535
38.981	533
39.031	531
39.081	526
39.132	524
39.182	519
39.233	513
39.283	510
39.333	504
39.384	499
39.434	495
39.484	490
39.534	487
39.584	486
39.634	483
39.685	485
39.735	485
39.785	487
39.835	491
39.885	493
39.935	500
39.986	504
40.036	508
40.087	516
40.137	519
40.187	523
40.238	528
40.288	528
40.338	533
40.388	534
40.438	532
40.488	533
40.539	531
40.589	528
40.639	525
40.689	517
40.739	516
40.789	511
40.840	504
40.890	502
40.940	497
40.991	492
41.041	490
41.092	487
41.142	487
41.192	487
41.242	486
41.292	489
41.342	491
41.393	494
41.443	499
41.493	501
41.543	508
41.593	512
41.644	514
41.694	520
41.744	523
41.794	527
41.844	530
41.895	528
41.946	531
41.996	529
42.046	529
42.096	527
42.146	524
42.196	521
42.247	518
42.297	512
42.347	510
42.397	504
42.447	500
42.498	499
42.548	495
42.598	492
42.648	491
42.698	489
42.748	490
42.800	490
42.850	490
42.900	494
42.950	497
43.000	500
43.050	503
43.101	505
43.151	511
43.201	515
43.251	517
43.301	522
43.352	522
43.402	527
43.452	529
43.502	527
43.552	529
43.602	528
43.653	526
43.704	526
43.754	519
43.804	519
43.854	515
43.904	510
43.955	509
44.005	504
44.055	498
44.105	497
44.155	495
44.206	493
44.256	492
44.306	491
44.356	491
44.406	491
44.456	493
44.507	495
44.557	497
44.608	501
44.658	504
44.708	506
44.759	512
44.809	516
44.859	517
44.909	523
44.959	523
45.009	529
45.060	529
45.110	528
45.160	530
45.210	529
45.260	524
45.310	524
45.361	518
45.411	517
45.461	514
45.512	508
45.562	506
45.613	503
45.663	497
45.713	496
45.763	492
45.813	491
45.863	490
45.914	488
45.964	489
46.014	491
46.064	492
46.114	495
46.164	497
46.215	502
46.265	506
46.315	509
46.365	514
46.416	518
46.467	520
46.517	525
46.567	525
46.617	530
46.667	531
46.717	528
46.768	530
46.818	529
46.868	525
46.918	523
46.968	517
47.018	516
47.069	512
47.119	506
47.169	504
47.219	499
47.269	496
47.321	494
47.371	490
47.421	490
47.471	491
47.521	490
47.571	491
47.622	492
47.672	494
47.722	498
47.772	500
47.822	506
47.872	509
47.923	511
47.973	517
48.023	520
48.073	523
48.123	527
48.174	525
48.225	528
48.275	531
48.325	527
48.375	528
48.425	525
48.476	523
48.526	520
48.576	514
48.626	513
48.676	508
48.727	504
48.777	501
48.827	498
48.877	494
48.927	493
48.977	491
49.028	490
49.079	489
49.129	488
49.179	492
49.229	495
49.279	496
49.330	499
49.380	502
49.430	508
49.480	512
49.530	515
49.581	520
49.631	522
49.681	526
49.731	527
49.781	526
49.831	530
49.882	530
49.932	526
49.983	527
50.033	522
50.083	521
50.133	518
50.184	512
50.234	511
50.284	506
50.334	501
50.384	500
50.435	496
50.485	494
50.535	492
50.585	489
50.635	491
50.685	491
50.736	491
50.786	494
50.836	497
50.887	498
50.937	503
50.988	505
51.038	510
51.088	513
51.138	516
51.188	521
51.238	520
51.289	526
51.339	527
51.389	525
51.439	529
51.489	528
51.539	525
51.590	524
51.640	519
51.690	520
51.740	516
51.791	511
51.842	509
51.892	505
51.942	501
51.992	499
52.042	495
52.092	494
52.143	492
52.193	490
52.243	491
52.293	491
52.343	492
52.393	495
52.444	496
52.494	500
52.544	503
52.594	505
52.644	512
52.696	515
52.746	516
52.796	522
52.846	521
52.896	527
52.946	528
52.997	526
53.047	530
53.097	527
53.147	525
53.197	525
53.247	520
53.298	519
53.348	516
53.398	510
53.448	509
53.498	504
53.549	500
53.600	498
53.650	494
53.700	492
53.750	491
53.800	489
53.851	491
53.901	491
53.951	493
54.001	495
54.051	497
54.101	501
54.152	505
54.202	507
54.252	513
54.302	516
54.352	518
54.403	523
54.453	522
54.504	527
54.554	528
54.604	527
54.654	529
54.705	528
54.755	526
54.805	524
54.855	519
54.905	518
54.956	514
55.006	509
55.056	507
55.106	502
55.156	497
55.206	495
55.257	492
55.307	491
55.357	489
55.408	489
55.458	490
55.508	491
55.559	492
55.609	495
55.659	498
55.709	503
55.759	507
55.810	510
55.860	515
55.910	519
55.960	522
56.010	525
56.060	527
56.111	530
56.161	530
56.211	528
56.261	531
56.312	528
56.362	526
56.413	523
56.463	518
56.513	516
56.563	511
56.613	506
56.664	503
56.714	504
56.764	495
56.814	492
56.864	489
56.914	489
56.965	488
57.015	488
57.065	490
57.115	493
57.165	493
57.216	499
57.267	501
57.317	505
57.367	510
57.417	513
57.467	519
57.518	519
57.568	525
57.618	529
57.668	528
57.718	531
57.768	531
57.819	529
57.869	529
57.919	523
57.969	524
58.019	520
58.069	513
58.121	512
58.171	508
58.221	502
58.271	499
58.321	495
58.372	493
58.422	491
58.472	489
58.522	489
58.572	490
58.622	491
58.673	492
58.723	495
58.773	498
58.823	501
58.873	504
58.924	509
58.974	513
59.025	515
59.075	521
59.125	521
59.175	526
59.226	529
59.276	528
59.326	529
59.376	529
59.426	527
59.476	526
59.527	521
59.577	520
59.627	518
59.677	512
59.727	510
59.778	506
59.828	501
59.879	499
59.929	495
59.979	494
60.029	492
60.080	490
60.130	490
60.180	491
60.230	492
60.280	495
60.330	495
60.381	501
60.431	503
60.481	506
60.531	511
60.581	513
60.632	516
60.682	521
60.732	521
60.783	525
60.833	527
60.883	526
60.934	529
60.984	528
61.034	527
61.084	526
61.134	521
61.184	520
61.235	517
61.285	512
61.335	510
61.385	506
61.435	501
61.486	499
61.536	494
61.586	493
61.636	492
61.687	489
61.737	490
61.788	491
61.838	491
61.888	494
61.938	495
61.988	500
62.039	504
62.089	505
62.139	511
62.189	514
62.239	518
62.289	523
62.340	522
62.390	529
62.440	530
62.490	528
62.540	531
62.591	529
62.642	528
62.692	527
62.742	521
62.792	520
62.842	516
62.893	510
62.943	507
62.993	502
63.043	497
63.093	494
63.143	489
63.194	489
63.244	487
63.294	486
63.344	488
63.394	490
63.444	490
63.496	494
63.546	496
63.596	502
63.646	507
63.696	509
63.747	516
63.797	520
63.847	524
63.897	528
63.947	527
63.997	532
64.048	533
64.098	531
64.148	532
64.198	526
64.248	527
64.298	522
64.349	517
64.400	515
64.450	510
64.500	504
64.550	501
64.601	496
64.651	491
64.701	490
64.751	488
64.801	487
64.851	487
64.902	486
64.952	490
65.002	491
65.052	495
65.102	499
65.152	502
65.203	508
65.253	514
65.304	516
65.354	521
65.404	522
65.455	529
65.505	531
65.555	529
65.605	534
65.655	532
65.705	530
65.756	530
65.806	523
65.856	523
65.906	519
65.956	513
66.007	509
66.057	504
66.107	499
66.157	497
66.208	491
66.258	490
66.309	489
66.359	487
66.409	488
66.459	488
66.509	489
66.559	493
66.610	495
66.660	501
66.710	505
66.760	506
66.810	513
66.861	518
66.911	521
66.961	524
67.011	525
67.061	530
67.112	532
67.163	529
67.213	531
67.263	530
67.313	526
67.363	525
67.413	517
67.464	517
67.514	514
67.564	507
67.614	505
67.664	501
67.715	496
67.765	495
67.815	491
67.865	490
67.915	489
67.965	488
68.017	491
68.067	493
68.117	494
68.167	497
68.217	499
68.268	504
68.318	508
68.368	511
68.418	516
68.468	519
68.518	522
68.569	525
68.619	525
68.669	530
68.719	530
68.769	527
68.819	530
68.870	525
68.921	524
68.971	522
69.021	517
69.071	515
69.122	512
69.172	506
69.222	503
69.272	499
69.322	496
69.372	494
69.423	491
69.473	492
69.523	491
69.573	490
69.623	492
69.673	493
69.724	494
69.774	499
69.825	501
69.875	507
69.925	510
69.976	512
70.026	518
70.076	520
70.126	522
70.176	526
70.226	524
70.277	530
70.327	529
70.377	527
70.427	528
70.477	524
70.527	524
70.578	522
70.628	515
70.679	514
70.729	509
70.779	504
70.830	502
70.880	498
70.930	495
70.980	493
71.030	490
71.080	491
71.131	490
71.181	490
71.231	492
71.281	495
71.331	497
71.381	500
71.432	503
71.482	508
71.532	512
71.583	513
71.633	518
71.684	520
71.734	525
71.784	528
71.834	527
71.884	531
71.934	532
71.985	528
72.035	529
72.085	523
72.135	523
72.185	519
72.236	513
72.286	511
72.336	505
72.386	500
72.436	498
72.487	494
72.538	490
72.588	488
72.638	487
72.688	488
72.738	489
72.788	488
72.839	493
72.889	495
72.939	500
72.989	504
73.039	506
73.090	513
73.140	518
73.190	520
73.240	525
73.290	526
73.340	532
73.392	533
73.442	531
73.492	534
73.542	532
73.592	529
73.642	527
73.693	520
73.743	519
73.793	514
73.843	507
73.893	503
73.944	498
73.994	493
74.044	492
74.094	487
74.144	487
74.194	486
74.245	485
74.296	488
74.346	489
74.396	493
74.446	496
74.496	498
74.547	504
74.597	509
74.647	512
74.697	519
74.747	523
74.798	527
74.848	530
74.898	530
74.948	533
74.998	534
75.048	530
75.099	532
75.149	528
75.200	523
75.250	521
75.300	514
75.351	512
75.401	508
75.451	502
75.501	499
75.551	495
75.601	492
75.652	490
75.702	488
75.752	487
75.802	488
75.852	488
75.902	491
75.953	494
76.003	496
76.053	501
76.104	504
76.154	510
76.205	515
76.255	515
76.305	521
76.355	524
76.405	526
76.455	529
76.506	527
76.556	531
76.606	530
76.656	527
76.706	527
76.756	523
76.807	521
76.857	518
76.907	511
76.957	509
77.008	505
77.059	500
77.109	499
77.159	495
77.209	492
77.259	491
77.309	490
77.360	490
77.410	490
77.460	490
77.510	494
77.560	497
77.610	500
77.661	504
77.711	505
77.761	511
77.811	515
77.861	518
77.913	523
77.963	523
78.013	528
78.063	530
78.113	527
78.163	530
78.214	530
78.264	526
78.314	527
78.364	520
78.414	519
78.464	516
78.515	510
78.565	507
78.615	502
78.665	498
78.715	496
78.766	492
78.817	489
78.867	490
78.917	487
78.967	488
79.017	489
79.068	490
79.118	494
79.168	497
79.218	501
79.268	506
79.319	509
79.369	515
79.419	519
79.469	522
79.519	527
79.569	526
79.620	533
79.671	533
79.721	528
79.771	532
79.821	530
79.871	526
79.922	525
79.972	517
80.022	516
80.072	511
80.122	505
80.173	502
80.223	497
80.273	492
80.323	490
80.373	487
80.423	486
80.474	487
80.524	485
80.575	489
80.625	490
80.675	493
80.725	497
80.776	501
80.826	507
80.876	512
80.926	514
80.976	521
81.027	525
81.077	527
81.127	531
81.177	529
81.227	534
81.277	533
81.328	528
81.378	529
81.428	526
81.479	522
81.529	519
81.580	512
81.630	510
81.680	505
81.730	498
81.780	496
81.830	493
81.881	490
81.931	489
81.981	487
82.031	487
82.081	488
82.131	489
82.182	492
82.232	495
82.282	498
82.332	504
82.383	506
82.434	513
82.484	517
82.534	520
82.584	525
82.634	527
82.684	527
82.735	532
82.785	529
82.835	532
82.885	529
82.935	526
82.985	525
83.036	521
83.086	517
83.136	513
83.186	507
83.236	505
83.288	501
83.338	496
83.388	495
83.438	492
83.488	490
83.538	489
83.589	488
83.639	490
83.689	491
83.739	492
83.789	497
83.839	500
83.890	504
83.940	509
83.990	511
84.040	517
84.090	520
84.141	522
84.192	526
84.242	527
84.292	529
84.342	530
84.392	527
84.443	529
84.493	526
84.543	522
84.593	522
84.643	517
84.693	514
84.744	510
84.794	504
84.844	502
84.894	500
84.944	494
84.995	494
85.045	497
85.096	491
85.146	490
85.196	490
85.246	493
85.297	495
85.347	496
85.397	500
85.447	502
85.497	507
85.548	511
85.598	512
85.648	519
85.698	520
85.748	522
85.798	526
85.849	524
85.899	530
85.949	529
86.000	526
86.050	527
86.100	525
86.151	522
86.201	521
86.251	514
86.301	512
86.351	508
86.402	503
86.452	501
86.502	497
86.552	494
86.602	493
86.652	491
86.703	490
86.753	491
86.803	490
86.853	493
86.904	495
86.954	497
87.005	500
87.055	503
87.105	509
87.155	513
87.205	515
87.256	521
87.306	524
87.356	524
87.406	529
87.456	527
87.506	531
87.557	531
87.607	527
87.657	528
87.707	524
87.757	520
87.808	518
87.859	511
87.909	509
87.959	505
88.009	500
88.059	496
88.110	493
88.160	490
88.210	489
88.260	486
88.310	488
88.360	488
88.411	489
88.461	493
88.511	495
88.561	499
88.611	505
88.661	509
88.713	514
88.763	518
88.813	521
88.863	527
88.913	529
88.964	531
89.014	533
89.064	530
