#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
30.692	396
30.742	394
30.792	384
30.842	392
30.893	405
30.943	419
30.993	442
31.043	466
31.093	494
31.143	522
31.194	552
31.244	576
31.294	593
31.344	614
31.395	624
31.446	626
31.496	630
31.546	615
31.596	612
31.646	590
31.696	562
31.747	540
31.797	511
31.847	483
31.897	456
31.947	434
31.997	410
32.048	398
32.098	392
32.148	386
32.198	391
32.248	400
32.300	417
32.350	439
32.400	462
32.450	490
32.500	518
32.550	548
32.601	571
32.651	593
32.701	613
32.751	616
32.801	630
32.852	629
32.902	616
32.952	610
33.002	589
33.052	567
33.102	543
33.153	513
33.204	485
33.254	459
33.304	436
33.354	414
33.404	402
33.455	390
33.505	386
33.555	393
33.605	400
33.655	415
33.706	437
33.756	461
33.806	488
33.856	516
33.906	545
33.956	565
34.007	593
34.057	610
34.108	617
34.158	628
34.208	626
34.258	622
34.309	612
34.359	588
34.409	572
34.459	546
34.509	516
34.560	489
34.610	463
34.660	437
34.710	416
34.760	404
34.810	392
34.861	388
34.911	392
34.962	398
35.012	417
35.062	433
35.112	459
35.163	484
35.213	514
35.263	542
35.313	564
35.363	591
35.414	600
35.464	619
35.514	627
35.564	622
35.614	625
35.664	612
35.715	591
35.765	574
35.815	542
35.866	520
35.916	494
35.967	465
36.017	439
36.067	418
36.117	404
36.167	392
36.217	399
36.268	388
36.318	398
36.368	415
36.418	432
36.468	456
36.518	482
36.569	510
36.619	534
36.669	563
36.719	588
36.770	601
36.821	618
36.871	625
36.921	623
36.971	624
37.021	602
37.071	597
37.122	576
37.172	547
37.222	524
37.272	495
37.322	467
37.372	443
37.423	423
37.473	404
37.523	394
37.573	392
37.623	389
37.675	399
37.725	412
37.775	430
37.825	455
37.875	478
37.925	508
37.976	532
38.026	561
38.076	584
38.126	599
38.176	617
38.226	618
38.277	629
38.327	624
38.377	607
38.427	599
38.477	576
38.528	550
38.579	527
38.629	497
38.679	469
38.729	446
38.779	427
38.830	408
38.880	397
38.930	390
38.980	391
39.030	400
39.080	408
39.131	428
39.181	451
39.231	477
39.281	504
39.331	531
39.382	558
39.432	578
39.483	603
39.533	615
39.583	617
39.633	627
39.684	622
39.734	612
39.784	600
39.834	575
39.884	556
39.935	530
39.985	499
40.035	474
40.085	450
40.135	426
40.185	410
40.236	400
40.286	390
40.336	390
40.387	398
40.437	409
40.487	428
40.538	448
40.588	474
40.638	500
40.688	529
40.738	556
40.789	575
40.839	600
40.889	610
40.939	621
40.989	626
41.039	617
41.090	616
41.140	601
41.190	578
41.240	558
41.291	531
41.341	503
41.392	476
41.442	452
41.492	427
41.542	409
41.592	399
41.643	390
41.693	395
41.743	394
41.793	406
41.843	425
41.893	445
41.944	472
41.994	497
42.044	527
42.094	546
42.144	578
42.196	600
42.246	607
42.296	623
42.346	628
42.396	622
42.446	618
42.497	592
42.547	584
42.597	561
42.647	533
42.697	508
42.747	478
42.798	453
42.848	429
42.898	415
42.948	395
42.998	390
43.048	392
43.100	393
43.150	404
43.200	422
43.250	443
43.300	471
43.351	495
43.401	525
43.451	547
43.501	576
43.551	596
43.601	609
43.652	622
43.702	620
43.752	627
43.802	620
43.852	600
43.903	587
43.953	563
44.004	536
44.054	511
44.104	484
44.154	455
44.205	432
44.255	416
44.305	399
44.355	392
44.405	391
44.455	393
44.506	407
44.556	418
44.606	440
44.656	465
44.706	493
44.757	520
44.807	545
44.858	572
44.908	588
44.958	611
45.008	622
45.059	620
45.109	627
45.159	619
45.209	603
45.259	590
45.309	562
45.360	542
45.410	514
45.460	484
45.510	460
45.560	436
45.611	416
45.661	401
45.711	395
45.762	384
45.812	393
45.862	403
45.913	417
45.963	439
46.013	461
46.063	488
46.113	514
46.164	546
46.214	569
46.264	586
46.314	609
46.364	618
46.414	623
46.465	626
46.515	613
46.565	610
46.615	591
46.666	563
46.716	544
46.767	517
46.817	486
46.867	460
46.917	438
46.967	416
47.018	402
47.068	396
47.118	389
47.168	394
47.218	401
47.268	416
47.319	438
47.369	460
47.419	487
47.469	513
47.519	543
47.570	565
47.621	588
47.671	608
47.721	612
47.771	627
47.821	627
47.872	618
47.922	611
47.972	589
48.022	570
48.072	547
48.122	516
48.173	490
48.223	463
48.273	439
48.323	419
48.373	407
48.423	392
48.475	389
48.525	394
48.575	400
48.625	415
48.675	434
48.726	457
48.776	486
48.826	512
48.876	540
48.926	562
48.976	589
49.027	606
49.077	613
49.127	627
49.177	614
49.227	623
49.277	613
49.328	588
49.379	574
49.429	548
49.479	520
49.529	493
49.580	469
49.630	440
49.680	421
49.730	406
49.780	393
49.830	389
49.881	393
49.931	397
49.981	415
50.031	429
50.081	455
50.132	481
50.182	509
50.232	537
50.283	558
50.333	586
50.383	593
50.434	619
50.484	626
50.534	620
50.584	625
50.634	613
50.684	593
50.735	577
50.785	548
50.835	525
50.885	497
50.935	469
50.986	445
51.036	423
51.086	407
51.136	396
51.187	393
51.237	387
51.288	397
51.338	413
51.388	429
51.438	452
51.488	477
51.538	505
51.589	530
51.639	560
51.689	583
51.739	594
51.789	617
51.840	621
51.890	622
51.940	624
51.990	607
52.040	599
52.091	579
52.142	551
52.192	529
52.242	501
52.292	473
52.342	449
52.392	428
52.443	407
52.493	397
52.543	394
52.593	390
52.643	399
52.694	409
52.744	427
52.794	450
52.844	474
52.894	502
52.944	527
52.996	557
53.046	578
53.096	597
53.146	615
53.196	616
53.247	629
53.297	625
53.347	611
53.397	601
53.447	580
53.497	556
53.548	532
53.598	502
53.648	476
53.698	451
53.748	428
53.798	409
53.849	399
53.900	392
53.950	389
54.000	398
54.050	407
54.101	425
54.151	447
54.201	471
54.251	499
54.301	526
54.351	554
54.402	573
54.452	598
54.502	614
54.552	616
54.602	627
54.652	621
54.703	615
54.753	603
54.804	579
54.854	560
54.904	535
54.955	505
55.005	477
55.055	454
55.105	429
55.155	412
55.205	402
55.256	392
55.306	390
55.356	396
55.406	406
55.456	426
55.506	444
55.557	469
55.607	494
55.658	525
55.708	550
55.758	570
55.809	596
55.859	605
55.909	621
55.959	626
56.009	618
56.059	618
56.110	604
56.160	581
56.210	563
56.260	534
56.310	509
56.360	482
56.411	456
56.461	433
56.511	414
56.562	402
56.612	392
56.663	401
56.713	392
56.763	404
56.813	422
56.863	441
56.913	466
56.964	491
57.014	521
57.064	542
57.114	572
57.164	592
57.215	603
57.265	621
57.315	624
57.365	621
57.415	620
57.466	593
57.517	588
57.567	566
57.617	537
57.667	515
57.717	486
57.767	459
57.818	435
57.868	423
57.918	401
57.968	394
58.018	395
58.069	393
58.119	404
58.169	420
58.219	438
58.269	463
58.319	488
58.371	517
58.421	540
58.471	569
58.521	590
58.571	603
58.621	619
58.672	618
58.722	627
58.772	620
58.822	603
58.872	591
58.923	568
58.973	541
59.023	517
59.073	488
59.123	460
59.173	439
59.224	421
59.275	403
59.325	396
59.375	391
59.425	393
59.476	404
59.526	414
59.576	437
59.626	460
59.676	486
59.726	513
59.777	538
59.827	567
59.877	582
59.927	607
59.977	616
60.027	617
60.078	625
60.128	618
60.179	606
60.229	594
60.279	566
60.330	547
60.380	520
60.430	491
60.480	465
60.530	442
60.580	420
60.631	405
60.681	398
60.731	390
60.781	392
60.831	403
60.881	414
60.932	435
60.982	456
61.032	484
61.083	510
61.133	539
61.184	565
61.234	582
61.284	605
61.334	614
61.384	621
61.434	627
61.485	616
61.535	612
61.585	595
61.635	569
61.685	550
61.735	521
61.786	494
61.836	467
61.886	444
61.936	421
61.987	405
62.038	397
62.088	390
62.138	394
62.188	397
62.238	411
62.288	433
62.339	454
62.389	481
62.439	507
62.489	537
62.539	559
62.589	585
62.640	604
62.690	610
62.740	625
62.790	627
62.840	618
62.892	614
62.942	590
62.992	575
63.042	552
63.092	522
63.142	497
63.193	469
63.243	445
63.293	422
63.343	415
63.393	394
63.444	389
63.494	392
63.544	397
63.594	410
63.644	430
63.694	451
63.745	479
63.796	505
63.846	533
63.896	555
63.946	583
63.996	603
64.047	613
64.097	625
64.147	614
64.197	626
64.247	616
64.298	594
64.348	580
64.398	555
64.448	526
64.498	501
64.548	474
64.599	446
64.649	424
64.700	410
64.750	395
64.800	391
64.850	391
64.901	395
64.951	415
65.001	424
65.051	448
65.101	473
65.152	502
65.202	530
65.252	552
65.302	580
65.352	594
65.402	617
65.453	623
65.503	620
65.554	625
65.604	617
65.654	597
65.704	582
65.755	553
65.805	532
65.855	504
65.905	476
65.955	450
66.006	429
66.056	410
66.106	397
66.156	395
66.206	386
66.256	395
66.307	410
66.357	424
66.407	446
66.458	471
66.508	499
66.559	524
66.609	554
66.659	577
66.709	593
66.759	614
66.809	621
66.860	623
66.910	625
66.960	610
67.010	605
67.060	585
67.110	557
67.161	534
67.211	507
67.261	479
67.311	453
67.362	432
67.413	410
67.463	399
67.513	394
67.563	390
67.613	396
67.663	406
67.714	421
67.764	445
67.814	466
67.864	496
67.914	521
67.964	550
68.015	573
68.065	592
68.115	610
68.165	613
68.215	627
68.267	625
68.317	612
68.367	605
68.417	584
68.467	561
68.517	538
68.568	509
68.618	483
68.668	458
68.718	435
68.768	416
68.818	405
68.869	393
68.919	393
68.969	396
69.019	404
69.069	421
69.120	442
69.171	465
69.221	493
69.271	518
69.321	546
69.371	565
69.422	592
69.472	606
69.522	611
