#Creator: pendulumSimpleEventBuffer
#Creation time: Wed Mar  2 16:15:06 2016
#Id	Edge	Time
#[]	[b]	[s]
376	0	201.472352
377	1	201.498472
378	0	202.507956
379	1	202.534148
380	0	203.610588
381	1	203.636816
382	0	204.646016
383	1	204.672316
384	0	205.748760
385	1	205.775104
386	0	206.784000
387	1	206.810420
388	0	207.886856
389	1	207.913308
390	0	208.921928
391	1	208.948472
392	0	210.024916
393	1	210.051476
394	0	211.059808
395	1	211.086456
396	0	212.162912
397	1	212.189592
398	0	213.197632
399	1	213.224400
400	0	214.300860
401	1	214.327652
402	0	215.335408
403	1	215.362284
404	0	216.438748
405	1	216.465668
406	0	217.473124
407	1	217.500120
408	0	218.576588
409	1	218.603616
410	0	219.610768
411	1	219.637880
412	0	220.714356
413	1	220.741500
414	0	221.748372
415	1	221.775600
416	0	222.852072
417	1	222.879328
418	0	223.885924
419	1	223.913276
420	0	224.989748
421	1	225.017136
422	0	226.023420
423	1	226.050876
424	0	227.127360
425	1	227.154872
426	0	228.160876
427	1	228.188464
428	0	229.264936
429	1	229.292560
430	0	230.298296
431	1	230.326000
432	0	231.402488
433	1	231.430236
434	0	232.435652
435	1	232.463480
436	0	233.539976
437	1	233.567828
438	0	234.572964
439	1	234.600912
440	0	235.677412
441	1	235.705400
442	0	236.710236
443	1	236.738308
444	0	237.814812
445	1	237.842912
446	0	238.847472
447	1	238.875664
448	0	239.952168
449	1	239.980404
450	0	240.984656
451	1	241.012972
452	0	242.089488
453	1	242.117848
454	0	243.121788
455	1	243.150228
456	0	244.226752
457	1	244.255232
458	0	245.258868
459	1	245.287420
460	0	246.363944
461	1	246.392544
462	0	247.395872
463	1	247.424556
464	0	248.501092
465	1	248.529816
466	0	249.532844
467	1	249.561656
468	0	250.638216
469	1	250.667072
470	0	251.669772
471	1	251.698700
472	0	252.775260
473	1	252.804240
474	0	253.806668
475	1	253.835732
476	0	254.912272
477	1	254.941376
478	0	255.943520
479	1	255.972712
480	0	257.049256
481	1	257.078488
482	0	258.080304
483	1	258.109616
484	0	259.186168
485	1	259.215524
486	0	260.217032
487	1	260.246480
488	0	261.323060
489	1	261.352536
490	0	262.353720
491	1	262.383292
492	0	263.459900
493	1	263.489504
494	0	264.490364
495	1	264.520064
496	0	265.596688
497	1	265.626428
498	0	266.626948
499	1	266.656780
500	0	267.733352
501	1	267.763220
502	0	268.763432
503	1	268.793396
504	0	269.869964
505	1	269.899956
506	0	270.899872
507	1	270.929952
508	0	272.006540
509	1	272.036668
510	0	273.036260
511	1	273.066480
512	0	274.143060
513	1	274.173324
514	0	275.172596
515	1	275.202952
516	0	276.279564
517	1	276.309952
518	0	277.308908
519	1	277.339384
520	0	278.416008
521	1	278.446536
522	0	279.445176
523	1	279.475792
524	0	280.552424
525	1	280.583084
526	0	281.581404
527	1	281.612140
528	0	282.688800
529	1	282.719576
530	0	283.717600
531	1	283.748488
532	0	284.825148
533	1	284.856068
534	0	285.853780
535	1	285.884788
536	0	286.961476
537	1	286.992524
538	0	287.989916
539	1	288.021060
540	0	289.097768
541	1	289.128960
542	0	290.125996
543	1	290.157276
544	0	291.234012
545	1	291.265340
546	0	292.262044
547	1	292.293456
548	0	293.370248
549	1	293.401700
550	0	294.398088
551	1	294.429636
552	0	295.506404
553	1	295.538000
554	0	296.534032
555	1	296.565724
556	0	297.642508
557	1	297.674240
558	0	298.669940
559	1	298.701768
560	0	299.778544
561	1	299.810420
562	0	300.805816
563	1	300.837776
564	0	301.914560
565	1	301.946572
566	0	302.941624
567	1	302.973728
568	0	304.050592
569	1	304.082740
570	0	305.077436
571	1	305.109668
572	0	306.186544
573	1	306.218828
574	0	307.213200
575	1	307.245576
576	0	308.322476
577	1	308.354908
578	0	309.348920
579	1	309.381444
580	0	310.458384
581	1	310.490960
582	0	311.484620
583	1	311.517284
584	0	312.594236
585	1	312.626940
586	0	313.620256
587	1	313.653060
588	0	314.730036
589	1	314.762892
590	0	315.755864
591	1	315.788812
592	0	316.865816
593	1	316.898808
594	0	317.891452
595	1	317.924544
596	0	319.001548
597	1	319.034696
598	0	320.026976
599	1	320.060220
600	0	321.137256
601	1	321.170544
602	0	322.162456
603	1	322.195844
604	0	323.272892
605	1	323.306332
606	0	324.297892
607	1	324.331436
608	0	325.408488
609	1	325.442060
610	0	326.433292
611	1	326.466976
612	0	327.544064
613	1	327.577796
614	0	328.568648
615	1	328.602480
616	0	329.679576
617	1	329.713468
618	0	330.703968
619	1	330.737952
620	0	331.815064
621	1	331.849092
622	0	332.839244
623	1	332.873368
624	0	333.950528
625	1	333.984704
626	0	334.974480
627	1	335.008768
628	0	336.085928
629	1	336.120280
630	0	337.109708
631	1	337.144160
632	0	338.221332
633	1	338.255832
634	0	339.244872
635	1	339.279476
636	0	340.356664
637	1	340.391316
638	0	341.380024
639	1	341.414772
640	0	342.491984
641	1	342.526792
642	0	343.515140
643	1	343.550056
644	0	344.627288
645	1	344.662256
646	0	345.650228
647	1	345.685292
648	0	346.762560
649	1	346.797680
650	0	347.785272
651	1	347.820504
652	0	348.897772
653	1	348.933056
654	0	349.920276
655	1	349.955664
656	0	351.032976
657	1	351.068412
658	0	352.055248
659	1	352.090788
660	0	353.168120
661	1	353.203720
662	0	354.190180
663	1	354.225876
664	0	355.303244
665	1	355.339012
666	0	356.325104
667	1	356.360964
668	0	357.438364
669	1	357.474288
670	0	358.460004
671	1	358.496028
672	0	359.573424
673	1	359.609516
674	0	360.594840
675	1	360.631032
676	0	361.708468
677	1	361.744716
678	0	362.729664
679	1	362.766012
680	0	363.843488
681	1	363.879908
682	0	364.864420
683	1	364.900940
684	0	365.978476
685	1	366.015068
686	0	366.999136
687	1	367.035820
688	0	368.113508
689	1	368.150252
690	0	369.133852
691	1	369.170708
692	0	370.248384
693	1	370.285304
694	0	371.268560
695	1	371.305588
696	0	372.383272
697	1	372.420364
698	0	373.403208
699	1	373.440404
700	0	374.518128
701	1	374.555396
702	0	375.537844
703	1	375.575212
704	0	376.652980
705	1	376.690408
706	0	377.672416
707	1	377.709952
708	0	378.787800
709	1	378.825396
710	0	379.807000
711	1	379.844708
712	0	380.922580
713	1	380.960356
714	0	381.941536
715	1	381.979412
716	0	383.057320
717	1	383.095268
718	0	384.076020
719	1	384.114080
720	0	385.192028
721	1	385.230148
722	0	386.210500
723	1	386.248720
724	0	387.326644
725	1	387.364944
726	0	388.344840
727	1	388.383244
728	0	389.461236
729	1	389.499700
730	0	390.479168
731	1	390.517744
732	0	391.595752
733	1	391.634388
734	0	392.613484
735	1	392.652228
736	0	393.730256
737	1	393.769076
738	0	394.747756
739	1	394.786680
740	0	395.864732
741	1	395.903720
742	0	396.881996
743	1	396.921084
744	0	397.999196
745	1	398.038352
746	0	399.016216
747	1	399.055488
748	0	400.133608
749	1	400.172944
750	0	401.150384
751	1	401.189836
752	0	402.268004
753	1	402.307520
754	0	403.284548
755	1	403.324184
756	0	404.402368
757	1	404.442056
758	0	405.418696
759	1	405.458504
760	0	406.536728
761	1	406.576612
762	0	407.552812
763	1	407.592800
764	0	408.671056
765	1	408.711108
766	0	409.686868
767	1	409.727040
768	0	410.805344
769	1	410.845576
770	0	411.820904
771	1	411.861256
772	0	412.939604
773	1	412.980024
774	0	413.954916
775	1	413.995456
776	0	415.073856
777	1	415.114464
778	0	416.088916
779	1	416.129600
780	0	417.208060
781	1	417.248856
782	0	418.222876
783	1	418.263788
784	0	419.342252
785	1	419.383232
786	0	420.356800
787	1	420.397904
788	0	421.476412
789	1	421.517584
790	0	422.490684
791	1	422.531980
792	0	423.610532
793	1	423.651900
794	0	424.624552
795	1	424.666024
796	0	425.744620
797	1	425.786184
798	0	426.758372
799	1	426.800056
800	0	427.878592
801	1	427.920328
802	0	428.892076
803	1	428.933952
804	0	430.012524
805	1	430.054452
806	0	431.025760
807	1	431.067788
808	0	432.146472
809	1	432.188592
810	0	433.159408
811	1	433.201652
812	0	434.280352
813	1	434.322660
814	0	435.293032
815	1	435.335460
816	0	436.414212
817	1	436.456712
818	0	437.426644
819	1	437.469268
820	0	438.548076
821	1	438.590772
822	0	439.560236
823	1	439.603056
824	0	440.681896
825	1	440.724780
826	0	441.693776
827	1	441.736780
828	0	442.815688
829	1	442.858756
830	0	443.827300
831	1	443.870508
832	0	444.949444
833	1	444.992724
834	0	445.960800
835	1	446.004204
836	0	447.083184
837	1	447.126656
838	0	448.094268
839	1	448.137872
840	0	449.216908
841	1	449.260572
842	0	450.227700
843	1	450.271488
844	0	451.350596
845	1	451.394468
846	0	452.361124
847	1	452.405132
848	0	453.484272
849	1	453.528356
850	0	454.494540
851	1	454.538748
852	0	455.617944
853	1	455.662224
854	0	456.627924
855	1	456.672336
856	0	457.751564
857	1	457.796056
858	0	458.761272
859	1	458.805884
860	0	459.885168
861	1	459.929860
862	0	460.894616
863	1	460.939440
864	0	462.018744
865	1	462.063644
866	0	463.027908
867	1	463.072952
868	0	464.152308
869	1	464.197412
870	0	465.161200
871	1	465.206424
872	0	466.285856
873	1	466.331176
874	0	467.294448
875	1	467.339888
876	0	468.419364
877	1	468.464892
878	0	469.427664
879	1	469.473320
880	0	470.552844
881	1	470.598580
882	0	471.560868
883	1	471.606748
884	0	472.686288
885	1	472.732228
886	0	473.694048
887	1	473.740128
888	0	474.819728
889	1	474.865892
890	0	475.827192
891	1	475.873484
892	0	476.953116
893	1	476.999516
894	0	477.960292
895	1	478.006840
896	0	479.086464
897	1	479.133068
898	0	480.093448
899	1	480.140180
900	0	481.219872
901	1	481.266688
902	0	482.226504
903	1	482.273448
904	0	483.353188
905	1	483.400212
906	0	484.359524
907	1	484.406692
908	0	485.486496
909	1	485.533740
910	0	486.492520
911	1	486.539912
912	0	487.619772
913	1	487.667248
914	0	488.625488
915	1	488.673100
916	0	489.752984
917	1	489.800688
918	0	490.758440
919	1	490.806280
920	0	491.886244
921	1	491.934176
922	0	492.891332
923	1	492.939384
924	0	494.019400
925	1	494.067532
926	0	495.024220
927	1	495.072508
928	0	496.152580
929	1	496.200928
930	0	497.157076
931	1	497.205576
932	0	498.285684
933	1	498.334272
934	0	499.289920
935	1	499.338652
936	0	500.418772
937	1	500.467576
938	0	501.422756
939	1	501.471704
940	0	502.551904
941	1	502.600936
942	0	503.555560
943	1	503.604740
944	0	504.685012
945	1	504.734276
946	0	505.688352
947	1	505.737760
948	0	506.818084
949	1	506.867588
950	0	507.821124
951	1	507.870764
952	0	508.951132
953	1	509.000868
954	0	509.953884
955	1	510.003756
956	0	511.084164
957	1	511.134128
958	0	512.086604
959	1	512.136704
960	0	513.217132
961	1	513.267332
962	0	514.219300
963	1	514.269624
964	0	515.350080
965	1	515.400496
966	0	516.351964
967	1	516.402536
968	0	517.483060
969	1	517.533712
970	0	518.484620
971	1	518.535424
972	0	519.616008
973	1	519.666896
974	0	520.617244
975	1	520.668288
976	0	521.748944
977	1	521.800080
978	0	522.749876
979	1	522.801144
980	0	523.881872
981	1	523.933244
982	0	524.882484
983	1	524.934000
984	0	526.014760
985	1	526.066372
986	0	527.015064
987	1	527.066824
988	0	528.147632
989	1	528.199484
990	0	529.147592
991	1	529.199592
992	0	530.280476
993	1	530.332580
994	0	531.280108
995	1	531.332368
996	0	532.413292
997	1	532.465644
998	0	533.412592
999	1	533.465076
1000	0	534.546088
1001	1	534.598676
1002	0	535.545084
1003	1	535.597816
1004	0	536.678860
1005	1	536.731696
1006	0	537.677528
1007	1	537.730520
1008	0	538.811600
1009	1	538.864692
1010	0	539.809932
1011	1	539.863172
1012	0	540.944380
1013	1	540.997748
1014	0	541.942284
1015	1	541.995792
1016	0	543.077120
1017	1	543.130736
1018	0	544.074664
1019	1	544.128428
1020	0	545.209804
1021	1	545.263676
1022	0	546.207012
1023	1	546.261052
1024	0	547.342492
1025	1	547.396620
1026	0	548.339348
1027	1	548.393640
1028	0	549.475148
1029	1	549.529532
1030	0	550.471676
1031	1	550.526224
1032	0	551.607800
1033	1	551.662464
1034	0	552.603976
1035	1	552.658784
1036	0	553.740412
1037	1	553.795336
1038	0	554.736236
1039	1	554.791308
1040	0	555.873008
1041	1	555.928192
1042	0	556.868480
1043	1	556.923832
1044	0	558.005592
1045	1	558.061044
1046	0	559.000708
1047	1	559.056336
1048	0	560.138160
1049	1	560.193880
1050	0	561.132912
1051	1	561.188808
1052	0	562.270708
1053	1	562.326708
1054	0	563.265092
1055	1	563.321268
1056	0	564.403236
1057	1	564.459500
1058	0	565.397252
1059	1	565.453692
1060	0	566.535728
1061	1	566.592284
1062	0	567.529392
1063	1	567.586120
1064	0	568.668208
1065	1	568.725040
1066	0	569.661496
1067	1	569.718496
1068	0	570.800672
1069	1	570.857796
1070	0	571.793580
1071	1	571.850852
1072	0	572.933104
1073	1	572.990500
1074	0	573.925648
1075	1	573.983212
1076	0	575.065532
1077	1	575.123208
1078	0	576.057656
1079	1	576.115500
1080	0	577.197916
1081	1	577.255892
1082	0	578.189672
1083	1	578.247796
1084	0	579.330248
1085	1	579.388488
1086	0	580.321616
1087	1	580.380020
1088	0	581.462544
1089	1	581.521060
1090	0	582.453484
1091	1	582.512180
1092	0	583.594856
1093	1	583.653684
1094	0	584.585412
1095	1	584.644404
1096	0	585.727116
1097	1	585.786236
1098	0	586.717288
1099	1	586.776572
1100	0	587.859352
1101	1	587.918752
1102	0	588.849172
1103	1	588.908740
1104	0	589.991520
1105	1	590.051220
1106	0	590.980936
1107	1	591.040812
1108	0	592.123656
1109	1	592.183648
1110	0	593.112712
1111	1	593.172864
1112	0	594.255736
1113	1	594.316012
1114	0	595.244496
1115	1	595.304936
1116	0	596.387796
1117	1	596.448372
1118	0	597.376276
1119	1	597.436992
1120	0	598.519896
1121	1	598.580752
1122	0	599.507996
1123	1	599.569020
1124	0	600.652024
1125	1	600.713164
1126	0	601.639688
1127	1	601.700988
1128	0	602.784012
1129	1	602.845468
1130	0	603.771372
1131	1	603.832968
1132	0	604.916080
1133	1	604.977804
