#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
16.225	559
16.275	558
16.325	558
16.375	554
16.426	548
16.476	543
16.526	535
16.576	529
16.626	522
16.677	515
16.727	510
16.777	505
16.827	503
16.877	502
16.927	504
16.978	507
17.029	511
17.079	518
17.129	526
17.179	534
17.230	542
17.280	550
17.330	554
17.380	561
17.430	564
17.480	563
17.531	563
17.581	559
17.631	554
17.681	549
17.731	540
17.781	531
17.832	525
17.882	517
17.933	511
17.983	506
18.033	503
18.084	501
18.134	503
18.184	504
18.234	509
18.284	516
18.334	523
18.385	530
18.435	537
18.485	546
18.535	550
18.585	557
18.635	559
18.686	559
18.736	560
18.786	556
18.837	553
18.887	549
18.938	542
18.988	537
19.038	530
19.088	524
19.138	518
19.188	515
19.239	511
19.289	510
19.339	510
19.389	512
19.439	514
19.489	518
19.540	523
19.590	526
19.640	532
19.690	537
19.741	540
19.792	545
19.842	547
19.892	548
19.942	548
19.992	544
20.042	546
20.093	544
20.143	540
20.193	538
20.243	535
20.293	532
20.343	530
20.394	528
20.444	526
20.494	525
20.544	525
20.594	524
20.646	525
20.696	525
20.746	525
20.796	525
20.846	526
20.896	527
20.947	528
20.997	529
21.047	531
21.097	531
21.147	533
21.198	532
21.248	533
21.298	536
21.348	537
21.398	539
21.448	540
21.499	541
21.550	542
21.600	540
21.650	543
21.700	542
21.750	540
21.801	539
21.851	536
21.901	533
21.951	530
22.001	526
22.052	523
22.102	519
22.152	518
22.202	515
22.252	514
22.302	515
22.353	516
22.403	519
22.454	523
22.504	527
22.554	532
22.604	538
22.655	544
22.705	548
22.755	551
22.805	553
22.855	557
22.906	558
22.956	553
23.006	551
23.056	546
23.106	541
23.156	535
23.207	527
23.257	521
23.308	515
23.358	511
23.408	507
23.458	505
23.509	504
23.559	505
23.609	509
23.659	514
23.709	520
23.760	528
23.810	536
23.860	541
23.910	549
23.960	556
24.010	559
24.061	563
24.111	564
24.161	561
24.212	559
24.262	553
24.313	547
24.363	540
24.413	532
24.463	525
24.513	517
24.563	511
24.614	506
24.664	503
24.714	503
24.764	503
24.814	506
24.864	510
24.915	516
24.965	523
25.015	531
25.065	538
25.116	545
25.167	552
25.217	555
25.267	559
25.317	561
25.367	559
25.417	558
25.468	553
25.518	548
25.568	542
25.618	534
25.668	530
25.718	524
25.769	518
25.819	513
25.869	511
25.919	509
25.969	510
26.021	512
26.071	515
26.121	519
26.171	523
26.221	529
26.271	533
26.322	538
26.372	542
26.422	545
26.472	548
26.522	549
26.572	547
26.623	548
26.673	543
26.723	543
26.773	541
26.823	536
26.874	534
26.925	531
26.975	528
27.025	526
27.075	523
27.125	524
27.176	524
27.226	524
27.276	524
27.326	525
27.376	527
27.426	528
27.477	528
27.527	530
27.577	530
27.627	530
27.677	532
27.728	532
27.778	533
27.829	534
27.879	532
27.929	535
27.979	536
28.030	536
28.080	538
28.130	538
28.180	539
28.230	540
28.281	538
28.331	540
28.381	539
28.431	538
28.481	536
28.531	534
28.582	531
28.632	529
28.682	527
28.733	524
28.783	522
28.833	519
28.884	518
28.934	517
28.984	519
29.034	520
29.084	522
29.135	525
29.185	530
29.235	533
29.285	539
29.335	543
29.385	547
29.436	550
29.486	551
29.536	555
29.586	554
29.637	551
29.687	549
29.738	545
29.788	539
29.838	534
29.888	528
29.938	522
29.989	516
30.039	511
30.089	507
30.139	506
30.189	506
30.239	507
30.290	511
30.340	515
30.390	521
30.440	528
30.490	535
30.542	541
30.592	550
30.642	556
30.692	559
30.742	564
30.792	563
30.843	561
30.893	559
30.943	554
30.993	547
31.043	540
31.093	531
31.144	523
31.194	516
31.244	510
31.294	505
31.344	501
31.394	501
31.446	500
31.496	504
31.546	509
31.596	514
31.646	523
31.697	531
31.747	539
31.797	547
31.847	553
31.897	557
31.947	564
31.998	565
32.048	563
32.098	562
32.148	556
32.198	551
32.249	544
32.299	535
32.350	529
32.400	521
32.450	515
32.500	509
32.551	506
32.601	504
32.651	504
32.701	506
32.751	509
32.801	514
32.852	521
32.902	527
32.952	534
33.002	540
33.052	546
33.103	549
33.153	555
33.204	555
33.254	555
33.304	555
33.354	550
33.405	547
33.455	544
33.505	538
33.555	534
33.605	530
33.655	525
33.706	522
33.756	520
33.806	517
33.856	516
33.906	517
33.957	519
34.007	521
34.057	523
34.108	524
34.158	527
34.208	531
34.259	534
34.309	535
34.359	538
34.409	539
34.459	539
34.510	540
34.560	538
34.610	541
34.660	540
34.710	539
34.760	539
34.811	538
34.861	538
34.911	537
34.961	534
35.012	534
35.062	534
35.113	532
35.163	531
35.213	528
35.263	527
35.313	525
35.364	523
35.414	523
35.464	521
35.514	521
35.564	520
35.614	521
35.665	523
35.715	525
35.765	528
35.815	531
35.865	535
35.916	539
35.967	543
36.017	546
36.067	548
36.117	551
36.167	550
36.218	551
36.268	550
36.318	546
36.368	543
36.418	537
36.468	533
36.519	527
36.569	521
36.619	517
36.669	512
36.719	510
36.769	507
36.821	507
36.871	509
36.921	511
36.971	517
37.021	522
37.072	529
37.122	535
37.172	543
37.222	549
37.272	555
37.322	560
37.373	561
37.423	564
37.473	562
37.523	558
37.573	554
37.623	547
37.674	539
37.725	532
37.775	524
37.825	516
37.875	509
37.926	505
37.976	501
38.026	500
38.076	500
38.126	503
38.176	509
38.227	514
38.277	522
38.327	530
38.377	539
38.427	547
38.478	554
38.528	560
38.578	563
38.629	566
38.679	566
38.729	561
38.780	559
38.830	552
38.880	544
38.930	536
38.980	528
39.030	521
39.081	513
39.131	509
39.181	503
39.231	502
39.281	502
39.332	503
39.382	508
39.432	513
39.482	519
39.533	526
39.583	533
39.634	540
39.684	545
39.734	553
39.784	555
39.834	558
39.884	559
39.935	557
39.985	555
40.035	550
40.085	545
40.135	540
40.186	533
40.236	529
40.286	524
40.336	521
40.386	516
40.437	517
40.488	513
40.538	513
40.588	515
40.638	517
40.688	521
40.738	524
40.789	528
40.839	530
40.889	535
40.939	538
40.989	540
41.040	541
41.090	543
41.140	543
41.190	544
41.240	541
41.290	542
41.342	541
41.392	539
41.442	538
41.492	536
41.542	534
41.593	534
41.643	530
41.693	531
41.743	529
41.793	527
41.843	527
41.894	524
41.944	524
41.994	523
42.044	522
42.094	523
42.144	522
42.195	523
42.246	524
42.296	525
42.346	527
42.396	530
42.447	532
42.497	537
42.547	540
42.597	542
42.647	546
42.697	547
42.748	549
42.798	550
42.848	548
42.898	548
42.948	545
42.998	541
43.049	537
43.099	532
43.150	527
43.200	522
43.250	517
43.301	513
43.351	510
43.401	509
43.451	508
43.501	510
43.551	512
43.602	516
43.652	523
43.702	528
43.752	536
43.802	542
43.852	548
43.903	554
43.953	558
44.004	562
44.054	560
44.104	562
44.155	559
44.205	553
44.255	548
44.305	540
44.355	532
44.405	525
44.456	517
44.506	511
44.556	504
44.606	501
44.656	499
44.706	499
44.757	503
44.807	507
44.857	514
44.908	521
44.958	529
45.009	537
45.059	547
45.109	554
45.159	559
45.209	563
45.259	565
45.310	567
45.360	564
45.410	558
45.460	554
45.510	546
45.561	538
45.611	529
45.661	520
45.711	513
45.761	507
45.812	503
45.863	499
45.913	499
45.963	501
46.013	504
46.063	510
46.113	515
46.164	525
46.214	532
46.264	542
46.314	548
46.364	555
46.415	560
46.465	561
46.515	565
46.565	563
46.615	558
46.665	554
46.717	547
46.767	541
46.817	535
46.867	527
46.917	521
46.967	515
47.018	511
47.068	508
47.118	507
47.168	507
47.218	509
47.269	512
47.319	517
47.369	523
47.419	527
47.469	534
47.519	537
47.570	543
47.621	547
47.671	549
47.721	552
47.771	551
47.822	550
47.872	548
47.922	542
47.972	542
48.022	539
48.072	535
48.123	531
48.173	528
48.223	526
48.273	524
48.323	522
48.373	522
48.424	521
48.474	522
48.525	522
48.575	524
48.625	526
48.676	527
48.726	528
48.776	530
48.826	531
48.876	532
48.926	533
48.977	534
49.027	536
49.077	536
49.127	536
49.177	539
49.227	539
49.278	539
49.328	541
49.378	541
49.429	541
49.479	541
49.530	538
49.580	539
49.630	537
49.680	534
49.730	532
49.780	529
49.831	526
49.881	523
49.931	521
49.981	519
50.031	517
50.081	516
50.132	517
50.182	518
50.232	520
50.282	524
50.333	527
50.384	532
50.434	537
50.484	541
50.534	546
50.584	550
50.634	552
50.685	555
50.735	553
50.785	555
50.835	552
50.885	547
