#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
29.838	506
29.889	510
29.939	514
29.989	522
30.040	529
30.090	537
30.140	544
30.191	553
30.241	560
30.291	564
30.341	570
30.391	570
30.442	570
30.492	568
30.542	562
30.592	558
30.642	549
30.692	539
30.743	531
30.793	521
30.843	513
30.893	505
30.944	501
30.994	496
31.045	496
31.095	498
31.145	502
31.195	510
31.245	517
31.296	527
31.346	536
31.396	547
31.446	556
31.496	562
31.546	570
31.597	573
31.647	575
31.697	575
31.747	569
31.797	566
31.848	558
31.899	548
31.949	539
31.999	529
32.049	520
32.099	511
32.150	506
32.200	499
32.250	497
32.300	499
32.350	500
32.400	506
32.451	512
32.501	520
32.551	529
32.601	538
32.651	546
32.701	553
32.753	560
32.803	563
32.853	567
32.903	569
32.953	565
33.004	565
33.054	559
33.104	552
33.154	547
33.204	537
33.254	532
33.305	526
33.355	520
33.405	515
33.455	512
33.505	512
33.555	511
33.606	512
33.657	514
33.707	518
33.757	522
33.807	527
33.858	531
33.908	536
33.958	541
34.008	544
34.058	548
34.108	550
34.159	551
34.209	553
34.259	552
34.309	552
34.359	552
34.410	548
34.460	547
34.510	544
34.561	540
34.611	537
34.661	534
34.712	531
34.762	528
34.812	525
34.862	522
34.912	521
34.962	519
35.013	519
35.063	518
35.113	519
35.163	520
35.213	523
35.264	525
35.314	530
35.364	533
35.414	539
35.465	543
35.515	547
35.566	552
35.616	555
35.666	559
35.716	560
35.766	559
35.816	559
35.867	555
35.917	551
35.967	546
36.017	540
36.067	534
36.118	527
36.168	520
36.218	514
36.268	509
36.318	506
36.369	503
36.420	504
36.470	507
36.520	511
36.570	517
36.620	524
36.671	531
36.721	540
36.771	549
36.821	556
36.871	565
36.921	569
36.972	570
37.022	573
37.072	570
37.122	567
37.172	561
37.222	552
37.274	544
37.324	535
37.374	525
37.424	516
37.474	508
37.525	502
37.575	497
37.625	496
37.675	496
37.725	499
37.775	506
37.826	513
37.876	522
37.926	532
37.976	541
38.026	550
38.076	561
38.127	567
38.178	570
38.228	575
38.278	574
38.328	571
38.379	568
38.429	561
38.479	554
38.529	544
38.579	534
38.629	524
38.680	516
38.730	509
38.780	503
38.830	501
38.880	497
38.930	500
38.981	503
39.031	509
39.082	516
39.132	524
39.182	532
39.233	540
39.283	547
39.333	554
39.383	558
39.433	564
39.483	564
39.534	564
39.584	563
39.634	558
39.684	557
39.734	551
39.784	543
39.835	538
39.885	530
39.936	527
39.986	522
40.036	519
40.087	516
40.137	515
40.187	514
40.237	515
40.287	516
40.337	519
40.388	522
40.438	526
40.488	530
40.538	533
40.588	537
40.639	541
40.689	542
40.739	547
40.789	550
40.840	550
40.890	554
40.941	553
40.991	552
41.041	553
41.091	548
41.141	549
41.191	546
41.242	541
41.292	538
41.342	533
41.392	529
41.442	525
41.493	521
41.543	518
41.593	514
41.643	513
41.693	512
41.744	513
41.795	515
41.845	518
41.895	522
41.945	528
41.995	534
42.045	540
42.096	547
42.146	552
42.196	557
42.246	562
42.296	564
42.347	566
42.397	565
42.447	561
42.497	558
42.547	552
42.597	545
42.649	537
42.699	528
42.749	520
42.799	513
42.849	507
42.899	501
42.950	499
43.000	499
43.050	501
43.100	506
43.150	512
43.201	520
43.251	529
43.301	539
43.351	548
43.401	557
43.451	565
43.502	569
43.553	575
43.603	576
43.653	572
43.703	571
43.754	564
43.804	556
43.854	547
43.904	537
43.954	527
44.004	517
44.055	509
44.105	502
44.155	498
44.205	495
44.255	495
44.305	499
44.356	503
44.406	511
44.457	520
44.507	530
44.557	539
44.608	548
44.658	557
44.708	563
44.758	571
44.808	572
44.858	572
44.909	572
44.959	566
45.009	561
45.059	554
45.109	545
45.159	537
45.210	528
45.260	520
45.310	514
45.361	508
45.411	504
45.462	503
45.512	504
45.562	506
45.612	510
45.662	516
45.712	522
45.763	528
45.813	536
45.863	542
45.913	547
45.963	553
46.013	557
46.064	558
46.114	560
46.164	560
46.214	557
46.265	555
46.316	550
46.366	548
46.416	543
46.466	538
46.516	533
46.566	528
46.617	525
46.667	523
46.717	521
46.767	519
46.817	518
46.867	518
46.918	518
46.968	520
47.018	521
47.068	523
47.118	527
47.170	530
47.220	533
47.270	537
47.320	542
47.370	541
47.420	548
47.471	551
47.521	552
47.571	555
47.621	556
47.671	555
47.722	555
47.772	550
47.822	550
47.872	545
47.922	539
47.972	535
48.023	529
48.074	524
48.124	518
48.174	514
48.224	510
48.274	508
48.325	508
48.375	509
48.425	511
48.475	516
48.525	521
48.576	528
48.626	536
48.676	543
48.726	550
48.776	557
48.826	563
48.877	566
48.927	570
48.978	568
49.028	568
49.078	564
49.128	557
49.179	551
49.229	542
49.279	533
49.329	522
49.379	514
49.430	507
49.480	501
49.530	499
49.580	496
49.630	497
49.680	501
49.731	506
49.781	514
49.832	523
49.882	533
49.932	542
49.983	554
50.033	562
50.083	568
50.133	574
50.183	575
50.233	575
50.284	574
50.334	567
50.384	562
50.434	552
50.484	542
50.534	532
50.585	522
50.635	513
50.685	505
50.736	501
50.786	496
50.837	496
50.887	498
50.937	501
50.987	508
51.037	515
51.087	524
51.138	534
51.188	543
51.238	551
51.288	559
51.338	565
51.388	567
51.439	572
51.489	570
51.539	566
51.589	563
51.640	557
51.691	549
51.741	542
51.791	534
51.841	527
51.891	520
51.941	515
51.992	510
52.042	508
52.092	508
52.142	508
52.192	511
52.242	514
52.293	519
52.343	525
52.393	530
52.443	535
52.493	540
52.545	546
52.595	548
52.645	553
52.695	554
52.745	554
52.795	556
52.846	554
52.896	553
52.946	551
52.996	547
