#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
40.287	602
40.338	588
40.388	573
40.438	556
40.488	535
40.538	516
40.588	496
40.639	479
40.689	461
40.739	451
40.789	442
40.839	437
40.890	441
40.940	442
40.991	452
41.041	467
41.091	480
41.141	498
41.192	517
41.242	535
41.292	551
41.342	569
41.392	581
41.442	588
41.493	598
41.543	596
41.593	597
41.643	592
41.693	579
41.744	570
41.794	554
41.844	536
41.895	519
41.945	505
41.995	485
42.046	470
42.096	461
42.146	449
42.196	445
42.246	446
42.296	447
42.347	459
42.397	465
42.447	478
42.497	495
42.547	511
42.598	529
42.648	545
42.698	563
42.748	570
42.799	587
42.849	595
42.900	596
42.950	600
43.000	596
43.050	584
43.100	575
43.151	556
43.201	542
43.251	525
43.301	506
43.351	487
43.401	471
43.452	458
43.502	446
43.552	443
43.602	436
43.652	439
43.703	448
43.754	457
43.804	471
43.854	489
43.904	508
43.954	528
44.005	549
44.055	568
44.105	580
44.155	597
44.205	605
44.255	608
44.306	610
44.356	601
44.406	597
44.456	582
44.506	562
44.556	545
44.608	522
44.658	500
44.708	479
44.758	462
44.808	443
44.859	432
44.909	429
44.959	423
45.009	429
45.059	438
45.109	450
45.160	469
45.210	489
45.260	512
45.310	535
45.360	560
45.410	580
45.461	597
45.512	614
45.562	617
45.612	628
45.662	623
45.713	611
45.763	602
45.813	582
45.863	562
45.913	538
45.963	511
46.014	486
46.064	463
46.114	444
46.164	424
46.214	417
46.264	410
46.315	409
46.365	420
46.416	428
46.466	448
46.516	472
46.567	497
46.617	524
46.667	551
46.717	578
46.767	598
46.817	622
46.868	633
46.918	635
46.968	641
47.018	631
47.068	620
47.119	604
47.169	577
47.219	554
47.269	524
47.320	496
47.370	466
47.421	443
47.471	420
47.521	404
47.571	400
47.621	393
47.671	399
47.722	414
47.772	429
47.822	455
47.872	482
47.922	512
47.973	542
48.023	574
48.073	600
48.123	621
48.173	641
48.224	646
48.275	654
48.325	651
48.375	634
48.425	622
48.475	597
48.525	567
48.576	537
48.626	504
48.676	472
48.726	441
48.776	420
48.827	396
48.877	383
48.927	384
48.977	382
49.027	405
49.077	411
49.129	436
49.179	468
49.229	500
49.279	534
49.329	567
49.380	601
49.430	614
49.480	649
49.530	663
49.580	659
49.630	666
49.681	655
49.731	634
49.781	613
49.831	578
49.881	548
49.931	512
49.982	478
50.033	443
50.083	414
50.133	394
50.183	373
50.234	375
50.284	368
50.334	377
50.384	401
50.434	421
50.484	452
50.535	488
50.585	525
50.635	561
50.685	599
50.735	629
50.785	649
50.836	672
50.886	678
50.937	675
50.987	671
51.037	645
51.088	629
51.138	597
51.188	558
51.238	522
51.288	482
51.338	446
51.389	412
51.439	390
51.489	362
51.539	354
51.589	360
51.639	362
51.690	381
51.740	409
51.791	439
51.841	477
51.891	517
51.942	557
51.992	592
52.042	630
52.092	657
52.142	674
52.192	692
52.243	683
52.293	687
52.343	667
52.393	638
52.443	609
52.493	570
52.544	529
52.594	488
52.644	449
52.695	408
52.745	380
52.796	364
52.846	343
52.896	344
52.946	352
52.996	366
53.046	399
53.097	422
53.147	466
53.197	507
53.247	552
53.297	592
53.348	628
53.398	663
53.448	678
53.498	703
53.548	704
53.599	689
53.650	680
53.700	652
53.750	619
53.800	582
53.850	537
53.900	493
53.951	450
54.001	414
54.051	377
54.101	356
54.151	338
54.202	330
54.252	347
54.302	352
54.352	380
54.402	417
54.452	455
54.504	500
54.554	546
54.604	591
54.654	625
54.704	665
54.754	691
54.805	700
54.855	715
54.905	701
54.955	691
55.005	667
55.056	627
55.106	592
55.156	547
55.206	500
55.256	453
55.306	421
55.357	376
55.408	346
55.458	337
55.508	320
55.558	326
55.608	347
55.659	367
55.709	415
55.759	444
55.809	490
55.859	538
55.910	587
55.960	629
56.010	661
56.060	696
56.110	698
56.160	723
56.211	719
56.261	696
56.312	679
56.362	644
56.412	600
56.463	556
56.513	508
56.563	458
56.613	413
56.663	380
56.713	342
56.764	322
56.814	320
56.864	314
56.914	347
56.964	354
57.014	389
57.065	435
57.115	481
57.165	531
57.216	579
57.266	628
57.317	656
57.367	701
57.417	722
57.467	722
57.517	731
57.567	715
57.618	686
57.668	659
57.718	612
57.768	567
57.818	518
57.868	467
57.919	417
57.969	375
58.019	344
58.069	314
58.120	313
58.171	300
58.221	315
58.271	346
58.321	374
58.371	419
58.421	468
58.472	520
58.522	570
58.572	623
58.622	665
58.672	692
58.722	727
58.773	738
58.823	735
58.873	731
58.923	697
58.973	677
59.025	632
59.075	578
59.125	529
59.175	476
59.225	425
59.275	377
59.326	347
59.376	306
59.426	293
59.476	300
59.526	301
59.576	327
59.627	361
59.677	401
59.727	454
59.777	502
59.827	560
59.878	609
59.929	660
59.979	697
60.029	723
60.079	747
60.129	740
60.180	749
60.230	723
60.280	685
60.330	651
60.380	599
60.431	545
60.481	490
60.531	438
60.581	384
60.631	342
60.681	318
60.732	287
60.783	285
60.833	292
60.883	306
60.933	347
60.983	377
61.034	431
61.084	487
61.134	544
61.184	597
61.234	649
61.285	695
61.335	720
61.385	757
61.435	763
61.485	747
61.535	742
61.586	706
61.636	669
61.687	623
61.737	564
61.787	509
61.837	451
61.888	402
61.938	348
61.988	317
62.038	288
62.088	270
62.139	286
62.189	286
62.239	317
62.289	362
62.339	406
62.389	466
62.440	522
62.490	582
62.540	633
62.591	688
62.641	726
62.692	745
62.742	772
62.792	756
62.842	759
62.892	734
62.942	686
62.993	649
63.043	593
63.093	533
63.143	472
63.193	423
63.243	361
63.294	316
63.344	296
63.394	262
63.444	259
63.495	278
63.546	291
63.596	347
63.646	376
63.696	431
63.746	494
63.796	556
63.847	616
63.897	666
63.947	718
63.997	736
64.047	777
64.097	785
64.148	766
64.198	758
64.248	723
64.298	674
64.348	627
64.400	561
64.450	503
64.500	440
64.550	387
64.600	330
64.650	293
64.701	274
64.751	247
64.801	263
64.851	264
64.901	298
64.951	349
65.002	396
65.052	457
65.102	520
65.152	586
65.202	638
65.253	700
65.304	742
65.354	760
65.404	792
65.454	789
65.504	772
65.555	754
65.605	706
65.655	667
65.705	606
65.755	541
65.805	477
65.856	415
65.906	360
65.956	307
66.006	284
66.056	242
66.107	239
66.157	258
66.208	270
66.258	310
66.308	361
66.358	416
66.409	480
66.459	546
66.509	611
66.559	662
66.609	720
66.660	755
66.710	781
66.760	801
66.810	849
66.860	783
66.910	746
66.961	693
67.011	648
67.061	583
67.112	518
67.162	451
67.212	394
67.263	328
67.313	288
67.363	266
67.413	234
67.463	244
67.514	252
67.564	276
67.614	327
67.664	370
67.714	434
67.764	503
67.815	570
67.865	632
67.915	690
67.965	742
68.016	763
68.066	803
68.117	731
68.167	811
68.217	774
68.267	728
68.317	683
68.368	628
68.418	560
68.468	494
68.518	426
68.568	370
68.618	311
68.669	279
68.719	244
68.769	228
68.819	212
68.869	249
68.920	287
68.971	340
69.021	391
69.071	459
69.121	525
69.171	593
69.222	650
69.272	714
69.322	757
69.372	778
69.422	812
69.472	808
69.523	819
69.573	767
69.623	715
69.673	671
69.723	609
69.773	541
69.825	472
69.875	417
69.925	346
69.975	294
70.025	268
70.076	233
70.126	301
70.176	236
70.226	256
70.276	319
70.326	348
70.377	410
70.427	478
70.477	547
70.527	613
70.577	671
70.628	730
70.678	744
70.729	799
70.779	746
70.829	816
70.879	792
70.930	756
70.980	703
71.030	655
71.080	580
71.130	521
71.180	452
71.231	392
71.281	327
71.331	282
71.381	256
71.431	224
71.482	255
71.532	240
