#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
19.842	497
19.892	512
19.942	529
19.993	544
20.043	560
20.093	571
20.143	582
20.193	590
20.243	590
20.294	594
20.344	590
20.394	581
20.444	573
20.494	559
20.545	546
20.595	532
20.646	517
20.696	503
20.746	490
20.796	480
20.847	470
20.897	467
20.947	464
20.997	465
21.047	470
21.097	477
21.148	487
21.198	498
21.248	510
21.298	524
21.348	538
21.399	551
21.449	560
21.500	572
21.550	579
21.600	581
21.650	585
21.701	580
21.751	579
21.801	571
21.851	560
21.901	550
21.951	538
22.002	525
22.052	511
22.102	501
22.152	488
22.202	478
22.253	474
22.303	468
22.353	466
22.404	470
22.454	473
22.504	484
22.555	491
22.605	503
22.655	517
22.705	531
22.755	544
22.806	556
22.856	568
22.906	570
22.956	585
23.006	587
23.056	585
23.107	585
23.157	579
23.207	569
23.257	560
23.308	544
23.358	532
23.409	518
23.459	503
23.509	488
23.559	477
23.609	468
23.660	461
23.710	461
23.760	457
23.810	462
23.860	473
23.910	481
23.961	495
24.011	509
24.061	526
24.111	542
24.161	559
24.212	572
24.263	582
24.313	593
24.363	598
24.413	597
24.463	597
24.514	587
24.564	581
24.614	568
24.664	551
24.714	535
24.764	517
24.815	499
24.865	481
24.915	469
24.965	454
25.015	448
25.065	446
25.117	445
25.167	452
25.217	462
25.267	474
25.317	490
25.368	508
25.418	529
25.468	548
25.518	567
25.568	583
25.618	597
25.669	607
25.719	609
25.769	615
25.819	610
25.869	598
25.919	588
25.970	571
26.021	551
26.071	531
26.121	510
26.171	488
26.222	468
26.272	454
26.322	439
26.372	434
26.422	430
26.472	431
26.523	443
26.573	452
26.623	470
26.673	491
26.723	513
26.774	536
26.824	559
26.874	582
26.925	596
26.975	615
27.025	624
27.076	624
27.126	628
27.176	617
27.226	607
27.276	592
27.326	569
27.377	548
27.427	523
27.477	497
27.527	473
27.577	454
27.628	434
27.678	421
27.728	420
27.778	414
27.829	421
27.879	435
27.930	448
27.980	473
28.030	495
28.080	521
28.130	547
28.180	576
28.231	598
28.281	615
28.331	633
28.381	626
28.431	644
28.482	640
28.532	624
28.582	613
28.632	591
28.682	565
28.733	539
28.784	511
28.834	482
28.884	455
28.934	436
28.984	414
29.034	404
29.085	403
29.135	401
29.185	415
29.235	425
29.285	448
29.336	476
29.386	503
29.436	533
29.486	563
29.536	592
29.586	608
29.638	638
29.688	651
29.738	651
29.788	657
29.838	648
29.889	631
29.939	615
29.989	584
30.039	560
30.089	528
30.139	497
30.190	465
30.240	437
30.290	416
30.340	396
30.390	392
30.440	384
30.491	390
30.542	408
30.592	423
30.642	450
30.692	480
30.743	514
30.793	546
30.843	581
30.893	610
30.943	630
30.993	655
31.044	666
31.094	667
31.144	668
31.194	651
31.244	643
31.294	614
31.345	582
31.395	551
31.446	516
31.496	481
31.546	447
31.597	422
31.647	392
31.697	378
31.747	376
31.797	372
31.847	383
31.898	400
31.948	422
31.998	456
32.048	487
32.098	524
32.148	558
32.199	596
32.249	624
32.300	650
32.350	672
32.400	674
32.451	687
32.501	678
32.551	657
32.601	642
32.651	611
32.701	578
32.752	542
32.802	503
32.852	464
32.902	431
32.952	407
33.002	378
33.053	367
33.103	360
33.153	361
33.204	381
33.254	392
33.305	424
33.355	459
33.405	495
33.455	534
33.505	573
33.555	611
33.606	637
33.656	669
33.706	686
33.756	687
33.806	695
33.857	680
33.907	666
33.957	642
34.007	605
34.057	573
34.108	532
34.159	492
34.209	451
34.259	419
34.309	388
34.359	364
34.409	358
34.460	346
34.510	354
34.560	375
34.610	392
34.660	429
34.711	463
34.761	503
34.811	544
34.861	586
34.911	624
34.961	650
35.013	681
35.063	691
35.113	703
35.163	701
35.213	681
35.263	670
35.314	640
35.364	602
35.414	566
35.464	527
35.514	480
35.565	438
35.615	408
35.665	373
35.715	353
35.765	345
35.815	339
35.866	367
35.917	368
35.967	394
36.017	433
36.067	469
36.118	511
36.168	555
36.218	598
36.268	624
36.318	667
36.368	692
36.419	697
36.469	713
36.519	706
36.569	687
36.619	670
36.669	624
36.720	601
36.770	557
36.821	511
36.871	469
36.921	428
36.972	395
37.022	362
37.072	351
37.122	330
37.172	333
37.222	352
37.273	366
37.323	397
37.373	436
37.423	476
37.473	521
37.523	567
37.574	609
37.624	640
37.674	678
37.725	700
37.775	708
37.826	719
37.876	700
37.926	697
37.976	668
38.026	628
38.076	594
38.127	549
38.177	504
38.227	458
38.277	421
38.327	377
38.377	353
38.428	340
38.478	325
38.528	332
38.578	348
38.629	367
38.680	405
38.730	437
38.780	484
38.830	529
38.880	576
38.930	617
38.981	654
39.031	688
39.081	701
39.131	727
39.181	722
39.231	704
39.282	694
39.332	663
39.382	627
39.432	587
39.482	540
39.534	493
39.584	447
39.634	411
39.684	371
39.734	347
39.784	329
39.835	320
39.885	334
39.935	340
39.985	369
40.035	409
40.086	446
40.136	492
40.186	539
40.236	586
40.286	623
40.336	667
40.387	695
40.438	709
40.488	727
40.538	720
40.588	710
40.638	692
40.689	655
40.739	623
40.789	580
40.839	531
40.889	485
40.940	441
40.990	398
41.040	362
41.090	344
41.140	321
41.190	318
41.241	332
41.291	344
41.342	377
41.392	410
41.442	452
41.492	500
41.543	547
41.593	594
41.643	631
41.693	674
41.743	696
41.794	719
41.844	730
41.894	717
41.944	713
41.994	688
42.044	651
42.095	617
42.145	569
42.196	523
42.246	473
42.296	434
42.346	389
42.397	356
42.447	337
42.497	317
42.547	327
42.597	326
42.648	347
42.698	382
42.748	415
42.798	460
42.848	509
42.898	557
42.949	593
42.999	646
43.049	681
43.100	698
43.150	726
43.201	731
43.251	719
43.301	711
43.351	666
43.401	651
43.451	609
43.502	561
43.552	514
43.602	466
43.652	423
43.702	380
43.752	365
43.803	324
43.853	314
43.903	322
43.953	326
44.004	350
44.055	387
44.105	422
44.155	473
44.205	517
44.255	566
44.305	609
44.356	653
44.406	688
44.456	707
44.506	731
44.556	722
44.606	730
44.657	709
44.707	674
44.757	645
44.807	601
44.857	552
44.909	504
44.959	459
45.009	409
45.059	371
45.109	348
45.159	319
45.210	311
45.260	317
45.310	326
45.360	359
45.410	384
45.460	430
45.511	479
45.561	527
45.611	576
45.661	622
45.711	665
45.762	690
45.813	727
45.863	737
45.913	728
45.963	728
46.013	704
46.064	673
46.114	639
46.164	589
46.214	545
46.264	493
46.314	447
46.365	399
46.415	363
46.465	334
46.515	312
46.565	313
46.616	306
46.666	328
46.717	362
46.767	393
46.817	440
46.867	488
46.918	539
46.968	586
47.018	638
47.068	675
47.118	701
47.169	730
47.219	738
47.269	735
47.319	728
47.369	696
47.419	675
47.470	630
47.520	581
47.570	532
47.621	481
47.671	432
47.721	386
47.772	355
47.822	320
47.872	305
47.922	308
47.972	308
48.023	335
48.073	361
48.123	400
48.173	451
48.223	499
48.273	551
48.324	599
48.374	648
48.424	682
48.474	717
48.525	739
48.575	737
48.626	744
48.676	727
48.726	694
48.776	667
48.826	616
48.877	572
48.927	520
48.977	469
49.027	417
49.077	373
49.127	342
49.178	311
49.228	323
49.278	296
49.328	308
49.378	340
49.430	366
49.480	409
49.530	460
49.580	511
49.630	559
49.680	615
49.731	661
49.781	691
49.831	728
49.881	745
49.931	745
49.981	745
50.032	704
50.082	698
50.132	659
50.182	608
50.232	560
50.282	506
50.334	455
50.384	404
50.434	377
50.484	326
50.534	303
50.585	300
50.635	293
50.685	310
50.735	342
50.785	373
50.835	429
50.886	469
50.936	524
50.986	575
51.036	628
51.086	672
51.137	703
51.187	737
51.238	736
51.288	757
51.338	745
51.388	712
51.439	691
51.489	648
51.539	598
51.589	548
51.639	494
51.689	438
51.740	391
51.790	356
51.840	316
51.890	298
51.940	293
51.991	292
52.041	321
52.092	338
52.142	382
52.192	434
52.242	483
52.293	538
52.343	591
52.393	643
52.443	679
52.493	725
52.543	745
52.594	747
52.644	757
52.694	740
52.744	714
52.794	683
52.845	632
52.895	589
52.945	533
52.996	480
53.046	425
53.096	379
53.147	341
53.197	306
53.247	298
53.297	276
53.347	294
53.398	324
53.448	348
53.498	394
53.548	443
53.598	496
53.648	551
53.699	607
53.749	655
53.799	690
53.849	730
53.900	747
53.950	757
54.001	757
54.051	728
54.101	717
54.151	674
54.201	623
54.252	575
54.302	520
54.352	464
54.402	411
54.452	372
54.502	324
54.553	299
54.603	293
54.653	282
54.703	301
54.753	323
54.804	356
54.855	406
54.905	454
54.955	510
55.005	565
55.055	620
55.106	664
55.156	707
55.206	738
55.256	747
55.306	764
55.356	755
55.407	728
55.457	706
55.507	658
55.557	615
55.607	561
55.657	506
55.709	449
55.759	397
55.809	358
55.859	316
55.909	300
55.960	281
56.010	282
56.060	309
56.110	326
56.160	366
56.210	418
56.261	468
56.311	523
56.361	582
56.411	634
56.461	674
56.511	719
56.562	745
56.613	756
56.663	766
56.713	728
56.763	731
56.814	698
56.864	647
56.914	603
56.964	546
57.014	491
57.064	434
57.115	397
57.165	340
57.215	307
57.265	295
57.315	277
57.366	285
57.416	308
57.466	334
57.517	383
57.567	426
57.617	482
57.668	539
57.718	597
57.768	647
57.818	686
57.868	729
57.918	740
57.969	767
58.019	765
58.069	740
58.119	725
58.169	686
58.220	638
58.270	588
58.320	532
58.370	474
58.421	420
58.471	377
58.522	328
58.572	301
58.622	284
58.672	275
58.722	295
58.772	304
58.823	344
58.873	394
58.923	441
58.973	497
59.023	555
59.074	611
59.124	655
59.174	709
59.224	738
59.274	749
59.325	771
59.376	761
59.426	741
59.476	717
59.526	670
59.576	631
59.626	574
59.677	517
59.727	458
59.777	406
59.827	360
59.877	316
59.928	301
59.978	268
60.028	273
60.078	298
60.128	315
60.178	356
60.230	403
60.280	456
60.330	514
60.380	574
60.430	628
60.481	671
60.531	718
60.581	744
60.631	764
60.681	773
60.731	752
60.782	747
60.832	709
60.882	660
60.932	614
60.982	556
61.032	500
61.083	441
61.134	393
61.184	338
61.234	305
61.284	290
61.335	268
61.385	279
61.435	294
61.485	322
61.535	371
61.585	415
61.636	473
61.686	531
61.736	590
61.786	641
61.836	691
61.886	731
61.937	747
61.987	775
62.038	774
62.088	751
62.138	737
62.189	694
62.239	652
62.289	599
62.339	539
62.389	481
62.439	423
62.490	376
62.540	326
62.590	303
62.640	273
62.690	266
62.740	287
62.791	297
62.841	333
62.892	382
62.942	431
62.992	491
63.043	550
63.093	609
63.143	655
63.193	708
63.243	742
63.293	758
63.344	779
63.394	748
63.444	758
63.494	729
63.544	680
63.594	639
63.645	582
63.695	523
63.745	463
63.796	419
63.846	355
63.897	314
63.947	295
63.997	266
64.047	266
64.097	285
64.147	304
64.198	363
64.248	390
64.298	448
64.348	507
64.398	568
64.449	624
64.499	671
64.549	720
64.599	736
64.649	775
64.700	781
64.751	760
64.801	753
64.851	718
64.901	671
64.951	624
65.001	560
65.052	506
65.102	446
65.152	396
65.202	342
65.252	305
65.303	284
65.353	263
65.403	279
65.453	280
65.503	314
65.553	362
65.605	407
65.655	464
65.705	524
65.755	586
65.805	635
65.855	693
65.906	732
65.956	751
66.006	778
66.056	778
66.106	762
66.157	745
66.207	697
66.257	666
66.307	608
66.357	548
66.407	488
66.458	430
66.509	377
66.559	328
66.609	304
66.659	265
66.710	261
66.760	280
66.810	289
66.860	326
66.910	372
66.960	422
67.011	483
67.061	541
67.111	602
67.161	651
67.211	705
67.261	738
67.312	763
67.362	782
67.413	767
67.463	767
67.513	736
67.564	689
67.614	649
67.664	590
67.714	531
67.764	470
67.814	417
67.865	357
67.915	317
67.965	293
68.015	265
68.065	267
68.115	276
68.166	296
68.216	344
68.266	380
68.317	439
68.367	499
68.418	561
68.468	616
68.518	669
68.568	717
68.618	740
68.668	775
68.719	783
68.769	767
68.819	759
68.869	720
68.919	683
68.969	633
69.020	572
69.070	515
69.120	453
69.170	400
69.221	345
69.272	311
69.322	280
69.372	261
69.422	272
69.472	276
69.522	306
69.573	353
69.623	398
69.673	459
69.723	516
69.773	578
69.823	629
69.874	687
69.924	728
69.974	751
70.024	780
70.074	756
70.126	773
70.176	752
70.226	707
70.276	671
70.326	616
70.376	556
70.427	495
70.477	445
70.527	380
70.577	332
70.627	306
70.678	269
70.728	260
70.778	272
70.828	282
70.878	339
70.928	360
70.979	414
71.030	475
71.080	535
71.130	595
71.180	647
71.230	702
71.281	716
71.331	767
71.381	784
71.431	772
71.481	770
71.532	741
71.582	699
71.632	656
71.682	592
71.732	541
71.782	478
71.833	423
71.883	365
71.934	321
71.984	292
72.034	264
72.084	287
72.135	266
72.185	291
72.235	336
72.285	373
72.335	431
72.386	491
72.436	552
72.486	604
72.536	667
72.586	713
72.636	736
72.687	773
72.737	783
72.788	773
72.838	763
72.888	722
72.938	694
72.989	641
73.039	581
73.089	523
73.139	462
73.189	406
73.240	352
73.290	320
73.340	276
73.390	262
73.440	271
73.490	273
73.541	304
73.591	344
73.641	390
73.692	450
73.742	507
73.793	570
73.843	623
73.893	680
73.943	721
73.993	749
74.043	778
74.094	771
74.144	782
74.194	755
74.244	713
74.294	679
74.344	624
74.395	565
74.445	506
74.495	449
74.545	386
74.596	340
74.647	308
74.697	275
74.747	265
74.797	269
74.847	281
74.897	321
74.948	352
74.998	405
75.048	465
75.098	524
75.148	585
75.198	639
75.249	692
75.299	723
75.349	765
75.399	779
75.449	771
75.501	771
75.551	740
75.601	707
75.651	664
75.701	605
75.751	550
75.802	489
75.852	433
75.902	375
75.952	335
76.002	296
76.052	270
76.103	271
76.153	268
76.203	289
76.253	330
76.303	368
76.354	425
76.405	480
76.455	541
76.505	597
76.555	656
76.605	703
76.656	732
76.706	768
76.756	770
76.806	777
76.856	764
76.906	726
76.957	698
77.007	648
77.057	590
77.107	533
77.157	480
77.208	414
77.258	362
77.309	328
77.359	286
77.409	268
77.459	271
77.510	272
77.560	318
77.610	336
77.660	382
77.710	441
77.761	496
77.811	559
77.861	613
77.911	670
77.961	694
78.011	751
78.062	772
78.112	771
78.162	777
78.213	757
78.263	719
78.313	685
78.364	619
78.414	577
78.464	516
78.514	457
78.564	398
78.615	349
78.665	313
78.715	279
78.765	279
78.815	260
78.865	278
78.916	315
78.966	346
79.016	398
79.066	456
79.117	515
79.167	572
79.218	635
79.268	685
79.318	718
79.368	759
79.418	776
79.469	776
79.519	774
79.569	740
79.619	719
79.669	671
79.719	614
79.770	559
79.820	497
79.870	439
79.920	382
79.970	343
80.022	294
80.072	271
80.122	268
80.172	264
80.222	285
