#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
13.111	523
13.161	497
13.211	474
13.261	459
13.312	435
13.362	424
13.412	424
13.462	418
13.512	426
13.562	440
13.613	454
13.664	480
13.714	501
13.764	526
13.814	552
13.864	578
13.915	600
13.965	617
14.015	634
14.065	628
14.115	645
14.166	641
14.216	627
14.266	618
14.316	598
14.366	574
14.416	551
14.467	524
14.517	499
14.568	474
14.618	456
14.668	435
14.719	424
14.769	420
14.819	418
14.869	431
14.919	435
14.969	453
15.020	476
15.070	498
15.120	524
15.170	549
15.220	576
15.270	595
15.321	621
15.371	633
15.421	637
15.472	646
15.522	641
15.573	631
15.623	620
15.673	596
15.723	579
15.773	553
15.823	526
15.874	500
15.924	476
15.974	455
16.024	436
16.074	429
16.124	413
16.175	417
16.225	426
16.275	434
16.325	452
16.376	473
16.427	496
16.477	522
16.527	550
16.577	575
16.627	595
16.677	618
16.728	631
16.778	639
16.828	645
16.878	636
16.928	637
16.978	621
17.029	599
17.079	580
17.129	554
17.179	529
17.229	502
17.281	479
17.331	454
17.381	437
17.431	428
17.481	417
17.531	418
17.582	424
17.632	432
17.682	452
17.732	471
17.782	494
17.832	521
17.883	547
17.933	572
17.983	595
18.033	617
18.083	629
18.134	642
18.185	645
18.235	639
18.285	636
18.335	620
18.385	603
18.436	582
18.486	555
18.536	530
18.586	504
18.636	480
18.687	456
18.737	439
18.787	426
18.837	418
18.887	422
18.937	421
18.988	432
19.039	451
19.089	469
19.139	493
19.189	519
19.239	545
19.290	569
19.340	595
19.390	615
19.440	626
19.490	641
19.541	641
19.591	643
19.641	636
19.691	619
19.741	605
19.791	583
19.842	557
19.892	532
19.943	506
19.993	481
20.043	458
20.093	444
20.144	425
20.194	418
20.244	419
20.294	420
20.344	443
20.395	446
20.445	467
20.495	491
20.545	517
20.595	543
20.645	568
20.696	595
20.746	604
20.796	631
20.847	642
20.897	640
20.948	645
20.998	638
21.048	623
21.098	608
21.148	578
21.198	561
21.249	533
21.299	507
21.349	481
21.399	458
21.449	442
21.499	424
21.550	423
21.600	412
21.650	417
21.700	432
21.751	444
21.802	465
21.852	490
21.902	515
21.952	540
22.002	571
22.052	594
22.103	610
22.153	633
22.203	643
22.253	646
22.303	648
22.353	635
22.404	631
22.454	610
22.504	585
22.554	562
22.604	534
22.656	506
22.706	479
22.756	458
22.806	434
22.856	420
22.906	416
22.957	409
23.007	415
23.057	427
23.107	440
23.157	465
23.207	484
23.258	514
23.308	542
23.358	571
23.408	596
23.458	616
23.509	636
23.560	643
23.610	655
23.660	652
23.710	640
23.760	632
23.811	611
23.861	586
23.911	563
23.961	534
24.011	506
24.061	479
24.112	456
24.162	433
24.212	419
24.262	410
24.312	406
24.363	415
24.413	419
24.464	438
24.514	462
24.564	485
24.614	514
24.665	542
24.715	571
24.765	593
24.815	621
24.865	637
24.916	645
24.966	656
25.016	651
25.066	644
25.116	634
25.166	610
25.217	591
25.267	564
25.317	535
25.368	506
25.418	479
25.468	455
25.519	432
25.569	422
25.619	408
25.669	406
25.719	414
25.770	421
25.820	439
25.870	459
25.920	485
25.970	514
26.020	541
26.071	570
26.121	593
26.171	619
26.221	633
26.272	649
26.322	655
26.373	648
26.423	648
26.473	634
26.523	612
26.573	592
26.624	563
26.674	536
26.724	508
26.774	481
26.824	454
26.874	434
26.925	421
26.975	408
27.025	419
27.075	409
27.125	420
27.176	440
27.227	458
27.277	484
27.327	513
27.377	541
27.427	564
27.478	595
27.528	618
27.578	630
27.628	649
27.678	653
27.728	649
27.779	647
27.829	624
27.879	616
27.929	592
27.979	563
28.029	537
28.081	508
28.131	482
28.181	455
28.231	443
28.281	418
28.332	409
28.382	411
28.432	410
28.482	420
28.532	439
28.582	458
28.633	487
28.683	511
28.733	540
28.783	566
28.833	595
28.884	616
28.934	632
28.985	649
29.035	640
29.085	655
29.135	648
29.186	629
29.236	616
29.286	593
29.336	565
29.386	539
29.436	508
29.487	480
29.537	454
29.587	438
29.637	417
29.687	408
29.738	408
29.788	408
29.839	423
29.889	434
29.939	457
29.989	484
30.040	511
30.090	539
30.140	567
30.190	596
30.240	614
30.290	639
30.341	650
30.391	651
30.441	656
30.491	648
30.541	634
30.592	618
30.642	590
30.692	569
30.743	538
30.793	507
30.843	480
30.894	455
30.944	434
30.994	415
31.044	411
31.094	401
31.144	406
31.195	420
31.245	433
31.295	457
31.345	482
31.395	510
31.446	539
31.496	571
31.546	596
31.596	615
31.647	639
31.697	650
31.748	656
31.798	658
31.848	646
31.898	639
31.948	619
31.999	592
32.049	568
32.099	538
32.149	508
32.199	479
32.249	456
32.300	431
32.350	414
32.400	408
32.450	400
32.500	407
32.551	416
32.602	431
32.652	458
32.702	480
32.752	508
32.802	539
32.853	570
32.903	594
32.953	621
33.003	641
33.053	648
33.103	661
33.154	659
33.204	648
33.254	640
33.304	616
33.354	596
33.404	568
33.456	538
33.506	507
33.556	477
33.606	454
33.656	428
33.707	417
33.757	401
33.807	398
33.857	407
33.907	412
33.957	431
34.008	455
34.058	480
34.108	510
34.158	540
34.208	571
34.258	595
34.309	624
34.360	642
34.410	652
34.460	663
34.510	645
34.561	655
34.611	641
34.661	616
34.711	597
34.761	568
34.811	537
34.862	506
34.912	479
34.962	448
35.012	426
35.062	413
35.112	399
35.163	397
35.213	404
35.264	411
35.314	437
35.364	451
35.415	480
35.465	510
35.515	541
35.565	571
35.615	598
35.665	624
35.716	636
35.766	659
35.816	664
35.866	656
35.916	656
35.967	640
36.017	619
36.067	596
36.117	565
36.168	537
36.218	505
36.269	477
36.319	448
36.369	427
36.419	411
36.469	398
36.519	402
36.570	396
36.620	411
36.670	433
36.720	452
36.770	479
36.821	510
36.871	541
36.921	570
36.971	602
37.021	625
37.072	640
37.123	658
37.173	661
37.223	661
37.273	656
37.323	635
37.373	623
37.424	597
37.474	565
37.524	537
37.574	506
37.624	476
37.675	449
37.725	431
37.775	408
37.825	398
37.875	401
37.925	400
37.977	413
38.027	431
38.077	453
38.127	482
38.177	510
38.228	542
38.278	571
38.328	600
38.378	623
38.428	641
38.478	658
38.529	657
38.579	663
38.629	655
38.679	636
38.729	621
38.779	594
38.830	566
38.881	536
38.931	505
38.981	474
39.031	448
39.082	429
39.132	408
39.182	401
39.232	398
39.282	400
39.332	416
39.383	429
39.433	453
39.483	482
39.533	511
39.583	542
39.633	573
39.684	601
39.734	620
39.785	644
39.835	657
39.885	658
39.936	663
39.986	652
40.036	639
40.086	620
40.136	591
40.186	567
40.237	536
40.287	505
40.337	474
40.387	451
40.437	426
40.487	407
40.538	404
40.588	396
40.639	400
40.689	414
40.739	430
40.790	456
40.840	481
40.890	511
40.940	542
40.990	574
41.040	602
41.091	622
41.141	646
41.191	641
41.241	665
41.291	662
41.341	649
41.392	642
41.442	620
41.492	592
41.543	566
41.593	533
41.644	504
41.694	474
41.744	450
41.794	423
41.844	407
41.894	400
41.945	394
41.995	413
42.045	410
42.095	430
42.145	457
42.196	481
42.246	512
42.296	543
42.346	574
42.396	593
42.447	629
42.498	648
42.548	655
42.598	666
42.648	663
42.698	652
42.748	643
42.799	610
42.849	596
42.899	565
42.949	533
42.999	502
43.050	471
43.100	446
43.150	420
43.200	410
43.250	391
43.300	391
43.352	402
43.402	409
43.452	429
43.502	455
43.552	482
43.602	514
43.653	546
43.703	578
43.753	603
43.803	632
43.853	650
43.904	660
43.954	670
44.004	662
44.054	661
44.104	643
44.154	617
44.205	595
44.256	564
44.306	532
44.356	499
44.406	470
44.456	438
44.507	417
44.557	403
44.607	389
44.657	390
44.707	396
44.758	407
44.808	432
44.858	452
44.908	483
44.958	515
45.008	549
45.059	580
45.109	608
45.160	635
45.210	648
45.260	671
45.311	672
45.361	663
45.411	662
45.461	642
45.511	621
45.561	594
45.612	561
45.662	530
45.712	496
45.762	467
45.812	436
45.862	415
45.913	397
45.963	386
46.013	392
46.064	390
46.114	406
46.165	430
46.215	453
46.265	484
46.315	517
46.365	551
46.415	579
46.466	613
46.516	637
46.566	652
46.616	670
46.666	670
46.716	670
46.767	663
46.817	640
46.867	622
46.917	594
46.968	560
47.019	528
47.069	494
47.119	463
47.169	434
47.219	417
47.269	393
47.320	385
47.370	389
47.420	391
47.470	411
47.520	426
47.570	454
47.621	486
47.671	518
47.721	552
47.771	583
47.821	615
47.873	633
47.923	659
47.973	672
48.023	667
48.073	673
48.123	662
48.174	641
48.224	622
48.274	584
48.324	561
48.374	527
48.424	494
48.475	460
48.525	433
48.575	414
48.625	393
48.675	399
48.726	384
48.777	391
48.827	410
48.877	428
48.927	455
48.977	487
49.028	520
49.078	549
49.128	587
49.178	616
49.228	635
49.279	660
49.329	670
49.379	670
49.429	672
49.479	645
49.529	645
49.580	619
49.631	588
49.681	559
49.731	524
49.781	492
49.831	460
49.882	439
49.932	408
49.982	393
50.032	391
50.082	386
50.133	394
50.183	410
50.233	430
50.283	461
50.333	488
50.383	521
50.434	554
50.484	588
50.535	614
50.585	637
50.635	659
50.685	662
50.736	676
50.786	670
50.836	654
50.886	642
50.936	616
50.987	587
51.037	557
51.087	523
51.137	489
51.187	459
51.237	435
51.288	408
51.338	394
51.388	388
51.439	386
51.489	399
51.540	404
51.590	431
51.640	462
51.690	489
51.740	523
51.790	556
51.841	589
51.891	612
51.941	645
51.991	660
52.041	666
52.091	674
52.142	667
52.192	655
52.242	641
52.292	610
52.343	588
52.394	555
52.444	521
52.494	487
52.544	457
52.594	431
52.644	407
52.695	397
52.745	384
52.795	385
52.845	399
52.895	409
52.945	434
52.996	460
53.046	491
53.096	524
53.146	559
53.196	591
53.248	615
53.298	644
53.348	658
53.398	670
53.448	675
53.498	662
53.549	659
53.599	640
53.649	612
53.699	586
53.749	553
53.799	520
53.850	486
53.900	458
53.950	428
54.000	406
54.050	395
54.101	383
54.152	389
54.202	395
54.252	410
54.302	437
54.352	461
54.403	493
54.453	526
54.503	560
54.553	590
54.603	620
54.653	644
54.704	656
54.754	672
54.804	674
54.854	665
54.904	658
54.955	628
55.005	613
55.056	585
55.106	551
55.156	518
55.206	485
55.257	456
55.307	427
55.357	418
55.407	390
55.457	384
55.508	391
55.558	395
55.608	412
55.658	437
55.708	462
55.758	497
55.809	528
55.859	562
55.909	590
55.960	621
56.010	643
56.060	656
56.111	672
56.161	657
56.211	670
56.261	657
56.311	631
56.362	612
56.412	582
56.462	550
56.512	517
56.562	487
56.612	452
56.663	426
56.713	411
56.763	391
56.813	386
56.864	391
56.914	395
56.965	419
57.015	434
57.065	465
57.115	497
57.165	529
57.216	562
57.266	592
57.316	621
57.366	639
57.416	665
57.466	672
57.517	667
57.567	668
57.617	654
57.667	634
57.717	610
57.768	578
57.819	550
57.869	515
57.919	483
57.969	452
58.019	427
58.070	407
58.120	390
58.170	391
58.220	384
58.270	396
58.320	417
58.371	437
58.421	466
58.471	497
58.521	531
58.571	562
58.621	598
58.673	622
58.723	640
58.773	662
58.823	669
58.873	669
58.924	667
58.974	647
59.024	637
59.074	609
59.124	577
59.174	547
59.225	514
