#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
19.390	482
19.440	440
19.490	409
19.541	380
19.591	358
19.641	354
19.691	344
19.741	357
19.792	380
19.842	401
19.892	439
19.942	476
19.992	517
20.042	557
20.093	600
20.143	635
20.193	661
20.243	689
20.294	697
20.345	706
20.395	703
20.445	681
20.495	667
20.545	635
20.595	597
20.646	559
20.696	516
20.746	475
20.796	435
20.846	407
20.896	372
20.947	354
20.997	350
21.047	345
21.097	375
21.147	377
21.199	404
21.249	444
21.299	481
21.349	523
21.399	564
21.449	605
21.500	626
21.550	671
21.600	693
21.650	697
21.700	710
21.750	701
21.801	682
21.851	664
21.901	617
21.951	594
22.001	552
22.052	510
22.103	466
22.153	429
22.203	399
22.253	368
22.303	367
22.354	340
22.404	344
22.454	364
22.504	378
22.554	409
22.604	447
22.655	487
22.705	528
22.755	573
22.805	612
22.855	642
22.906	678
22.956	697
23.007	703
23.057	711
23.107	684
23.157	687
23.208	660
23.258	622
23.308	589
23.358	546
23.408	503
23.458	460
23.509	427
23.559	386
23.609	362
23.659	352
23.709	338
23.760	345
23.810	362
23.861	381
23.911	419
23.961	450
24.011	492
24.062	536
24.112	580
24.162	618
24.212	651
24.262	684
24.313	693
24.363	717
24.413	712
24.463	695
24.513	684
24.563	656
24.614	619
24.664	583
24.714	539
24.765	495
24.815	452
24.865	418
24.916	381
24.966	358
25.016	344
25.066	335
25.116	350
25.167	353
25.217	383
25.267	421
25.317	456
25.367	499
25.417	543
25.468	588
25.518	622
25.568	665
25.618	689
25.669	700
25.719	717
25.770	711
25.820	699
25.870	683
25.920	647
25.970	620
26.021	576
26.071	532
26.121	487
26.171	446
26.221	408
26.271	372
26.322	357
26.372	332
26.422	333
26.472	346
26.522	359
26.573	389
26.624	423
26.674	462
26.724	507
26.774	553
26.824	596
26.875	631
26.925	669
26.975	689
27.025	709
27.075	720
27.125	707
27.176	703
27.226	680
27.276	646
27.326	611
27.376	567
27.426	524
27.478	478
27.528	439
27.578	396
27.628	366
27.678	348
27.729	330
27.779	337
27.829	340
27.879	360
27.929	394
27.979	426
28.030	469
28.080	515
28.130	561
28.180	602
28.230	643
28.281	678
28.331	695
28.382	720
28.432	724
28.482	711
28.532	704
28.583	658
28.633	644
28.683	606
28.733	559
28.783	514
28.833	468
28.884	428
28.934	387
28.984	374
29.034	336
29.084	325
29.135	334
29.185	338
29.235	362
29.286	397
29.336	432
29.386	480
29.437	524
29.487	571
29.537	610
29.587	655
29.637	686
29.687	705
29.738	726
29.788	712
29.838	723
29.888	703
29.938	668
29.989	641
30.039	598
30.089	551
30.139	506
30.190	463
30.240	414
30.291	376
30.341	355
30.391	327
30.441	321
30.491	328
30.541	337
30.592	372
30.642	395
30.692	439
30.742	486
30.792	533
30.843	580
30.893	622
30.943	664
30.993	687
31.043	722
31.094	730
31.145	722
31.195	723
31.245	699
31.295	668
31.345	635
31.396	587
31.446	544
31.496	495
31.546	450
31.596	404
31.646	370
31.697	344
31.747	320
31.797	325
31.847	316
31.897	339
31.947	373
31.999	402
32.049	447
32.099	494
32.149	543
32.199	588
32.250	638
32.300	674
32.350	696
32.400	726
32.450	731
32.500	731
32.551	722
32.601	690
32.651	671
32.701	627
32.751	579
32.801	533
32.852	484
32.903	438
32.953	393
33.003	364
33.053	326
33.104	314
33.154	317
33.204	319
33.254	344
33.304	371
33.354	409
33.405	457
33.455	504
33.505	555
33.555	600
33.605	647
33.655	678
33.706	711
33.756	734
33.807	730
33.857	739
33.907	721
33.958	689
34.008	662
34.058	617
34.108	572
34.158	522
34.208	474
34.259	423
34.309	381
34.359	352
34.409	321
34.459	315
34.509	310
34.560	318
34.610	351
34.661	374
34.711	417
34.761	466
34.812	515
34.862	564
34.912	615
34.962	658
35.012	686
35.062	723
35.113	738
35.163	737
35.213	739
35.263	696
35.313	691
35.364	656
35.414	607
35.464	562
35.514	511
35.565	461
35.615	412
35.666	383
35.716	338
35.766	314
35.816	311
35.866	305
35.916	320
35.967	352
36.017	381
36.067	435
36.117	473
36.167	526
36.218	575
36.268	626
36.318	668
36.368	698
36.418	730
36.469	720
36.520	747
36.570	738
36.620	708
36.670	687
36.720	646
36.770	598
36.821	551
36.871	500
36.921	446
36.971	400
37.021	366
37.072	327
37.122	308
37.172	305
37.222	303
37.272	331
37.322	348
37.374	388
37.424	438
37.474	485
37.524	538
37.574	588
37.625	639
37.675	671
37.725	717
37.775	738
37.825	741
37.875	750
37.926	736
37.976	706
38.026	681
38.076	633
38.126	591
38.176	538
38.227	485
38.278	432
38.328	388
38.378	351
38.428	317
38.479	309
38.529	290
38.579	303
38.629	332
38.679	355
38.729	399
38.780	448
38.830	498
38.880	550
38.930	606
38.980	652
39.030	685
39.081	725
39.131	742
39.182	749
39.232	752
39.282	724
39.333	715
39.383	673
39.433	623
39.483	578
39.533	524
39.583	471
39.634	419
39.684	380
39.734	332
39.784	309
39.834	301
39.884	291
39.935	308
39.985	331
40.035	362
40.086	411
40.136	456
40.187	511
40.237	565
40.287	618
40.337	660
40.387	701
40.437	733
40.488	741
40.538	759
40.588	751
40.638	723
40.688	704
40.738	660
40.789	617
40.839	566
40.889	511
40.939	455
40.990	406
41.041	366
41.091	324
41.141	309
41.191	291
41.241	290
41.291	316
41.342	332
41.392	371
41.442	422
41.492	469
41.542	524
41.593	579
41.643	631
41.693	667
41.743	714
41.793	740
41.843	749
41.895	761
41.945	736
41.995	727
42.045	697
42.095	649
42.145	606
42.196	552
42.246	497
42.296	442
42.346	405
42.396	349
42.447	316
42.497	303
42.547	284
42.597	291
42.647	315
42.697	338
42.748	397
42.799	428
42.849	482
42.899	538
42.949	594
42.999	643
43.050	681
43.100	723
43.150	724
43.200	763
43.250	760
43.301	738
43.351	723
43.401	687
43.451	639
43.501	593
43.551	536
43.602	481
43.652	428
43.703	385
43.753	337
43.803	308
43.853	294
43.904	282
43.954	317
44.004	312
44.054	348
44.104	395
44.155	441
44.205	497
44.255	552
44.305	609
44.355	648
44.405	702
44.456	733
44.506	745
44.557	767
44.607	758
44.657	737
44.708	717
44.758	670
44.808	634
44.858	579
44.908	523
44.958	466
45.009	414
45.059	369
45.109	326
45.159	307
45.209	278
45.259	281
45.310	304
45.360	318
45.410	358
45.461	405
45.511	457
45.562	511
45.612	571
45.662	623
45.712	664
45.762	712
45.812	739
45.863	755
45.913	768
45.963	747
46.013	745
46.063	709
46.113	661
46.164	619
46.214	563
46.264	508
46.314	450
46.365	403
46.416	346
46.466	316
46.516	300
46.566	278
46.616	286
46.666	302
46.717	326
46.767	374
46.817	413
46.867	470
46.917	527
46.967	585
47.018	634
47.068	681
47.118	722
47.168	739
47.218	767
47.270	768
47.320	748
47.370	734
47.420	696
47.470	654
47.520	605
47.571	548
47.621	490
47.671	435
47.721	389
47.771	339
47.821	313
47.872	288
47.922	275
47.972	294
48.022	302
48.072	336
48.123	383
48.174	429
48.224	485
48.274	543
48.324	599
48.374	644
48.425	696
48.475	731
48.525	748
48.575	770
48.625	758
48.676	751
48.726	727
48.776	683
48.826	644
48.876	590
48.926	534
48.977	477
49.027	430
49.078	370
49.128	328
49.178	308
49.228	279
49.279	277
49.329	294
49.379	309
49.429	367
49.479	392
49.530	444
49.580	501
49.630	559
49.680	614
49.730	659
49.780	707
49.831	716
49.881	763
49.931	772
49.982	755
50.032	748
50.082	717
50.133	674
50.183	630
50.233	568
50.283	517
50.333	459
50.384	410
50.434	356
50.484	318
50.534	298
50.584	273
50.634	287
50.685	288
50.735	316
50.785	363
50.835	404
50.886	459
50.937	517
50.987	576
51.037	624
51.087	682
51.137	720
51.187	737
51.238	769
51.288	772
51.338	758
51.388	743
51.438	699
51.488	670
51.539	615
51.589	557
51.639	500
51.689	443
51.739	392
51.791	342
51.841	316
51.891	278
51.941	270
51.991	287
52.041	293
52.092	327
52.142	371
52.192	419
52.242	478
52.292	535
52.342	593
52.393	642
52.443	695
52.493	729
52.543	754
52.593	775
52.644	763
52.695	767
52.745	736
52.795	693
52.845	654
52.895	599
52.946	541
52.996	482
53.046	429
53.096	366
53.146	328
53.196	305
53.247	274
53.297	271
53.347	281
53.397	298
53.447	343
53.498	378
53.548	435
53.599	494
53.649	552
53.699	609
53.749	660
53.800	708
53.850	735
53.900	773
53.950	779
54.000	762
54.050	759
54.101	724
54.151	687
54.201	640
54.251	581
54.301	523
54.352	464
54.402	412
54.453	356
54.503	319
54.553	290
54.603	268
54.654	278
54.704	274
54.754	306
54.804	353
54.854	394
54.905	453
54.955	510
55.005	571
55.055	623
55.105	679
55.155	722
55.206	743
55.256	775
55.306	772
55.357	767
55.407	753
55.457	710
55.508	677
55.558	624
55.608	565
55.658	506
55.708	449
55.759	392
55.809	342
55.859	314
55.909	277
55.959	266
56.009	276
56.060	284
56.110	331
56.160	358
56.210	410
56.261	469
56.311	529
56.362	588
56.412	641
56.462	694
56.512	708
56.562	762
56.613	780
56.663	770
56.713	771
56.763	745
56.813	702
56.863	663
56.914	596
56.964	550
57.014	488
57.064	433
57.114	374
57.165	329
57.216	302
57.266	269
57.316	287
57.366	268
57.416	291
57.467	335
57.517	371
57.567	426
57.617	486
57.667	547
57.717	597
57.768	663
57.818	708
57.868	734
57.918	771
57.968	782
58.018	772
58.070	766
58.120	720
58.170	699
58.220	648
58.270	588
58.321	531
58.371	470
58.421	414
58.471	359
58.521	325
58.571	280
58.622	264
58.672	272
58.722	272
58.772	301
58.822	343
58.873	386
58.923	446
58.974	504
59.024	566
59.074	619
59.124	677
59.175	720
59.225	749
59.275	777
59.325	772
59.375	783
59.425	760
59.476	719
59.526	685
59.576	631
59.626	574
59.676	514
59.727	455
59.777	390
59.827	344
59.878	314
59.928	276
59.978	263
60.029	268
60.079	278
60.129	318
60.179	344
60.229	402
60.279	463
60.330	522
60.380	582
60.430	638
60.480	692
60.530	723
60.581	767
60.631	782
60.681	775
60.731	776
60.782	747
60.832	711
60.883	671
60.933	612
60.983	558
61.033	496
61.083	439
61.133	379
61.184	335
61.234	297
61.284	269
61.334	271
61.384	264
61.435	285
61.485	326
61.535	364
61.585	422
61.635	478
61.686	540
61.737	597
61.787	659
61.837	705
61.887	735
61.937	772
61.988	776
62.038	783
62.088	771
62.138	731
62.188	706
62.238	656
62.289	596
62.339	540
62.389	479
62.439	418
62.489	363
62.539	327
62.591	284
62.641	264
62.691	265
62.741	268
62.791	303
62.842	332
62.892	379
62.942	440
62.992	496
63.042	559
63.092	616
63.143	674
63.193	698
63.243	754
63.293	778
63.343	777
63.393	784
63.444	765
63.495	727
63.545	692
63.595	625
63.645	582
63.696	521
63.746	461
63.796	400
63.846	348
63.896	311
63.946	275
63.997	287
64.047	257
64.097	272
64.147	312
64.197	343
64.247	396
64.298	456
64.348	516
64.399	576
64.449	638
64.499	690
64.550	725
64.600	765
64.650	784
64.700	782
64.750	782
64.800	744
64.851	727
64.901	678
64.951	618
65.001	564
65.051	501
65.101	441
65.152	381
65.202	341
65.253	290
65.303	267
65.353	263
65.404	259
65.454	281
65.504	317
65.554	357
65.604	417
65.654	472
65.705	535
65.755	594
65.805	655
65.855	703
65.905	739
65.956	774
66.006	777
66.056	797
66.106	776
66.157	741
66.207	712
66.258	662
66.308	605
66.358	545
66.408	483
66.458	418
66.508	365
66.559	326
66.609	283
66.659	265
66.709	260
66.759	262
66.810	296
66.860	320
66.910	372
66.960	433
67.010	490
67.061	553
67.112	613
67.162	671
67.212	709
67.262	761
67.312	780
67.362	782
67.413	789
67.463	768
67.513	735
67.563	699
67.613	642
67.664	591
67.714	526
67.764	465
67.814	403
67.864	354
67.914	311
67.966	275
68.016	272
68.066	250
68.116	268
68.166	305
68.217	336
68.267	391
68.317	448
68.367	509
68.417	570
68.467	634
68.518	686
68.568	722
68.618	764
68.668	777
68.718	790
68.768	785
68.819	752
68.870	731
68.920	684
68.970	626
69.020	571
69.071	508
69.121	446
69.171	387
69.221	344
69.271	296
69.321	269
69.372	264
69.422	256
69.472	283
69.522	308
69.572	351
69.622	412
69.673	465
69.723	528
69.774	589
69.824	649
69.874	694
69.925	741
69.975	772
70.025	778
70.075	793
70.125	780
70.175	747
70.226	717
70.276	650
70.326	613
70.376	552
70.426	490
70.476	427
70.527	371
70.577	330
70.627	286
70.678	285
70.728	252
70.779	261
70.829	292
70.879	318
70.929	367
70.979	426
71.029	483
71.080	544
71.130	609
71.180	665
71.230	706
71.280	753
71.330	777
71.381	785
71.431	791
71.481	752
71.531	747
71.582	705
71.633	648
71.683	596
71.733	533
71.783	472
71.833	410
71.883	363
71.934	308
71.984	277
72.034	268
72.084	253
72.134	268
72.185	298
72.235	330
72.285	389
72.335	438
72.385	502
72.435	564
72.487	626
72.537	679
72.587	721
72.637	762
72.687	770
72.737	799
72.788	786
72.838	755
72.888	735
72.938	688
72.988	634
73.039	577
73.089	515
73.139	450
73.189	392
73.239	349
73.289	299
73.340	274
73.391	260
73.441	256
73.491	284
73.541	298
73.591	345
73.642	404
73.692	458
73.742	521
73.792	583
73.842	644
73.893	687
73.943	743
73.993	769
74.043	778
74.093	793
74.143	777
74.194	754
74.244	723
74.295	667
74.345	621
74.395	559
74.445	497
74.496	433
74.546	378
74.596	330
74.646	289
74.696	274
74.747	248
74.797	259
74.847	289
74.897	313
74.947	363
74.997	417
75.048	476
75.098	539
75.149	605
75.199	660
75.249	703
75.300	750
75.350	771
75.400	788
75.450	792
75.500	766
75.550	751
75.601	710
75.651	654
75.701	602
75.751	539
75.801	477
75.851	415
75.902	367
75.952	312
76.002	280
76.053	267
76.103	251
76.154	268
76.204	291
76.254	325
76.304	382
76.354	433
76.404	496
76.455	559
76.505	621
76.555	672
76.605	723
76.655	761
76.705	772
76.756	796
76.806	789
76.856	760
76.906	739
76.957	689
77.008	642
77.058	584
77.108	520
77.158	456
77.208	397
77.258	349
77.309	300
77.359	291
77.409	256
77.459	252
77.509	278
77.559	296
77.610	340
77.660	396
77.710	451
77.760	515
77.810	579
77.862	640
77.912	684
77.962	738
78.012	768
78.062	782
78.112	797
78.163	768
78.213	763
78.263	728
78.313	673
78.363	626
78.413	564
78.464	501
78.514	437
78.564	394
78.614	328
78.664	289
78.715	272
78.766	248
78.816	257
78.866	281
78.916	307
78.966	367
79.017	409
79.067	470
79.117	535
79.167	598
79.217	655
79.268	703
79.318	749
79.368	765
79.418	799
79.468	794
79.518	771
79.569	755
79.619	714
79.670	661
79.720	608
79.770	544
79.820	480
79.871	418
79.921	369
79.971	313
80.021	282
80.071	261
80.122	248
80.172	271
80.222	276
80.272	320
80.322	376
80.372	427
80.423	490
80.473	554
80.523	617
80.574	666
80.624	727
80.674	759
80.725	774
80.775	798
80.825	789
80.875	767
80.925	745
80.976	693
81.026	651
81.076	589
81.126	525
81.176	461
81.226	402
81.277	350
81.327	301
81.377	283
81.427	246
81.478	250
81.529	275
81.579	291
81.629	337
81.679	388
81.729	445
81.779	510
81.830	575
81.880	634
81.930	682
81.980	735
82.030	762
82.080	787
82.131	799
82.181	777
82.231	770
82.281	733
82.331	679
82.383	632
82.433	569
82.483	506
82.533	443
82.583	390
82.633	330
82.684	291
82.734	272
82.784	248
82.834	259
82.884	272
82.934	302
82.985	356
83.035	402
83.085	464
83.135	528
83.185	593
83.236	647
83.287	703
83.337	747
83.387	764
83.437	796
83.487	796
83.538	775
83.588	759
83.638	712
83.688	670
83.738	614
83.788	550
83.839	486
83.889	424
83.939	371
83.989	317
84.039	303
84.090	256
84.140	246
84.191	264
84.241	277
84.291	314
84.341	369
84.392	420
84.442	485
84.492	549
84.542	612
84.592	663
84.642	720
84.693	757
84.743	773
84.793	799
84.843	768
84.893	779
84.944	749
84.994	699
85.045	655
85.095	595
85.145	531
85.195	466
85.246	415
85.296	350
85.346	303
85.396	280
85.446	249
85.497	248
85.547	267
85.597	286
85.647	349
85.697	378
85.747	439
85.798	504
85.848	569
85.898	631
85.949	681
85.999	734
86.049	752
86.100	795
86.150	800
86.200	782
86.250	772
86.300	736
86.351	687
86.401	638
86.451	572
86.501	511
86.551	446
86.601	391
86.652	332
86.702	292
86.752	269
86.802	245
86.853	259
86.903	260
86.954	296
87.004	351
87.054	396
87.104	459
87.154	523
87.205	589
87.255	642
87.305	707
87.355	747
87.405	768
87.455	798
87.506	795
87.556	783
87.606	765
87.656	717
87.706	681
87.757	619
87.808	554
87.858	491
87.908	428
87.958	370
88.008	316
88.059	288
88.109	246
88.159	243
88.209	262
88.259	271
88.309	311
88.360	360
88.410	414
88.460	480
88.510	545
88.560	608
88.610	662
88.662	720
88.712	754
88.762	781
88.812	803
88.862	788
88.913	791
88.963	754
89.013	703
89.063	660
89.113	598
89.163	537
89.214	469
89.264	411
89.314	348
89.364	303
89.414	276
89.465	245
89.515	249
89.566	256
89.616	279
89.666	331
89.716	372
89.767	433
89.817	499
89.867	565
89.917	624
89.967	683
90.017	734
90.068	757
90.118	795
90.168	803
90.218	789
90.268	778
90.319	736
90.369	697
90.419	643
90.470	579
90.520	515
90.570	450
90.621	393
90.671	333
90.721	299
90.771	260
90.821	241
90.871	253
90.922	257
90.972	291
91.022	342
91.072	390
91.122	459
91.173	519
91.223	584
91.273	640
91.323	702
91.374	746
91.424	769
91.475	800
91.525	770
91.575	795
91.625	770
91.675	722
91.725	683
91.776	625
91.826	561
91.876	495
91.926	439
91.976	369
92.027	318
92.077	288
92.127	252
92.177	241
92.227	253
92.278	266
92.329	319
92.379	349
92.429	408
92.479	474
92.529	539
92.580	603
92.630	659
92.680	717
92.730	744
92.780	791
92.830	803
92.881	790
92.931	788
92.981	756
93.031	711
93.081	667
93.131	603
93.183	542
93.233	475
93.283	416
93.333	353
93.383	307
93.434	276
93.484	246
93.534	253
93.584	245
93.634	275
93.684	324
93.735	366
93.785	428
93.835	492
93.885	558
93.935	616
93.985	683
94.036	730
94.087	757
94.137	792
94.187	800
94.237	792
94.288	781
94.338	738
94.388	707
