#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
25.820	533
25.870	533
25.920	532
25.970	531
26.020	530
26.071	527
26.121	526
26.171	522
26.221	520
26.271	516
26.322	512
26.372	509
26.423	506
26.473	503
26.523	501
26.573	500
26.624	499
26.674	500
26.724	501
26.774	501
26.824	504
26.875	507
26.925	511
26.975	515
27.025	519
27.075	523
27.125	526
27.176	531
27.226	534
27.276	536
27.327	538
27.377	539
27.427	539
27.478	539
27.528	536
27.578	535
27.628	531
27.678	527
27.729	523
27.779	523
27.829	514
27.879	509
27.929	505
27.979	503
28.030	500
28.080	498
28.130	496
28.180	498
28.231	496
28.281	498
28.332	502
28.382	504
28.432	508
28.482	512
28.532	517
28.583	520
28.633	523
28.683	529
28.733	531
28.783	535
28.833	538
28.884	538
28.934	540
28.984	536
29.034	538
29.084	536
29.135	531
29.186	529
29.236	525
29.286	522
29.336	517
29.386	513
29.437	510
29.487	507
29.537	504
29.587	502
29.637	500
29.687	499
29.738	499
29.788	501
29.838	502
29.888	505
29.938	507
29.988	510
30.040	513
30.090	516
30.140	520
30.190	523
30.240	525
30.291	528
30.341	529
30.391	532
30.441	533
30.491	532
30.541	532
30.592	531
30.642	531
30.692	529
30.742	527
30.792	525
30.843	523
30.893	521
30.944	519
30.994	515
31.044	515
31.094	513
31.145	511
31.195	510
31.245	509
31.295	508
31.345	508
31.395	507
31.446	508
31.496	509
31.546	510
31.596	510
31.646	511
31.697	512
31.747	514
31.798	516
31.848	517
31.898	519
31.948	520
31.999	522
32.049	523
32.099	525
32.149	526
32.199	526
32.249	529
32.300	528
32.350	528
32.400	530
32.450	528
32.500	528
32.551	527
32.601	524
32.651	524
32.702	522
32.752	519
32.802	517
32.853	515
32.903	511
32.953	510
33.003	508
33.053	506
33.103	505
33.154	503
33.204	503
33.254	503
33.304	503
33.354	505
33.405	507
33.455	510
33.505	512
33.555	515
33.606	520
33.656	522
33.707	526
33.757	528
33.807	530
33.857	534
33.907	536
33.958	536
34.008	537
34.058	536
34.108	535
34.158	534
34.208	530
34.259	528
34.309	524
34.359	520
34.409	516
34.459	512
34.510	508
34.561	505
34.611	502
34.661	500
34.711	498
34.761	498
34.812	498
34.862	505
34.912	500
34.962	504
35.012	507
35.062	510
35.113	514
35.163	518
35.213	522
35.263	524
35.313	529
35.363	532
35.415	533
35.465	538
35.515	538
35.565	537
35.615	537
35.666	533
35.716	532
35.766	531
35.816	527
35.866	524
35.916	521
35.967	516
36.017	514
36.067	510
36.117	507
36.167	505
36.217	503
36.268	502
36.319	501
36.369	501
36.419	502
36.469	505
36.520	506
36.570	508
36.620	510
36.670	513
36.720	516
36.770	519
36.821	522
36.871	523
36.921	527
36.971	528
37.021	529
37.071	530
37.122	531
37.172	531
37.223	531
37.273	529
37.323	529
37.374	527
37.424	525
37.474	524
37.524	522
37.574	520
37.624	518
37.675	515
37.725	514
37.775	512
37.825	510
37.875	510
37.926	508
37.976	507
38.026	507
38.076	508
38.127	508
38.177	509
38.228	508
38.278	510
38.328	511
38.378	512
38.428	514
38.478	516
38.529	518
38.579	520
38.629	521
38.679	525
38.729	526
38.780	528
38.830	529
38.880	530
38.930	531
38.980	532
39.031	531
39.082	531
39.132	529
39.182	527
39.232	525
39.282	522
39.332	520
39.383	517
39.433	514
39.483	512
39.533	509
39.583	507
39.634	505
39.684	503
39.734	501
39.784	502
39.834	502
39.884	503
39.936	504
39.986	506
40.036	509
40.086	511
40.136	515
40.187	519
40.237	522
40.287	527
40.337	529
40.387	533
40.437	535
40.488	536
40.538	539
40.588	539
40.638	537
40.688	536
40.738	533
40.789	531
40.840	528
40.890	522
40.940	520
40.990	516
41.041	511
41.091	507
41.141	504
41.191	501
41.241	499
41.291	497
41.342	497
41.392	497
41.442	498
41.492	500
41.542	507
41.592	507
41.643	511
41.693	515
41.744	519
41.794	524
41.844	527
41.895	531
41.945	533
41.995	537
42.045	538
42.095	537
42.145	538
42.196	537
42.246	534
42.296	534
42.346	528
42.396	527
42.446	523
42.497	519
42.547	516
42.598	512
42.648	509
42.698	505
42.749	504
42.799	502
42.849	501
42.899	502
42.949	501
42.999	503
43.050	505
43.100	506
43.150	509
43.200	512
43.250	514
43.300	517
43.351	521
43.401	524
43.451	524
43.502	528
43.552	528
43.603	531
43.653	531
43.703	530
43.753	531
43.803	530
43.853	530
43.904	528
43.954	526
44.004	525
44.054	523
44.104	520
44.155	519
44.205	516
44.255	515
44.305	513
44.355	512
44.406	510
44.457	509
44.507	509
44.557	508
44.607	507
44.657	507
44.707	508
44.758	509
44.808	509
44.858	511
44.908	512
44.958	514
45.009	516
45.059	517
45.109	519
45.159	520
45.209	524
45.259	525
45.311	526
45.361	529
45.411	530
45.461	530
45.511	531
45.561	530
45.612	531
45.662	530
45.712	527
45.762	527
45.812	524
45.863	522
45.913	519
45.963	516
46.013	513
46.063	511
46.113	508
46.164	505
46.215	504
46.265	502
46.315	501
46.365	501
46.415	501
46.466	503
46.516	505
46.566	507
46.616	510
46.666	513
46.717	518
46.767	520
46.817	525
46.867	529
46.917	531
46.967	534
47.018	536
47.068	538
47.119	538
47.169	536
47.219	537
47.270	535
47.320	531
47.370	528
47.420	525
47.470	521
47.520	517
47.571	513
47.621	509
47.671	505
47.721	502
47.771	500
47.821	499
47.872	497
47.922	497
47.972	499
48.023	501
48.073	502
48.124	506
48.174	509
48.224	512
48.274	517
48.324	522
48.374	526
48.425	530
48.475	532
48.525	534
48.575	537
48.625	537
48.675	539
48.726	537
48.776	534
48.826	534
48.876	531
48.927	528
48.978	525
49.028	523
49.078	517
49.128	514
49.178	510
49.228	507
49.279	504
49.329	503
49.379	501
49.429	502
49.479	500
49.529	502
49.580	504
49.630	506
49.680	508
49.730	510
49.780	513
49.832	516
49.882	519
49.932	523
49.982	524
50.032	527
50.082	529
50.133	530
50.183	532
50.233	530
50.283	532
50.333	532
50.383	529
50.434	530
50.484	527
50.534	525
50.584	524
50.634	521
50.685	519
50.736	517
50.786	514
50.836	512
50.886	510
50.936	508
50.987	508
51.037	507
51.087	506
51.137	506
51.187	507
51.238	507
51.288	507
51.338	507
51.388	510
51.438	513
51.488	514
51.539	516
51.590	519
51.640	521
51.690	523
51.740	525
51.790	527
51.841	528
51.891	531
51.941	531
51.991	531
52.041	532
52.092	531
52.142	530
52.192	529
52.242	526
52.292	525
52.342	523
52.393	519
52.443	517
52.494	513
52.544	511
52.594	508
52.644	506
52.695	503
52.745	503
52.795	502
52.845	501
52.895	502
52.946	502
52.996	505
53.046	507
53.096	509
53.146	512
53.196	516
53.247	519
53.297	523
53.347	526
53.398	531
53.448	531
53.499	535
53.549	536
53.599	536
53.649	537
53.699	536
53.749	535
53.800	534
53.850	529
53.900	526
53.950	523
54.000	517
54.050	514
54.101	511
54.151	507
54.201	504
54.251	502
54.302	499
54.353	498
54.403	498
54.453	498
54.503	500
54.553	502
54.603	504
54.654	508
54.704	512
54.754	515
54.804	519
54.854	524
54.904	527
54.955	530
55.005	534
55.055	534
55.105	537
55.155	537
55.207	537
55.257	537
55.307	534
55.357	533
55.407	530
55.457	526
55.508	523
55.558	519
55.608	515
55.658	512
55.708	508
55.758	505
55.809	502
55.859	502
55.909	500
55.959	500
56.009	500
56.060	502
56.111	510
56.161	506
56.211	508
56.261	512
56.311	514
56.362	518
56.412	521
56.462	525
56.512	526
56.562	530
56.612	532
56.663	531
56.713	534
56.763	534
56.813	534
56.863	533
56.914	529
56.964	528
57.015	527
57.065	523
57.115	522
57.165	519
57.216	516
57.266	513
57.316	511
57.366	508
57.416	506
57.467	505
57.517	504
57.567	503
57.617	504
57.667	504
57.717	505
57.768	505
57.818	509
57.868	511
57.919	513
57.969	516
58.019	518
58.070	522
58.120	523
58.170	526
58.220	528
58.270	528
58.321	531
58.371	532
58.421	531
58.471	532
58.521	531
58.571	529
58.622	529
58.672	526
58.722	525
58.772	522
58.823	519
58.873	517
58.924	515
58.974	511
59.024	509
59.074	507
59.124	506
59.175	505
59.225	502
59.275	504
59.325	504
59.375	505
59.425	506
59.476	508
59.526	509
59.576	512
59.626	514
59.676	518
59.727	519
59.778	524
59.828	526
59.878	527
59.928	530
59.978	531
60.029	533
60.079	534
60.129	533
60.179	534
60.229	532
60.279	530
60.330	528
60.380	525
60.430	523
60.480	519
60.530	516
60.580	514
60.632	511
60.682	509
60.732	506
60.782	504
60.832	503
60.883	502
60.933	502
60.983	502
61.033	503
61.083	505
61.133	507
61.184	510
61.234	512
61.284	515
61.334	519
61.384	522
61.435	525
61.485	527
61.536	530
61.586	531
61.636	534
61.686	534
61.737	533
61.787	534
61.837	533
61.887	530
61.937	529
61.987	527
62.038	524
62.088	521
62.138	518
62.188	515
62.238	512
62.289	509
62.339	507
62.390	504
62.440	503
62.490	502
62.540	503
62.591	502
62.641	504
62.691	505
62.741	506
62.791	509
62.841	511
62.892	514
62.942	517
62.992	521
63.042	523
63.092	525
63.143	528
63.193	529
63.243	532
63.294	533
63.344	533
63.394	534
63.445	533
63.495	532
63.545	530
63.595	526
63.645	525
63.695	523
63.746	519
63.796	516
63.846	514
63.896	510
63.946	508
63.997	507
64.047	504
64.097	504
64.147	503
64.198	502
64.248	503
64.299	504
64.349	506
64.399	507
64.449	510
64.499	512
64.550	515
64.600	518
64.650	521
64.700	524
64.750	527
64.800	528
64.851	532
64.901	533
64.951	534
65.001	534
65.051	534
65.102	533
65.153	532
65.203	529
65.253	528
65.303	525
65.353	521
65.404	518
65.454	515
65.504	512
65.554	509
65.604	507
65.654	504
65.705	503
65.755	503
65.805	502
65.855	502
65.905	503
65.955	504
66.007	505
66.057	508
66.107	511
66.157	514
66.207	518
66.258	520
66.308	523
66.358	527
66.408	528
66.458	531
66.508	533
66.559	533
66.609	535
66.659	534
66.709	534
66.759	533
66.809	529
66.860	528
66.911	526
66.961	522
67.011	519
67.061	515
67.112	513
67.162	511
67.212	507
67.262	507
67.312	504
67.362	503
67.413	503
67.463	502
67.513	502
67.563	503
67.613	506
67.663	508
67.714	510
67.764	513
67.815	516
67.865	519
67.915	521
67.966	524
68.016	526
68.066	529
68.116	531
68.166	530
68.216	532
68.267	532
68.317	533
68.367	532
68.417	529
68.467	528
68.518	527
68.568	524
68.618	522
68.668	519
68.719	517
68.769	514
68.820	512
68.870	510
68.920	508
68.970	506
69.020	506
69.070	505
69.121	504
69.171	505
69.221	506
69.271	506
69.321	508
69.372	509
69.422	511
69.472	518
69.522	517
69.572	520
69.623	521
69.674	524
69.724	526
69.774	528
69.824	530
69.874	529
69.924	533
69.975	533
70.025	531
70.075	532
70.125	530
70.175	528
70.226	526
70.276	523
70.326	520
70.376	519
70.426	516
70.476	513
70.528	511
70.578	509
70.628	507
70.678	506
70.728	501
70.779	503
70.829	503
70.879	504
70.929	504
70.979	506
71.029	508
71.080	510
71.130	513
71.180	516
71.230	518
71.280	521
71.330	523
71.381	526
71.432	529
71.482	528
71.532	533
71.582	533
71.633	533
71.683	534
71.733	533
71.783	532
71.833	530
71.883	527
71.934	525
71.984	523
72.034	519
72.084	516
72.134	513
72.184	510
72.235	508
72.285	505
72.336	503
72.386	502
72.436	501
72.487	502
72.537	503
72.587	504
72.637	505
72.687	507
72.737	510
72.788	514
72.838	516
72.888	519
72.938	522
72.988	525
73.038	527
73.089	529
73.139	532
73.190	533
73.240	533
73.290	534
73.341	534
73.391	533
73.441	531
73.491	528
73.541	527
73.591	524
73.642	520
73.692	518
73.742	514
73.792	512
73.842	509
73.892	507
73.943	505
73.993	504
74.043	503
74.094	503
74.144	503
74.195	504
74.245	506
74.295	507
74.345	509
74.395	512
74.445	514
74.496	517
74.546	521
74.596	523
74.646	525
74.696	526
74.747	529
74.797	531
74.847	531
74.897	532
74.947	533
74.998	532
75.049	531
75.099	529
75.149	529
75.199	525
75.249	522
75.299	521
75.350	518
75.400	516
75.450	513
75.500	510
75.550	508
75.601	507
75.651	506
75.701	504
75.751	504
75.801	503
75.851	505
75.903	506
75.953	506
76.003	508
76.053	510
